state,counts_rn,updated_date,scrape_date
ALABAMA,97628,2022-08-25,2022-08-25
ALASKA,20485,2022-08-25,2022-08-25
AMERICAN SAMOA,167,2022-08-25,2022-08-25
ARIZONA,104600,2022-08-25,2022-08-25
ARKANSAS,45877,2022-08-25,2022-08-25
CALIFORNIA-RN,486060,2022-08-25,2022-08-25
CALIFORNIA-VN (Non-Participating),NA,2022-08-25,2022-08-25
COLORADO,86201,2022-08-25,2022-08-25
CONNECTICUT,87167,2022-08-25,2022-08-25
DELAWARE,20610,2022-08-25,2022-08-25
DISTRICT OF COLUMBIA,33519,2022-08-25,2022-08-25
FLORIDA,352349,2022-08-25,2022-08-25
GEORGIA,138025,2022-08-25,2022-08-25
GUAM,1189,2022-08-25,2022-08-25
HAWAII,31102,2022-08-25,2022-08-25
IDAHO,27967,2022-08-25,2022-08-25
ILLINOIS,229056,2022-08-25,2022-08-25
INDIANA,126174,2022-08-25,2022-08-25
IOWA,59657,2022-08-25,2022-08-25
KANSAS,53770,2022-08-25,2022-08-25
KENTUCKY,76177,2022-08-25,2022-08-25
LOUISIANA-PN (Non-Participating),NA,2022-08-25,2022-08-25
LOUISIANA-RN,65295,2022-08-25,2022-08-25
MAINE,28750,2022-08-25,2022-08-25
MARYLAND,88279,2022-08-25,2022-08-25
MASSACHUSETTS,164408,2022-08-25,2022-08-25
MICHIGAN (Non-Participating),NA,2022-08-25,2022-08-25
MINNESOTA,125590,2022-08-25,2022-08-25
MISSISSIPPI,52482,2022-08-25,2022-08-25
MISSOURI,120902,2022-08-25,2022-08-25
MONTANA,21042,2022-08-25,2022-08-25
NEBRASKA,32693,2022-08-25,2022-08-25
NEVADA,55938,2022-08-25,2022-08-25
NEW HAMPSHIRE,26461,2022-08-25,2022-08-25
NEW JERSEY,138946,2022-08-25,2022-08-25
NEW MEXICO,31190,2022-08-25,2022-08-25
NEW YORK,374743,2022-08-25,2022-08-25
NORTH CAROLINA,153848,2022-08-25,2022-08-25
NORTH DAKOTA,17089,2022-08-25,2022-08-25
NORTHERN MARIANA ISLANDS,3817,2022-08-25,2022-08-25
OHIO,234873,2022-08-25,2022-08-25
OKLAHOMA,51459,2022-08-25,2022-08-25
OREGON,79557,2022-08-25,2022-08-25
PENNSYLVANIA,239114,2022-08-25,2022-08-25
RHODE ISLAND,27890,2022-08-25,2022-08-25
SOUTH CAROLINA,77261,2022-08-25,2022-08-25
SOUTH DAKOTA,19661,2022-08-25,2022-08-25
TENNESSEE,112797,2022-08-25,2022-08-25
TEXAS,377143,2022-08-25,2022-08-25
UTAH,43082,2022-08-25,2022-08-25
VERMONT,21739,2022-08-25,2022-08-25
VIRGIN ISLANDS,1587,2022-08-25,2022-08-25
VIRGINIA,115309,2022-08-25,2022-08-25
WASHINGTON,125510,2022-08-25,2022-08-25
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-25,2022-08-25
WEST VIRGINIA-RN,35288,2022-08-25,2022-08-25
WISCONSIN,116000,2022-08-25,2022-08-25
WYOMING,9442,2022-08-25,2022-08-25
TOTALS,5266965,2022-08-25,2022-08-25
