state,counts_lpn,updated_date,scrape_date
ALABAMA,17227,2022-07-21,2022-07-22
ALASKA,815,2022-07-21,2022-07-22
AMERICAN SAMOA,132,2022-07-21,2022-07-22
ARIZONA,11299,2022-07-21,2022-07-22
ARKANSAS,14198,2022-07-21,2022-07-22
CALIFORNIA-RN (Non-Participating),NA,2022-07-21,2022-07-22
CALIFORNIA-VN,107037,2022-07-21,2022-07-22
COLORADO,8313,2022-07-21,2022-07-22
CONNECTICUT,14196,2022-07-21,2022-07-22
DELAWARE,2800,2022-07-21,2022-07-22
DISTRICT OF COLUMBIA,2224,2022-07-21,2022-07-22
FLORIDA,64206,2022-07-21,2022-07-22
GEORGIA,29849,2022-07-21,2022-07-22
GUAM,218,2022-07-21,2022-07-22
HAWAII,1866,2022-07-21,2022-07-22
IDAHO,3610,2022-07-21,2022-07-22
ILLINOIS,26219,2022-07-21,2022-07-22
INDIANA,23457,2022-07-21,2022-07-22
IOWA,10027,2022-07-21,2022-07-22
KANSAS,9646,2022-07-21,2022-07-22
KENTUCKY,13281,2022-07-21,2022-07-22
LOUISIANA-PN,21449,2022-07-21,2022-07-22
LOUISIANA-RN (Non-Participating),NA,2022-07-21,2022-07-22
MAINE,1882,2022-07-21,2022-07-22
MARYLAND,11227,2022-07-21,2022-07-22
MASSACHUSETTS,20468,2022-07-21,2022-07-22
MICHIGAN (Non-Participating),NA,2022-07-21,2022-07-22
MINNESOTA,19207,2022-07-21,2022-07-22
MISSISSIPPI,13099,2022-07-21,2022-07-22
MISSOURI,22120,2022-07-21,2022-07-22
MONTANA,2363,2022-07-21,2022-07-22
NEBRASKA,5478,2022-07-21,2022-07-22
NEVADA,4581,2022-07-21,2022-07-22
NEW HAMPSHIRE,3101,2022-07-21,2022-07-22
NEW JERSEY,22975,2022-07-21,2022-07-22
NEW MEXICO,2437,2022-07-21,2022-07-22
NEW YORK,69323,2022-07-21,2022-07-22
NORTH CAROLINA,22688,2022-07-21,2022-07-22
NORTH DAKOTA,3193,2022-07-21,2022-07-22
NORTHERN MARIANA ISLANDS,55,2022-07-21,2022-07-22
OHIO,55514,2022-07-21,2022-07-22
OKLAHOMA,16163,2022-07-21,2022-07-22
OREGON,6097,2022-07-21,2022-07-22
PENNSYLVANIA,46512,2022-07-21,2022-07-22
RHODE ISLAND,2584,2022-07-21,2022-07-22
SOUTH CAROLINA,11814,2022-07-21,2022-07-22
SOUTH DAKOTA,2683,2022-07-21,2022-07-22
TENNESSEE,29904,2022-07-21,2022-07-22
TEXAS,104391,2022-07-21,2022-07-22
UTAH,2574,2022-07-21,2022-07-22
VERMONT,1742,2022-07-21,2022-07-22
VIRGIN ISLANDS,108,2022-07-21,2022-07-22
VIRGINIA,26790,2022-07-21,2022-07-22
WASHINGTON,11026,2022-07-21,2022-07-22
WEST VIRGINIA-PN,7499,2022-07-21,2022-07-22
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-21,2022-07-22
WISCONSIN,15698,2022-07-21,2022-07-22
WYOMING,980,2022-07-21,2022-07-22
TOTALS,948345,2022-07-21,2022-07-22
