state,counts_lpn,updated_date,scrape_date
ALABAMA,17639,2022-10-08,2022-10-09
ALASKA,840,2022-10-08,2022-10-09
AMERICAN SAMOA,132,2022-10-08,2022-10-09
ARIZONA,10837,2022-10-08,2022-10-09
ARKANSAS,14026,2022-10-08,2022-10-09
CALIFORNIA-RN (Non-Participating),NA,2022-10-08,2022-10-09
CALIFORNIA-VN,107162,2022-10-08,2022-10-09
COLORADO,8490,2022-10-08,2022-10-09
CONNECTICUT,14198,2022-10-08,2022-10-09
DELAWARE,2864,2022-10-08,2022-10-09
DISTRICT OF COLUMBIA,2281,2022-10-08,2022-10-09
FLORIDA,65534,2022-10-08,2022-10-09
GEORGIA,30313,2022-10-08,2022-10-09
GUAM,221,2022-10-08,2022-10-09
HAWAII,1929,2022-10-08,2022-10-09
IDAHO,3214,2022-10-08,2022-10-09
ILLINOIS,26793,2022-10-08,2022-10-09
INDIANA,23760,2022-10-08,2022-10-09
IOWA,10057,2022-10-08,2022-10-09
KANSAS,9532,2022-10-08,2022-10-09
KENTUCKY,13476,2022-10-08,2022-10-09
LOUISIANA-PN,21644,2022-10-08,2022-10-09
LOUISIANA-RN (Non-Participating),NA,2022-10-08,2022-10-09
MAINE,1846,2022-10-08,2022-10-09
MARYLAND,11191,2022-10-08,2022-10-09
MASSACHUSETTS,20927,2022-10-08,2022-10-09
MICHIGAN (Non-Participating),NA,2022-10-08,2022-10-09
MINNESOTA,18945,2022-10-08,2022-10-09
MISSISSIPPI,13489,2022-10-08,2022-10-09
MISSOURI,22656,2022-10-08,2022-10-09
MONTANA,2387,2022-10-08,2022-10-09
NEBRASKA,5575,2022-10-08,2022-10-09
NEVADA,4647,2022-10-08,2022-10-09
NEW HAMPSHIRE,3118,2022-10-08,2022-10-09
NEW JERSEY,23398,2022-10-08,2022-10-09
NEW MEXICO,2421,2022-10-08,2022-10-09
NEW YORK,70160,2022-10-08,2022-10-09
NORTH CAROLINA,22989,2022-10-08,2022-10-09
NORTH DAKOTA,3297,2022-10-08,2022-10-09
NORTHERN MARIANA ISLANDS,54,2022-10-08,2022-10-09
OHIO,55590,2022-10-08,2022-10-09
OKLAHOMA,16582,2022-10-08,2022-10-09
OREGON,6156,2022-10-08,2022-10-09
PENNSYLVANIA,47984,2022-10-08,2022-10-09
RHODE ISLAND,2674,2022-10-08,2022-10-09
SOUTH CAROLINA,12011,2022-10-08,2022-10-09
SOUTH DAKOTA,2710,2022-10-08,2022-10-09
TENNESSEE,29798,2022-10-08,2022-10-09
TEXAS,104219,2022-10-08,2022-10-09
UTAH,2586,2022-10-08,2022-10-09
VERMONT,1828,2022-10-08,2022-10-09
VIRGIN ISLANDS,112,2022-10-08,2022-10-09
VIRGINIA,26695,2022-10-08,2022-10-09
WASHINGTON,11119,2022-10-08,2022-10-09
WEST VIRGINIA-PN,7794,2022-10-08,2022-10-09
WEST VIRGINIA-RN (Non-Participating),NA,2022-10-08,2022-10-09
WISCONSIN,15944,2022-10-08,2022-10-09
WYOMING,994,2022-10-08,2022-10-09
TOTALS,956838,2022-10-08,2022-10-09
