state,counts_all,updated_date,scrape_date
ALABAMA,107524,2025-10-27,2025-10-27
ALASKA,22595,2025-10-27,2025-10-27
AMERICAN SAMOA,216,2025-10-27,2025-10-27
ARIZONA,126948,2025-10-27,2025-10-27
ARKANSAS,62893,2025-10-27,2025-10-27
CALIFORNIA,701790,2025-10-27,2025-10-27
COLORADO,100553,2025-10-27,2025-10-27
CONNECTICUT,95722,2025-10-27,2025-10-27
DELAWARE,22177,2025-10-27,2025-10-27
DISTRICT OF COLUMBIA,51010,2025-10-27,2025-10-27
FLORIDA,446208,2025-10-27,2025-10-27
GEORGIA,176627,2025-10-27,2025-10-27
GUAM,1306,2025-10-27,2025-10-27
HAWAII,35300,2025-10-27,2025-10-27
IDAHO,31443,2025-10-27,2025-10-27
ILLINOIS,276446,2025-10-27,2025-10-27
INDIANA,160032,2025-10-27,2025-10-27
IOWA,67585,2025-10-27,2025-10-27
KANSAS,62885,2025-10-27,2025-10-27
KENTUCKY,92669,2025-10-27,2025-10-27
LOUISIANA,90490,2025-10-27,2025-10-27
MAINE,30451,2025-10-27,2025-10-27
MARYLAND,102808,2025-10-27,2025-10-27
MASSACHUSETTS,189870,2025-10-27,2025-10-27
MICHIGAN,201990,2025-10-27,2025-10-27
MINNESOTA,157166,2025-10-27,2025-10-27
MISSISSIPPI,68847,2025-10-27,2025-10-27
MISSOURI,141878,2025-10-27,2025-10-27
MONTANA,28799,2025-10-27,2025-10-27
NEBRASKA,38478,2025-10-27,2025-10-27
NEVADA,67372,2025-10-27,2025-10-27
NEW HAMPSHIRE,30955,2025-10-27,2025-10-27
NEW JERSEY,175352,2025-10-27,2025-10-27
NEW MEXICO,37247,2025-10-27,2025-10-27
NEW YORK,602450,2025-10-27,2025-10-27
NORTH CAROLINA,188654,2025-10-27,2025-10-27
NORTH DAKOTA,20673,2025-10-27,2025-10-27
NORTHERN MARIANA ISLANDS,4066,2025-10-27,2025-10-27
OHIO,293595,2025-10-27,2025-10-27
OKLAHOMA,72499,2025-10-27,2025-10-27
OREGON,97736,2025-10-27,2025-10-27
PENNSYLVANIA,293217,2025-10-27,2025-10-27
RHODE ISLAND,24280,2025-10-27,2025-10-27
SOUTH CAROLINA,102247,2025-10-27,2025-10-27
SOUTH DAKOTA,23124,2025-10-27,2025-10-27
TENNESSEE,147582,2025-10-27,2025-10-27
TEXAS,529918,2025-10-27,2025-10-27
UTAH,48952,2025-10-27,2025-10-27
VERMONT,13358,2025-10-27,2025-10-27
VIRGIN ISLANDS,1273,2025-10-27,2025-10-27
VIRGINIA,150059,2025-10-27,2025-10-27
WASHINGTON,120795,2025-10-27,2025-10-27
WEST VIRGINIA,43132,2025-10-27,2025-10-27
WISCONSIN,131852,2025-10-27,2025-10-27
WYOMING,9533,2025-10-27,2025-10-27
