state,counts_rn,updated_date,scrape_date
ALABAMA,87238,2024-12-27,2024-12-27
ALASKA,18351,2024-12-27,2024-12-27
AMERICAN SAMOA,61,2024-12-27,2024-12-27
ARIZONA,114731,2024-12-27,2024-12-27
ARKANSAS,47963,2024-12-27,2024-12-27
CALIFORNIA-RN,549068,2024-12-27,2024-12-27
CALIFORNIA-VN (Non-Participating),NA,2024-12-27,2024-12-27
COLORADO,87781,2024-12-27,2024-12-27
CONNECTICUT,82544,2024-12-27,2024-12-27
DELAWARE,21594,2024-12-27,2024-12-27
DISTRICT OF COLUMBIA,41864,2024-12-27,2024-12-27
FLORIDA,381372,2024-12-27,2024-12-27
GEORGIA,146831,2024-12-27,2024-12-27
GUAM,1241,2024-12-27,2024-12-27
HAWAII,38562,2024-12-27,2024-12-27
IDAHO,29754,2024-12-27,2024-12-27
ILLINOIS,255792,2024-12-27,2024-12-27
INDIANA,131832,2024-12-27,2024-12-27
IOWA,58220,2024-12-27,2024-12-27
KANSAS,53141,2024-12-27,2024-12-27
KENTUCKY,75720,2024-12-27,2024-12-27
LOUISIANA-PN (Non-Participating),NA,2024-12-27,2024-12-27
LOUISIANA-RN,67016,2024-12-27,2024-12-27
MAINE,28866,2024-12-27,2024-12-27
MARYLAND,89585,2024-12-27,2024-12-27
MASSACHUSETTS,157379,2024-12-27,2024-12-27
MICHIGAN,175149,2024-12-27,2024-12-27
MINNESOTA,134302,2024-12-27,2024-12-27
MISSISSIPPI,54739,2024-12-27,2024-12-27
MISSOURI,124516,2024-12-27,2024-12-27
MONTANA,25342,2024-12-27,2024-12-27
NEBRASKA,31110,2024-12-27,2024-12-27
NEVADA,60361,2024-12-27,2024-12-27
NEW HAMPSHIRE,27373,2024-12-27,2024-12-27
NEW JERSEY,149156,2024-12-27,2024-12-27
NEW MEXICO,34105,2024-12-27,2024-12-27
NEW YORK,487316,2024-12-27,2024-12-27
NORTH CAROLINA,161984,2024-12-27,2024-12-27
NORTH DAKOTA,17962,2024-12-27,2024-12-27
NORTHERN MARIANA ISLANDS,4598,2024-12-27,2024-12-27
OHIO,233921,2024-12-27,2024-12-27
OKLAHOMA,52889,2024-12-27,2024-12-27
OREGON,86507,2024-12-27,2024-12-27
PENNSYLVANIA,237842,2024-12-27,2024-12-27
RHODE ISLAND,25706,2024-12-27,2024-12-27
SOUTH CAROLINA,84091,2024-12-27,2024-12-27
SOUTH DAKOTA,19967,2024-12-27,2024-12-27
TENNESSEE,116549,2024-12-27,2024-12-27
TEXAS,415643,2024-12-27,2024-12-27
UTAH,47675,2024-12-27,2024-12-27
VERMONT,13158,2024-12-27,2024-12-27
VIRGIN ISLANDS,1313,2024-12-27,2024-12-27
VIRGINIA,121136,2024-12-27,2024-12-27
WASHINGTON,108065,2024-12-27,2024-12-27
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-27,2024-12-27
WEST VIRGINIA-RN,33571,2024-12-27,2024-12-27
WISCONSIN,114540,2024-12-27,2024-12-27
WYOMING,9627,2024-12-27,2024-12-27
TOTALS,5776719,2024-12-27,2024-12-27
