state,counts_lpn,updated_date,scrape_date
ALABAMA,15891,2025-05-07,2025-05-07
ALASKA,729,2025-05-07,2025-05-07
AMERICAN SAMOA,23,2025-05-07,2025-05-07
ARIZONA,11124,2025-05-07,2025-05-07
ARKANSAS,13672,2025-05-07,2025-05-07
CALIFORNIA-RN (Non-Participating),NA,2025-05-07,2025-05-07
CALIFORNIA-VN,113991,2025-05-07,2025-05-07
COLORADO,7508,2025-05-07,2025-05-07
CONNECTICUT,12723,2025-05-07,2025-05-07
DELAWARE,3140,2025-05-07,2025-05-07
DISTRICT OF COLUMBIA,2888,2025-05-07,2025-05-07
FLORIDA,66056,2025-05-07,2025-05-07
GEORGIA,27296,2025-05-07,2025-05-07
GUAM,191,2025-05-07,2025-05-07
HAWAII,2281,2025-05-07,2025-05-07
IDAHO,3276,2025-05-07,2025-05-07
ILLINOIS,27720,2025-05-07,2025-05-07
INDIANA,20480,2025-05-07,2025-05-07
IOWA,8696,2025-05-07,2025-05-07
KANSAS,9001,2025-05-07,2025-05-07
KENTUCKY,12579,2025-05-07,2025-05-07
LOUISIANA-PN,21355,2025-05-07,2025-05-07
LOUISIANA-RN (Non-Participating),NA,2025-05-07,2025-05-07
MAINE,1639,2025-05-07,2025-05-07
MARYLAND,11168,2025-05-07,2025-05-07
MASSACHUSETTS,20321,2025-05-07,2025-05-07
MICHIGAN,20660,2025-05-07,2025-05-07
MINNESOTA,17401,2025-05-07,2025-05-07
MISSISSIPPI,14370,2025-05-07,2025-05-07
MISSOURI,22939,2025-05-07,2025-05-07
MONTANA,2138,2025-05-07,2025-05-07
NEBRASKA,5403,2025-05-07,2025-05-07
NEVADA,4777,2025-05-07,2025-05-07
NEW HAMPSHIRE,3165,2025-05-07,2025-05-07
NEW JERSEY,24553,2025-05-07,2025-05-07
NEW MEXICO,2419,2025-05-07,2025-05-07
NEW YORK,76901,2025-05-07,2025-05-07
NORTH CAROLINA,22801,2025-05-07,2025-05-07
NORTH DAKOTA,2652,2025-05-07,2025-05-07
NORTHERN MARIANA ISLANDS,54,2025-05-07,2025-05-07
OHIO,51375,2025-05-07,2025-05-07
OKLAHOMA,16769,2025-05-07,2025-05-07
OREGON,6590,2025-05-07,2025-05-07
PENNSYLVANIA,49735,2025-05-07,2025-05-07
RHODE ISLAND,2380,2025-05-07,2025-05-07
SOUTH CAROLINA,12435,2025-05-07,2025-05-07
SOUTH DAKOTA,2755,2025-05-07,2025-05-07
TENNESSEE,29242,2025-05-07,2025-05-07
TEXAS,101082,2025-05-07,2025-05-07
UTAH,2706,2025-05-07,2025-05-07
VERMONT,1574,2025-05-07,2025-05-07
VIRGIN ISLANDS,77,2025-05-07,2025-05-07
VIRGINIA,26153,2025-05-07,2025-05-07
WASHINGTON,10241,2025-05-07,2025-05-07
WEST VIRGINIA-PN,7640,2025-05-07,2025-05-07
WEST VIRGINIA-RN (Non-Participating),NA,2025-05-07,2025-05-07
WISCONSIN,9641,2025-05-07,2025-05-07
WYOMING,710,2025-05-07,2025-05-07
TOTALS,965086,2025-05-07,2025-05-07
