state,counts_all,updated_date,scrape_date
ALABAMA,106064,2025-06-27,2025-06-27
ALASKA,21359,2025-06-27,2025-06-27
AMERICAN SAMOA,154,2025-06-27,2025-06-27
ARIZONA,129585,2025-06-27,2025-06-27
ARKANSAS,62812,2025-06-27,2025-06-27
CALIFORNIA,685241,2025-06-27,2025-06-27
COLORADO,98148,2025-06-27,2025-06-27
CONNECTICUT,94706,2025-06-27,2025-06-27
DELAWARE,25305,2025-06-27,2025-06-27
DISTRICT OF COLUMBIA,48479,2025-06-27,2025-06-27
FLORIDA,446252,2025-06-27,2025-06-27
GEORGIA,173046,2025-06-27,2025-06-27
GUAM,1479,2025-06-27,2025-06-27
HAWAII,43432,2025-06-27,2025-06-27
IDAHO,34478,2025-06-27,2025-06-27
ILLINOIS,267236,2025-06-27,2025-06-27
INDIANA,156881,2025-06-27,2025-06-27
IOWA,66769,2025-06-27,2025-06-27
KANSAS,62860,2025-06-27,2025-06-27
KENTUCKY,91327,2025-06-27,2025-06-27
LOUISIANA,89514,2025-06-27,2025-06-27
MAINE,30724,2025-06-27,2025-06-27
MARYLAND,102042,2025-06-27,2025-06-27
MASSACHUSETTS,183831,2025-06-27,2025-06-27
MICHIGAN,199661,2025-06-27,2025-06-27
MINNESOTA,155658,2025-06-27,2025-06-27
MISSISSIPPI,67495,2025-06-27,2025-06-27
MISSOURI,140290,2025-06-27,2025-06-27
MONTANA,27719,2025-06-27,2025-06-27
NEBRASKA,37740,2025-06-27,2025-06-27
NEVADA,66410,2025-06-27,2025-06-27
NEW HAMPSHIRE,30998,2025-06-27,2025-06-27
NEW JERSEY,177309,2025-06-27,2025-06-27
NEW MEXICO,36882,2025-06-27,2025-06-27
NEW YORK,584709,2025-06-27,2025-06-27
NORTH CAROLINA,187925,2025-06-27,2025-06-27
NORTH DAKOTA,20267,2025-06-27,2025-06-27
NORTHERN MARIANA ISLANDS,4356,2025-06-27,2025-06-27
OHIO,292039,2025-06-27,2025-06-27
OKLAHOMA,71635,2025-06-27,2025-06-27
OREGON,96289,2025-06-27,2025-06-27
PENNSYLVANIA,287852,2025-06-27,2025-06-27
RHODE ISLAND,23461,2025-06-27,2025-06-27
SOUTH CAROLINA,100117,2025-06-27,2025-06-27
SOUTH DAKOTA,22939,2025-06-27,2025-06-27
TENNESSEE,146939,2025-06-27,2025-06-27
TEXAS,526395,2025-06-27,2025-06-27
UTAH,47584,2025-06-27,2025-06-27
VERMONT,12710,2025-06-27,2025-06-27
VIRGIN ISLANDS,1349,2025-06-27,2025-06-27
VIRGINIA,148972,2025-06-27,2025-06-27
WASHINGTON,117055,2025-06-27,2025-06-27
WEST VIRGINIA,42821,2025-06-27,2025-06-27
WISCONSIN,128949,2025-06-27,2025-06-27
WYOMING,9351,2025-06-27,2025-06-27
