state,counts_rn,updated_date,scrape_date
ALABAMA,90684,2025-11-20,2025-11-20
ALASKA,21974,2025-11-20,2025-11-20
AMERICAN SAMOA,150,2025-11-20,2025-11-20
ARIZONA,116491,2025-11-20,2025-11-20
ARKANSAS,48996,2025-11-20,2025-11-20
CALIFORNIA-RN,588389,2025-11-20,2025-11-20
CALIFORNIA-VN (Non-Participating),NA,2025-11-20,2025-11-20
COLORADO,93108,2025-11-20,2025-11-20
CONNECTICUT,81881,2025-11-20,2025-11-20
DELAWARE,18949,2025-11-20,2025-11-20
DISTRICT OF COLUMBIA,48353,2025-11-20,2025-11-20
FLORIDA,388835,2025-11-20,2025-11-20
GEORGIA,148952,2025-11-20,2025-11-20
GUAM,1142,2025-11-20,2025-11-20
HAWAII,33862,2025-11-20,2025-11-20
IDAHO,28207,2025-11-20,2025-11-20
ILLINOIS,252670,2025-11-20,2025-11-20
INDIANA,125653,2025-11-20,2025-11-20
IOWA,58563,2025-11-20,2025-11-20
KANSAS,53599,2025-11-20,2025-11-20
KENTUCKY,76787,2025-11-20,2025-11-20
LOUISIANA-PN (Non-Participating),NA,2025-11-20,2025-11-20
LOUISIANA-RN,68428,2025-11-20,2025-11-20
MAINE,28787,2025-11-20,2025-11-20
MARYLAND,91087,2025-11-20,2025-11-20
MASSACHUSETTS,169148,2025-11-20,2025-11-20
MICHIGAN,180856,2025-11-20,2025-11-20
MINNESOTA,139583,2025-11-20,2025-11-20
MISSISSIPPI,54008,2025-11-20,2025-11-20
MISSOURI,118368,2025-11-20,2025-11-20
MONTANA,26774,2025-11-20,2025-11-20
NEBRASKA,32882,2025-11-20,2025-11-20
NEVADA,62799,2025-11-20,2025-11-20
NEW HAMPSHIRE,27731,2025-11-20,2025-11-20
NEW JERSEY,151829,2025-11-20,2025-11-20
NEW MEXICO,34723,2025-11-20,2025-11-20
NEW YORK,526789,2025-11-20,2025-11-20
NORTH CAROLINA,165324,2025-11-20,2025-11-20
NORTH DAKOTA,17887,2025-11-20,2025-11-20
NORTHERN MARIANA ISLANDS,3940,2025-11-20,2025-11-20
OHIO,225952,2025-11-20,2025-11-20
OKLAHOMA,56029,2025-11-20,2025-11-20
OREGON,91132,2025-11-20,2025-11-20
PENNSYLVANIA,235207,2025-11-20,2025-11-20
RHODE ISLAND,21750,2025-11-20,2025-11-20
SOUTH CAROLINA,89737,2025-11-20,2025-11-20
SOUTH DAKOTA,20288,2025-11-20,2025-11-20
TENNESSEE,118087,2025-11-20,2025-11-20
TEXAS,428299,2025-11-20,2025-11-20
UTAH,46443,2025-11-20,2025-11-20
VERMONT,11637,2025-11-20,2025-11-20
VIRGIN ISLANDS,1160,2025-11-20,2025-11-20
VIRGINIA,123527,2025-11-20,2025-11-20
WASHINGTON,106998,2025-11-20,2025-11-20
WEST VIRGINIA-PN (Non-Participating),NA,2025-11-20,2025-11-20
WEST VIRGINIA-RN,35802,2025-11-20,2025-11-20
WISCONSIN,121457,2025-11-20,2025-11-20
WYOMING,8721,2025-11-20,2025-11-20
TOTALS,5920414,2025-11-20,2025-11-20
