state,counts_all,updated_date,scrape_date
ALABAMA,104945,2025-05-31,2025-06-01
ALASKA,20968,2025-05-31,2025-06-01
AMERICAN SAMOA,134,2025-05-31,2025-06-01
ARIZONA,128325,2025-05-31,2025-06-01
ARKANSAS,62358,2025-05-31,2025-06-01
CALIFORNIA,681528,2025-05-31,2025-06-01
COLORADO,97770,2025-05-31,2025-06-01
CONNECTICUT,94415,2025-05-31,2025-06-01
DELAWARE,25203,2025-05-31,2025-06-01
DISTRICT OF COLUMBIA,47954,2025-05-31,2025-06-01
FLORIDA,442860,2025-05-31,2025-06-01
GEORGIA,171760,2025-05-31,2025-06-01
GUAM,1472,2025-05-31,2025-06-01
HAWAII,43123,2025-05-31,2025-06-01
IDAHO,34209,2025-05-31,2025-06-01
ILLINOIS,265330,2025-05-31,2025-06-01
INDIANA,155339,2025-05-31,2025-06-01
IOWA,66767,2025-05-31,2025-06-01
KANSAS,62249,2025-05-31,2025-06-01
KENTUCKY,90911,2025-05-31,2025-06-01
LOUISIANA,88420,2025-05-31,2025-06-01
MAINE,30478,2025-05-31,2025-06-01
MARYLAND,101107,2025-05-31,2025-06-01
MASSACHUSETTS,182841,2025-05-31,2025-06-01
MICHIGAN,198455,2025-05-31,2025-06-01
MINNESOTA,154005,2025-05-31,2025-06-01
MISSISSIPPI,66665,2025-05-31,2025-06-01
MISSOURI,138823,2025-05-31,2025-06-01
MONTANA,27350,2025-05-31,2025-06-01
NEBRASKA,37146,2025-05-31,2025-06-01
NEVADA,66146,2025-05-31,2025-06-01
NEW HAMPSHIRE,30686,2025-05-31,2025-06-01
NEW JERSEY,176774,2025-05-31,2025-06-01
NEW MEXICO,36793,2025-05-31,2025-06-01
NEW YORK,581845,2025-05-31,2025-06-01
NORTH CAROLINA,186219,2025-05-31,2025-06-01
NORTH DAKOTA,20062,2025-05-31,2025-06-01
NORTHERN MARIANA ISLANDS,4398,2025-05-31,2025-06-01
OHIO,289379,2025-05-31,2025-06-01
OKLAHOMA,70924,2025-05-31,2025-06-01
OREGON,96037,2025-05-31,2025-06-01
PENNSYLVANIA,285168,2025-05-31,2025-06-01
RHODE ISLAND,23181,2025-05-31,2025-06-01
SOUTH CAROLINA,99196,2025-05-31,2025-06-01
SOUTH DAKOTA,22820,2025-05-31,2025-06-01
TENNESSEE,146127,2025-05-31,2025-06-01
TEXAS,523391,2025-05-31,2025-06-01
UTAH,47111,2025-05-31,2025-06-01
VERMONT,12506,2025-05-31,2025-06-01
VIRGIN ISLANDS,1358,2025-05-31,2025-06-01
VIRGINIA,148246,2025-05-31,2025-06-01
WASHINGTON,116223,2025-05-31,2025-06-01
WEST VIRGINIA,42395,2025-05-31,2025-06-01
WISCONSIN,127516,2025-05-31,2025-06-01
WYOMING,9217,2025-05-31,2025-06-01
