state,counts_rn,updated_date,scrape_date
ALABAMA,93655,2021-12-11,2021-12-12
ALASKA,17966,2021-12-11,2021-12-12
AMERICAN SAMOA,166,2021-12-11,2021-12-12
ARIZONA,102072,2021-12-11,2021-12-12
ARKANSAS,44768,2021-12-11,2021-12-12
CALIFORNIA-RN,464358,2021-12-11,2021-12-12
CALIFORNIA-VN (Non-Participating),NA,2021-12-11,2021-12-12
COLORADO,80610,2021-12-11,2021-12-12
CONNECTICUT,80965,2021-12-11,2021-12-12
DELAWARE,19115,2021-12-11,2021-12-12
DISTRICT OF COLUMBIA,30049,2021-12-11,2021-12-12
FLORIDA,346446,2021-12-11,2021-12-12
GEORGIA,138871,2021-12-11,2021-12-12
GUAM,1543,2021-12-11,2021-12-12
HAWAII,26532,2021-12-11,2021-12-12
IDAHO,25604,2021-12-11,2021-12-12
ILLINOIS,218879,2021-12-11,2021-12-12
INDIANA,117771,2021-12-11,2021-12-12
IOWA,58672,2021-12-11,2021-12-12
KANSAS,53664,2021-12-11,2021-12-12
KENTUCKY,71864,2021-12-11,2021-12-12
LOUISIANA-PN (Non-Participating),NA,2021-12-11,2021-12-12
LOUISIANA-RN,65325,2021-12-11,2021-12-12
MAINE,27917,2021-12-11,2021-12-12
MARYLAND,86849,2021-12-11,2021-12-12
MASSACHUSETTS,153321,2021-12-11,2021-12-12
MICHIGAN (Non-Participating),NA,2021-12-11,2021-12-12
MINNESOTA,119429,2021-12-11,2021-12-12
MISSISSIPPI,50403,2021-12-11,2021-12-12
MISSOURI,116141,2021-12-11,2021-12-12
MONTANA,20112,2021-12-11,2021-12-12
NEBRASKA,31201,2021-12-11,2021-12-12
NEVADA,51498,2021-12-11,2021-12-12
NEW HAMPSHIRE,25601,2021-12-11,2021-12-12
NEW JERSEY,139346,2021-12-11,2021-12-12
NEW MEXICO,30033,2021-12-11,2021-12-12
NEW YORK,354567,2021-12-11,2021-12-12
NORTH CAROLINA,148715,2021-12-11,2021-12-12
NORTH DAKOTA,16750,2021-12-11,2021-12-12
NORTHERN MARIANA ISLANDS,3535,2021-12-11,2021-12-12
OHIO,220245,2021-12-11,2021-12-12
OKLAHOMA,51986,2021-12-11,2021-12-12
OREGON,73209,2021-12-11,2021-12-12
PENNSYLVANIA,231839,2021-12-11,2021-12-12
RHODE ISLAND,27124,2021-12-11,2021-12-12
SOUTH CAROLINA,77117,2021-12-11,2021-12-12
SOUTH DAKOTA,19251,2021-12-11,2021-12-12
TENNESSEE,110193,2021-12-11,2021-12-12
TEXAS,362967,2021-12-11,2021-12-12
UTAH,40078,2021-12-11,2021-12-12
VERMONT,20154,2021-12-11,2021-12-12
VIRGIN ISLANDS,1304,2021-12-11,2021-12-12
VIRGINIA,112174,2021-12-11,2021-12-12
WASHINGTON,116991,2021-12-11,2021-12-12
WEST VIRGINIA-PN (Non-Participating),NA,2021-12-11,2021-12-12
WEST VIRGINIA-RN,32930,2021-12-11,2021-12-12
WISCONSIN,110975,2021-12-11,2021-12-12
WYOMING,8821,2021-12-11,2021-12-12
TOTALS,5051671,2021-12-11,2021-12-12
