state,counts_lpn,updated_date,scrape_date
ALABAMA,19456,2024-08-03,2024-08-03
ALASKA,843,2024-08-03,2024-08-03
AMERICAN SAMOA,136,2024-08-03,2024-08-03
ARIZONA,10591,2024-08-03,2024-08-03
ARKANSAS,13899,2024-08-03,2024-08-03
CALIFORNIA-RN (Non-Participating),NA,2024-08-03,2024-08-03
CALIFORNIA-VN,111933,2024-08-03,2024-08-03
COLORADO,8400,2024-08-03,2024-08-03
CONNECTICUT,12737,2024-08-03,2024-08-03
DELAWARE,2939,2024-08-03,2024-08-03
DISTRICT OF COLUMBIA,2792,2024-08-03,2024-08-03
FLORIDA,63528,2024-08-03,2024-08-03
GEORGIA,29488,2024-08-03,2024-08-03
GUAM,189,2024-08-03,2024-08-03
HAWAII,2003,2024-08-03,2024-08-03
IDAHO,3507,2024-08-03,2024-08-03
ILLINOIS,26096,2024-08-03,2024-08-03
INDIANA,22580,2024-08-03,2024-08-03
IOWA,8966,2024-08-03,2024-08-03
KANSAS,9286,2024-08-03,2024-08-03
KENTUCKY,13086,2024-08-03,2024-08-03
LOUISIANA-PN,21790,2024-08-03,2024-08-03
LOUISIANA-RN (Non-Participating),NA,2024-08-03,2024-08-03
MAINE,1680,2024-08-03,2024-08-03
MARYLAND,11064,2024-08-03,2024-08-03
MASSACHUSETTS,19374,2024-08-03,2024-08-03
MICHIGAN,20974,2024-08-03,2024-08-03
MINNESOTA,17885,2024-08-03,2024-08-03
MISSISSIPPI,13486,2024-08-03,2024-08-03
MISSOURI,21920,2024-08-03,2024-08-03
MONTANA,2214,2024-08-03,2024-08-03
NEBRASKA,5261,2024-08-03,2024-08-03
NEVADA,4811,2024-08-03,2024-08-03
NEW HAMPSHIRE,3128,2024-08-03,2024-08-03
NEW JERSEY,23384,2024-08-03,2024-08-03
NEW MEXICO,2431,2024-08-03,2024-08-03
NEW YORK,74737,2024-08-03,2024-08-03
NORTH CAROLINA,22702,2024-08-03,2024-08-03
NORTH DAKOTA,2908,2024-08-03,2024-08-03
NORTHERN MARIANA ISLANDS,57,2024-08-03,2024-08-03
OHIO,55691,2024-08-03,2024-08-03
OKLAHOMA,16785,2024-08-03,2024-08-03
OREGON,6462,2024-08-03,2024-08-03
PENNSYLVANIA,47320,2024-08-03,2024-08-03
RHODE ISLAND,2577,2024-08-03,2024-08-03
SOUTH CAROLINA,11947,2024-08-03,2024-08-03
SOUTH DAKOTA,2716,2024-08-03,2024-08-03
TENNESSEE,29436,2024-08-03,2024-08-03
TEXAS,101639,2024-08-03,2024-08-03
UTAH,2520,2024-08-03,2024-08-03
VERMONT,1465,2024-08-03,2024-08-03
VIRGIN ISLANDS,84,2024-08-03,2024-08-03
VIRGINIA,26162,2024-08-03,2024-08-03
WASHINGTON,10510,2024-08-03,2024-08-03
WEST VIRGINIA-PN,7151,2024-08-03,2024-08-03
WEST VIRGINIA-RN (Non-Participating),NA,2024-08-03,2024-08-03
WISCONSIN,11588,2024-08-03,2024-08-03
WYOMING,997,2024-08-03,2024-08-03
TOTALS,967311,2024-08-03,2024-08-03
