state,counts_lpn,updated_date,scrape_date
ALABAMA,17227,2022-07-22,2022-07-23
ALASKA,815,2022-07-22,2022-07-23
AMERICAN SAMOA,132,2022-07-22,2022-07-23
ARIZONA,11299,2022-07-22,2022-07-23
ARKANSAS,14204,2022-07-22,2022-07-23
CALIFORNIA-RN (Non-Participating),NA,2022-07-22,2022-07-23
CALIFORNIA-VN,107102,2022-07-22,2022-07-23
COLORADO,8318,2022-07-22,2022-07-23
CONNECTICUT,14196,2022-07-22,2022-07-23
DELAWARE,2802,2022-07-22,2022-07-23
DISTRICT OF COLUMBIA,2225,2022-07-22,2022-07-23
FLORIDA,64229,2022-07-22,2022-07-23
GEORGIA,29853,2022-07-22,2022-07-23
GUAM,218,2022-07-22,2022-07-23
HAWAII,1867,2022-07-22,2022-07-23
IDAHO,3612,2022-07-22,2022-07-23
ILLINOIS,26226,2022-07-22,2022-07-23
INDIANA,23460,2022-07-22,2022-07-23
IOWA,10027,2022-07-22,2022-07-23
KANSAS,9649,2022-07-22,2022-07-23
KENTUCKY,13284,2022-07-22,2022-07-23
LOUISIANA-PN,21448,2022-07-22,2022-07-23
LOUISIANA-RN (Non-Participating),NA,2022-07-22,2022-07-23
MAINE,1882,2022-07-22,2022-07-23
MARYLAND,11229,2022-07-22,2022-07-23
MASSACHUSETTS,20470,2022-07-22,2022-07-23
MICHIGAN (Non-Participating),NA,2022-07-22,2022-07-23
MINNESOTA,19213,2022-07-22,2022-07-23
MISSISSIPPI,13100,2022-07-22,2022-07-23
MISSOURI,22135,2022-07-22,2022-07-23
MONTANA,2364,2022-07-22,2022-07-23
NEBRASKA,5480,2022-07-22,2022-07-23
NEVADA,4580,2022-07-22,2022-07-23
NEW HAMPSHIRE,3101,2022-07-22,2022-07-23
NEW JERSEY,22983,2022-07-22,2022-07-23
NEW MEXICO,2439,2022-07-22,2022-07-23
NEW YORK,69335,2022-07-22,2022-07-23
NORTH CAROLINA,22704,2022-07-22,2022-07-23
NORTH DAKOTA,3193,2022-07-22,2022-07-23
NORTHERN MARIANA ISLANDS,55,2022-07-22,2022-07-23
OHIO,55525,2022-07-22,2022-07-23
OKLAHOMA,16173,2022-07-22,2022-07-23
OREGON,6101,2022-07-22,2022-07-23
PENNSYLVANIA,46528,2022-07-22,2022-07-23
RHODE ISLAND,2587,2022-07-22,2022-07-23
SOUTH CAROLINA,11814,2022-07-22,2022-07-23
SOUTH DAKOTA,2682,2022-07-22,2022-07-23
TENNESSEE,29911,2022-07-22,2022-07-23
TEXAS,104402,2022-07-22,2022-07-23
UTAH,2575,2022-07-22,2022-07-23
VERMONT,1757,2022-07-22,2022-07-23
VIRGIN ISLANDS,110,2022-07-22,2022-07-23
VIRGINIA,26795,2022-07-22,2022-07-23
WASHINGTON,11031,2022-07-22,2022-07-23
WEST VIRGINIA-PN,7512,2022-07-22,2022-07-23
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-22,2022-07-23
WISCONSIN,15699,2022-07-22,2022-07-23
WYOMING,980,2022-07-22,2022-07-23
TOTALS,948638,2022-07-22,2022-07-23
