state,counts_lpn,updated_date,scrape_date
ALABAMA,16790,2022-02-19,2022-02-21
ALASKA,776,2022-02-19,2022-02-21
AMERICAN SAMOA,132,2022-02-19,2022-02-21
ARIZONA,10935,2022-02-19,2022-02-21
ARKANSAS,14173,2022-02-19,2022-02-21
CALIFORNIA-RN (Non-Participating),NA,2022-02-19,2022-02-21
CALIFORNIA-VN,105791,2022-02-19,2022-02-21
COLORADO,8079,2022-02-19,2022-02-21
CONNECTICUT,13911,2022-02-19,2022-02-21
DELAWARE,3183,2022-02-19,2022-02-21
DISTRICT OF COLUMBIA,2185,2022-02-19,2022-02-21
FLORIDA,62136,2022-02-19,2022-02-21
GEORGIA,30055,2022-02-19,2022-02-21
GUAM,214,2022-02-19,2022-02-21
HAWAII,1713,2022-02-19,2022-02-21
IDAHO,3545,2022-02-19,2022-02-21
ILLINOIS,25823,2022-02-19,2022-02-21
INDIANA,23160,2022-02-19,2022-02-21
IOWA,10021,2022-02-19,2022-02-21
KANSAS,9578,2022-02-19,2022-02-21
KENTUCKY,12913,2022-02-19,2022-02-21
LOUISIANA-PN,20730,2022-02-19,2022-02-21
LOUISIANA-RN (Non-Participating),NA,2022-02-19,2022-02-21
MAINE,1909,2022-02-19,2022-02-21
MARYLAND,11364,2022-02-19,2022-02-21
MASSACHUSETTS,20067,2022-02-19,2022-02-21
MICHIGAN (Non-Participating),NA,2022-02-19,2022-02-21
MINNESOTA,19488,2022-02-19,2022-02-21
MISSISSIPPI,12798,2022-02-19,2022-02-21
MISSOURI,24743,2022-02-19,2022-02-21
MONTANA,2290,2022-02-19,2022-02-21
NEBRASKA,5277,2022-02-19,2022-02-21
NEVADA,4432,2022-02-19,2022-02-21
NEW HAMPSHIRE,3109,2022-02-19,2022-02-21
NEW JERSEY,24051,2022-02-19,2022-02-21
NEW MEXICO,2461,2022-02-19,2022-02-21
NEW YORK,68328,2022-02-19,2022-02-21
NORTH CAROLINA,22725,2022-02-19,2022-02-21
NORTH DAKOTA,3067,2022-02-19,2022-02-21
NORTHERN MARIANA ISLANDS,47,2022-02-19,2022-02-21
OHIO,54244,2022-02-19,2022-02-21
OKLAHOMA,15567,2022-02-19,2022-02-21
OREGON,6021,2022-02-19,2022-02-21
PENNSYLVANIA,53102,2022-02-19,2022-02-21
RHODE ISLAND,2636,2022-02-19,2022-02-21
SOUTH CAROLINA,12424,2022-02-19,2022-02-21
SOUTH DAKOTA,2699,2022-02-19,2022-02-21
TENNESSEE,29992,2022-02-19,2022-02-21
TEXAS,105416,2022-02-19,2022-02-21
UTAH,2458,2022-02-19,2022-02-21
VERMONT,1532,2022-02-19,2022-02-21
VIRGIN ISLANDS,92,2022-02-19,2022-02-21
VIRGINIA,26892,2022-02-19,2022-02-21
WASHINGTON,11059,2022-02-19,2022-02-21
WEST VIRGINIA-PN,8084,2022-02-19,2022-02-21
WEST VIRGINIA-RN (Non-Participating),NA,2022-02-19,2022-02-21
WISCONSIN,15226,2022-02-19,2022-02-21
WYOMING,890,2022-02-19,2022-02-21
TOTALS,950333,2022-02-19,2022-02-21
