state,counts_lpn,updated_date,scrape_date
ALABAMA,15383,2024-12-30,2024-12-30
ALASKA,682,2024-12-30,2024-12-30
AMERICAN SAMOA,7,2024-12-30,2024-12-30
ARIZONA,10924,2024-12-30,2024-12-30
ARKANSAS,13867,2024-12-30,2024-12-30
CALIFORNIA-RN (Non-Participating),NA,2024-12-30,2024-12-30
CALIFORNIA-VN,113312,2024-12-30,2024-12-30
COLORADO,7309,2024-12-30,2024-12-30
CONNECTICUT,12708,2024-12-30,2024-12-30
DELAWARE,3036,2024-12-30,2024-12-30
DISTRICT OF COLUMBIA,2794,2024-12-30,2024-12-30
FLORIDA,64858,2024-12-30,2024-12-30
GEORGIA,30182,2024-12-30,2024-12-30
GUAM,190,2024-12-30,2024-12-30
HAWAII,2153,2024-12-30,2024-12-30
IDAHO,3169,2024-12-30,2024-12-30
ILLINOIS,27117,2024-12-30,2024-12-30
INDIANA,19735,2024-12-30,2024-12-30
IOWA,8773,2024-12-30,2024-12-30
KANSAS,9157,2024-12-30,2024-12-30
KENTUCKY,12335,2024-12-30,2024-12-30
LOUISIANA-PN,22097,2024-12-30,2024-12-30
LOUISIANA-RN (Non-Participating),NA,2024-12-30,2024-12-30
MAINE,1657,2024-12-30,2024-12-30
MARYLAND,11168,2024-12-30,2024-12-30
MASSACHUSETTS,20080,2024-12-30,2024-12-30
MICHIGAN,20675,2024-12-30,2024-12-30
MINNESOTA,17637,2024-12-30,2024-12-30
MISSISSIPPI,14026,2024-12-30,2024-12-30
MISSOURI,22485,2024-12-30,2024-12-30
MONTANA,2236,2024-12-30,2024-12-30
NEBRASKA,5318,2024-12-30,2024-12-30
NEVADA,4747,2024-12-30,2024-12-30
NEW HAMPSHIRE,3123,2024-12-30,2024-12-30
NEW JERSEY,24038,2024-12-30,2024-12-30
NEW MEXICO,2403,2024-12-30,2024-12-30
NEW YORK,76163,2024-12-30,2024-12-30
NORTH CAROLINA,23001,2024-12-30,2024-12-30
NORTH DAKOTA,3030,2024-12-30,2024-12-30
NORTHERN MARIANA ISLANDS,56,2024-12-30,2024-12-30
OHIO,49870,2024-12-30,2024-12-30
OKLAHOMA,17182,2024-12-30,2024-12-30
OREGON,6538,2024-12-30,2024-12-30
PENNSYLVANIA,48813,2024-12-30,2024-12-30
RHODE ISLAND,2729,2024-12-30,2024-12-30
SOUTH CAROLINA,12184,2024-12-30,2024-12-30
SOUTH DAKOTA,2743,2024-12-30,2024-12-30
TENNESSEE,29422,2024-12-30,2024-12-30
TEXAS,101598,2024-12-30,2024-12-30
UTAH,2641,2024-12-30,2024-12-30
VERMONT,1540,2024-12-30,2024-12-30
VIRGIN ISLANDS,80,2024-12-30,2024-12-30
VIRGINIA,26319,2024-12-30,2024-12-30
WASHINGTON,10346,2024-12-30,2024-12-30
WEST VIRGINIA-PN,7471,2024-12-30,2024-12-30
WEST VIRGINIA-RN (Non-Participating),NA,2024-12-30,2024-12-30
WISCONSIN,12012,2024-12-30,2024-12-30
WYOMING,1026,2024-12-30,2024-12-30
TOTALS,964145,2024-12-30,2024-12-30
