state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-10
ALASKA,23174,2026-01-05,2026-02-10
AMERICAN SAMOA,228,2026-01-05,2026-02-10
ARIZONA,127854,2026-01-05,2026-02-10
ARKANSAS,62992,2026-01-05,2026-02-10
CALIFORNIA,707672,2026-01-05,2026-02-10
COLORADO,96783,2026-01-05,2026-02-10
CONNECTICUT,94572,2026-01-05,2026-02-10
DELAWARE,22452,2026-01-05,2026-02-10
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-10
FLORIDA,449830,2026-01-05,2026-02-10
GEORGIA,177678,2026-01-05,2026-02-10
GUAM,1346,2026-01-05,2026-02-10
HAWAII,36317,2026-01-05,2026-02-10
IDAHO,31953,2026-01-05,2026-02-10
ILLINOIS,279849,2026-01-05,2026-02-10
INDIANA,148884,2026-01-05,2026-02-10
IOWA,67339,2026-01-05,2026-02-10
KANSAS,62456,2026-01-05,2026-02-10
KENTUCKY,90296,2026-01-05,2026-02-10
LOUISIANA,90541,2026-01-05,2026-02-10
MAINE,30246,2026-01-05,2026-02-10
MARYLAND,101876,2026-01-05,2026-02-10
MASSACHUSETTS,191402,2026-01-05,2026-02-10
MICHIGAN,201569,2026-01-05,2026-02-10
MINNESOTA,156221,2026-01-05,2026-02-10
MISSISSIPPI,67068,2026-01-05,2026-02-10
MISSOURI,142520,2026-01-05,2026-02-10
MONTANA,29329,2026-01-05,2026-02-10
NEBRASKA,37775,2026-01-05,2026-02-10
NEVADA,67519,2026-01-05,2026-02-10
NEW HAMPSHIRE,30830,2026-01-05,2026-02-10
NEW JERSEY,176768,2026-01-05,2026-02-10
NEW MEXICO,37070,2026-01-05,2026-02-10
NEW YORK,610499,2026-01-05,2026-02-10
NORTH CAROLINA,187871,2026-01-05,2026-02-10
NORTH DAKOTA,19284,2026-01-05,2026-02-10
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-10
OHIO,281075,2026-01-05,2026-02-10
OKLAHOMA,72315,2026-01-05,2026-02-10
OREGON,97803,2026-01-05,2026-02-10
PENNSYLVANIA,287682,2026-01-05,2026-02-10
RHODE ISLAND,24511,2026-01-05,2026-02-10
SOUTH CAROLINA,102891,2026-01-05,2026-02-10
SOUTH DAKOTA,23070,2026-01-05,2026-02-10
TENNESSEE,147169,2026-01-05,2026-02-10
TEXAS,527659,2026-01-05,2026-02-10
UTAH,49523,2026-01-05,2026-02-10
VERMONT,13536,2026-01-05,2026-02-10
VIRGIN ISLANDS,1164,2026-01-05,2026-02-10
VIRGINIA,149059,2026-01-05,2026-02-10
WASHINGTON,116994,2026-01-05,2026-02-10
WEST VIRGINIA,43380,2026-01-05,2026-02-10
WISCONSIN,132601,2026-01-05,2026-02-10
WYOMING,9628,2026-01-05,2026-02-10
