state,counts_all,updated_date,scrape_date
ALABAMA,117676,2023-02-11,2023-02-12
ALASKA,17938,2023-02-11,2023-02-12
AMERICAN SAMOA,299,2023-02-11,2023-02-12
ARIZONA,119519,2023-02-11,2023-02-12
ARKANSAS,60025,2023-02-11,2023-02-12
CALIFORNIA,608572,2023-02-11,2023-02-12
COLORADO,93571,2023-02-11,2023-02-12
CONNECTICUT,96048,2023-02-11,2023-02-12
DELAWARE,24350,2023-02-11,2023-02-12
DISTRICT OF COLUMBIA,39877,2023-02-11,2023-02-12
FLORIDA,430814,2023-02-11,2023-02-12
GEORGIA,172445,2023-02-11,2023-02-12
GUAM,1580,2023-02-11,2023-02-12
HAWAII,35842,2023-02-11,2023-02-12
IDAHO,32511,2023-02-11,2023-02-12
ILLINOIS,241965,2023-02-11,2023-02-12
INDIANA,150405,2023-02-11,2023-02-12
IOWA,67150,2023-02-11,2023-02-12
KANSAS,62413,2023-02-11,2023-02-12
KENTUCKY,87397,2023-02-11,2023-02-12
LOUISIANA,85669,2023-02-11,2023-02-12
MAINE,30502,2023-02-11,2023-02-12
MARYLAND,99367,2023-02-11,2023-02-12
MASSACHUSETTS,172193,2023-02-11,2023-02-12
MICHIGAN,194007,2023-02-11,2023-02-12
MINNESOTA,148830,2023-02-11,2023-02-12
MISSISSIPPI,63720,2023-02-11,2023-02-12
MISSOURI,146070,2023-02-11,2023-02-12
MONTANA,24529,2023-02-11,2023-02-12
NEBRASKA,37053,2023-02-11,2023-02-12
NEVADA,61858,2023-02-11,2023-02-12
NEW HAMPSHIRE,29786,2023-02-11,2023-02-12
NEW JERSEY,167417,2023-02-11,2023-02-12
NEW MEXICO,34115,2023-02-11,2023-02-12
NEW YORK,461914,2023-02-11,2023-02-12
NORTH CAROLINA,177502,2023-02-11,2023-02-12
NORTH DAKOTA,19466,2023-02-11,2023-02-12
NORTHERN MARIANA ISLANDS,3920,2023-02-11,2023-02-12
OHIO,290979,2023-02-11,2023-02-12
OKLAHOMA,67194,2023-02-11,2023-02-12
OREGON,87083,2023-02-11,2023-02-12
PENNSYLVANIA,291119,2023-02-11,2023-02-12
RHODE ISLAND,32623,2023-02-11,2023-02-12
SOUTH CAROLINA,92357,2023-02-11,2023-02-12
SOUTH DAKOTA,22425,2023-02-11,2023-02-12
TENNESSEE,143395,2023-02-11,2023-02-12
TEXAS,487760,2023-02-11,2023-02-12
UTAH,43423,2023-02-11,2023-02-12
VERMONT,23910,2023-02-11,2023-02-12
VIRGIN ISLANDS,1271,2023-02-11,2023-02-12
VIRGINIA,142909,2023-02-11,2023-02-12
WASHINGTON,138922,2023-02-11,2023-02-12
WEST VIRGINIA,42910,2023-02-11,2023-02-12
WISCONSIN,135510,2023-02-11,2023-02-12
WYOMING,8946,2023-02-11,2023-02-12
