state,counts_rn,updated_date,scrape_date
ALABAMA,87961,2025-02-06,2025-02-06
ALASKA,18784,2025-02-06,2025-02-06
AMERICAN SAMOA,78,2025-02-06,2025-02-06
ARIZONA,115664,2025-02-06,2025-02-06
ARKANSAS,48182,2025-02-06,2025-02-06
CALIFORNIA-RN,553397,2025-02-06,2025-02-06
CALIFORNIA-VN (Non-Participating),NA,2025-02-06,2025-02-06
COLORADO,88399,2025-02-06,2025-02-06
CONNECTICUT,82845,2025-02-06,2025-02-06
DELAWARE,21791,2025-02-06,2025-02-06
DISTRICT OF COLUMBIA,42667,2025-02-06,2025-02-06
FLORIDA,382876,2025-02-06,2025-02-06
GEORGIA,147782,2025-02-06,2025-02-06
GUAM,1254,2025-02-06,2025-02-06
HAWAII,39290,2025-02-06,2025-02-06
IDAHO,30177,2025-02-06,2025-02-06
ILLINOIS,258182,2025-02-06,2025-02-06
INDIANA,132875,2025-02-06,2025-02-06
IOWA,58303,2025-02-06,2025-02-06
KANSAS,53052,2025-02-06,2025-02-06
KENTUCKY,76373,2025-02-06,2025-02-06
LOUISIANA-PN (Non-Participating),NA,2025-02-06,2025-02-06
LOUISIANA-RN,66063,2025-02-06,2025-02-06
MAINE,28841,2025-02-06,2025-02-06
MARYLAND,89545,2025-02-06,2025-02-06
MASSACHUSETTS,158401,2025-02-06,2025-02-06
MICHIGAN,176270,2025-02-06,2025-02-06
MINNESOTA,133907,2025-02-06,2025-02-06
MISSISSIPPI,51566,2025-02-06,2025-02-06
MISSOURI,125282,2025-02-06,2025-02-06
MONTANA,25698,2025-02-06,2025-02-06
NEBRASKA,31378,2025-02-06,2025-02-06
NEVADA,60533,2025-02-06,2025-02-06
NEW HAMPSHIRE,27464,2025-02-06,2025-02-06
NEW JERSEY,150009,2025-02-06,2025-02-06
NEW MEXICO,34006,2025-02-06,2025-02-06
NEW YORK,491116,2025-02-06,2025-02-06
NORTH CAROLINA,162296,2025-02-06,2025-02-06
NORTH DAKOTA,16861,2025-02-06,2025-02-06
NORTHERN MARIANA ISLANDS,4509,2025-02-06,2025-02-06
OHIO,235323,2025-02-06,2025-02-06
OKLAHOMA,53183,2025-02-06,2025-02-06
OREGON,87524,2025-02-06,2025-02-06
PENNSYLVANIA,239302,2025-02-06,2025-02-06
RHODE ISLAND,25839,2025-02-06,2025-02-06
SOUTH CAROLINA,85063,2025-02-06,2025-02-06
SOUTH DAKOTA,20038,2025-02-06,2025-02-06
TENNESSEE,116849,2025-02-06,2025-02-06
TEXAS,418050,2025-02-06,2025-02-06
UTAH,42890,2025-02-06,2025-02-06
VERMONT,13230,2025-02-06,2025-02-06
VIRGIN ISLANDS,1307,2025-02-06,2025-02-06
VIRGINIA,121027,2025-02-06,2025-02-06
WASHINGTON,108303,2025-02-06,2025-02-06
WEST VIRGINIA-PN (Non-Participating),NA,2025-02-06,2025-02-06
WEST VIRGINIA-RN,33924,2025-02-06,2025-02-06
WISCONSIN,115642,2025-02-06,2025-02-06
WYOMING,8237,2025-02-06,2025-02-06
TOTALS,5799408,2025-02-06,2025-02-06
