state,counts_all,updated_date,scrape_date
ALABAMA,102926,2024-09-27,2024-09-27
ALASKA,24351,2024-09-27,2024-09-27
AMERICAN SAMOA,62,2024-09-27,2024-09-27
ARIZONA,124166,2024-09-27,2024-09-27
ARKANSAS,61848,2024-09-27,2024-09-27
CALIFORNIA,653093,2024-09-27,2024-09-27
COLORADO,100788,2024-09-27,2024-09-27
CONNECTICUT,95297,2024-09-27,2024-09-27
DELAWARE,24264,2024-09-27,2024-09-27
DISTRICT OF COLUMBIA,51361,2024-09-27,2024-09-27
FLORIDA,441831,2024-09-27,2024-09-27
GEORGIA,175391,2024-09-27,2024-09-27
GUAM,1383,2024-09-27,2024-09-27
HAWAII,39299,2024-09-27,2024-09-27
IDAHO,32350,2024-09-27,2024-09-27
ILLINOIS,277553,2024-09-27,2024-09-27
INDIANA,153636,2024-09-27,2024-09-27
IOWA,67362,2024-09-27,2024-09-27
KANSAS,62864,2024-09-27,2024-09-27
KENTUCKY,91327,2024-09-27,2024-09-27
LOUISIANA,88903,2024-09-27,2024-09-27
MAINE,30676,2024-09-27,2024-09-27
MARYLAND,101147,2024-09-27,2024-09-27
MASSACHUSETTS,185867,2024-09-27,2024-09-27
MICHIGAN,197529,2024-09-27,2024-09-27
MINNESOTA,153098,2024-09-27,2024-09-27
MISSISSIPPI,68702,2024-09-27,2024-09-27
MISSOURI,146153,2024-09-27,2024-09-27
MONTANA,26899,2024-09-27,2024-09-27
NEBRASKA,39640,2024-09-27,2024-09-27
NEVADA,65144,2024-09-27,2024-09-27
NEW HAMPSHIRE,30479,2024-09-27,2024-09-27
NEW JERSEY,171508,2024-09-27,2024-09-27
NEW MEXICO,36543,2024-09-27,2024-09-27
NEW YORK,553057,2024-09-27,2024-09-27
NORTH CAROLINA,185431,2024-09-27,2024-09-27
NORTH DAKOTA,20751,2024-09-27,2024-09-27
NORTHERN MARIANA ISLANDS,4737,2024-09-27,2024-09-27
OHIO,288140,2024-09-27,2024-09-27
OKLAHOMA,70555,2024-09-27,2024-09-27
OREGON,92753,2024-09-27,2024-09-27
PENNSYLVANIA,293114,2024-09-27,2024-09-27
RHODE ISLAND,28047,2024-09-27,2024-09-27
SOUTH CAROLINA,95058,2024-09-27,2024-09-27
SOUTH DAKOTA,22753,2024-09-27,2024-09-27
TENNESSEE,146337,2024-09-27,2024-09-27
TEXAS,517622,2024-09-27,2024-09-27
UTAH,49623,2024-09-27,2024-09-27
VERMONT,14461,2024-09-27,2024-09-27
VIRGIN ISLANDS,1363,2024-09-27,2024-09-27
VIRGINIA,147343,2024-09-27,2024-09-27
WASHINGTON,119186,2024-09-27,2024-09-27
WEST VIRGINIA,45655,2024-09-27,2024-09-27
WISCONSIN,125135,2024-09-27,2024-09-27
WYOMING,10481,2024-09-27,2024-09-27
