state,counts_all,updated_date,scrape_date
ALABAMA,109666,2026-07-15,2026-07-15
ALASKA,25462,2026-07-15,2026-07-15
AMERICAN SAMOA,251,2026-07-15,2026-07-15
ARIZONA,132886,2026-07-15,2026-07-15
ARKANSAS,63908,2026-07-15,2026-07-15
CALIFORNIA,734322,2026-07-15,2026-07-15
COLORADO,100357,2026-07-15,2026-07-15
CONNECTICUT,88615,2026-07-15,2026-07-15
DELAWARE,22904,2026-07-15,2026-07-15
DISTRICT OF COLUMBIA,47205,2026-07-15,2026-07-15
FLORIDA,457377,2026-07-15,2026-07-15
GEORGIA,176848,2026-07-15,2026-07-15
GUAM,1456,2026-07-15,2026-07-15
HAWAII,39349,2026-07-15,2026-07-15
IDAHO,33608,2026-07-15,2026-07-15
ILLINOIS,289065,2026-07-15,2026-07-15
INDIANA,155595,2026-07-15,2026-07-15
IOWA,68387,2026-07-15,2026-07-15
KANSAS,63433,2026-07-15,2026-07-15
KENTUCKY,93823,2026-07-15,2026-07-15
LOUISIANA,90822,2026-07-15,2026-07-15
MAINE,30520,2026-07-15,2026-07-15
MARYLAND,102624,2026-07-15,2026-07-15
MASSACHUSETTS,181542,2026-07-15,2026-07-15
MICHIGAN,212393,2026-07-15,2026-07-15
MINNESOTA,158393,2026-07-15,2026-07-15
MISSISSIPPI,69981,2026-07-15,2026-07-15
MISSOURI,143228,2026-07-15,2026-07-15
MONTANA,29161,2026-07-15,2026-07-15
NEBRASKA,39281,2026-07-15,2026-07-15
NEVADA,69703,2026-07-15,2026-07-15
NEW HAMPSHIRE,31110,2026-07-15,2026-07-15
NEW JERSEY,172809,2026-07-15,2026-07-15
NEW MEXICO,38177,2026-07-15,2026-07-15
NEW YORK,636858,2026-07-15,2026-07-15
NORTH CAROLINA,192239,2026-07-15,2026-07-15
NORTH DAKOTA,20404,2026-07-15,2026-07-15
NORTHERN MARIANA ISLANDS,3686,2026-07-15,2026-07-15
OHIO,290853,2026-07-15,2026-07-15
OKLAHOMA,73746,2026-07-15,2026-07-15
OREGON,99850,2026-07-15,2026-07-15
PENNSYLVANIA,284508,2026-07-15,2026-07-15
RHODE ISLAND,23795,2026-07-15,2026-07-15
SOUTH CAROLINA,100116,2026-07-15,2026-07-15
SOUTH DAKOTA,23435,2026-07-15,2026-07-15
TENNESSEE,148712,2026-07-15,2026-07-15
TEXAS,536844,2026-07-15,2026-07-15
UTAH,51442,2026-07-15,2026-07-15
VERMONT,13665,2026-07-15,2026-07-15
VIRGIN ISLANDS,1270,2026-07-15,2026-07-15
VIRGINIA,151395,2026-07-15,2026-07-15
WASHINGTON,117516,2026-07-15,2026-07-15
WEST VIRGINIA,39722,2026-07-15,2026-07-15
WISCONSIN,126786,2026-07-15,2026-07-15
WYOMING,10105,2026-07-15,2026-07-15
