state,counts_lpn,updated_date,scrape_date
ALABAMA,15440,2025-01-14,2025-01-14
ALASKA,684,2025-01-14,2025-01-14
AMERICAN SAMOA,7,2025-01-14,2025-01-14
ARIZONA,10933,2025-01-14,2025-01-14
ARKANSAS,13834,2025-01-14,2025-01-14
CALIFORNIA-RN (Non-Participating),NA,2025-01-14,2025-01-14
CALIFORNIA-VN,113052,2025-01-14,2025-01-14
COLORADO,7324,2025-01-14,2025-01-14
CONNECTICUT,12639,2025-01-14,2025-01-14
DELAWARE,3043,2025-01-14,2025-01-14
DISTRICT OF COLUMBIA,2802,2025-01-14,2025-01-14
FLORIDA,64959,2025-01-14,2025-01-14
GEORGIA,30213,2025-01-14,2025-01-14
GUAM,190,2025-01-14,2025-01-14
HAWAII,2167,2025-01-14,2025-01-14
IDAHO,3188,2025-01-14,2025-01-14
ILLINOIS,27142,2025-01-14,2025-01-14
INDIANA,19857,2025-01-14,2025-01-14
IOWA,8780,2025-01-14,2025-01-14
KANSAS,9085,2025-01-14,2025-01-14
KENTUCKY,12390,2025-01-14,2025-01-14
LOUISIANA-PN,22195,2025-01-14,2025-01-14
LOUISIANA-RN (Non-Participating),NA,2025-01-14,2025-01-14
MAINE,1658,2025-01-14,2025-01-14
MARYLAND,11136,2025-01-14,2025-01-14
MASSACHUSETTS,20091,2025-01-14,2025-01-14
MICHIGAN,20707,2025-01-14,2025-01-14
MINNESOTA,17547,2025-01-14,2025-01-14
MISSISSIPPI,14059,2025-01-14,2025-01-14
MISSOURI,22500,2025-01-14,2025-01-14
MONTANA,2240,2025-01-14,2025-01-14
NEBRASKA,5329,2025-01-14,2025-01-14
NEVADA,4738,2025-01-14,2025-01-14
NEW HAMPSHIRE,3141,2025-01-14,2025-01-14
NEW JERSEY,24080,2025-01-14,2025-01-14
NEW MEXICO,2395,2025-01-14,2025-01-14
NEW YORK,76252,2025-01-14,2025-01-14
NORTH CAROLINA,22962,2025-01-14,2025-01-14
NORTH DAKOTA,2578,2025-01-14,2025-01-14
NORTHERN MARIANA ISLANDS,55,2025-01-14,2025-01-14
OHIO,50027,2025-01-14,2025-01-14
OKLAHOMA,17249,2025-01-14,2025-01-14
OREGON,6526,2025-01-14,2025-01-14
PENNSYLVANIA,48907,2025-01-14,2025-01-14
RHODE ISLAND,2740,2025-01-14,2025-01-14
SOUTH CAROLINA,12220,2025-01-14,2025-01-14
SOUTH DAKOTA,2755,2025-01-14,2025-01-14
TENNESSEE,29308,2025-01-14,2025-01-14
TEXAS,101205,2025-01-14,2025-01-14
UTAH,2661,2025-01-14,2025-01-14
VERMONT,1544,2025-01-14,2025-01-14
VIRGIN ISLANDS,73,2025-01-14,2025-01-14
VIRGINIA,26237,2025-01-14,2025-01-14
WASHINGTON,10355,2025-01-14,2025-01-14
WEST VIRGINIA-PN,7500,2025-01-14,2025-01-14
WEST VIRGINIA-RN (Non-Participating),NA,2025-01-14,2025-01-14
WISCONSIN,12051,2025-01-14,2025-01-14
WYOMING,677,2025-01-14,2025-01-14
TOTALS,963427,2025-01-14,2025-01-14
