state,counts_rn,updated_date,scrape_date
ALABAMA,97153,2022-08-10,2022-08-10
ALASKA,20316,2022-08-10,2022-08-10
AMERICAN SAMOA,167,2022-08-10,2022-08-10
ARIZONA,108275,2022-08-10,2022-08-10
ARKANSAS,45772,2022-08-10,2022-08-10
CALIFORNIA-RN,483380,2022-08-10,2022-08-10
CALIFORNIA-VN (Non-Participating),NA,2022-08-10,2022-08-10
COLORADO,85918,2022-08-10,2022-08-10
CONNECTICUT,86813,2022-08-10,2022-08-10
DELAWARE,20534,2022-08-10,2022-08-10
DISTRICT OF COLUMBIA,33294,2022-08-10,2022-08-10
FLORIDA,359645,2022-08-10,2022-08-10
GEORGIA,138062,2022-08-10,2022-08-10
GUAM,1309,2022-08-10,2022-08-10
HAWAII,30872,2022-08-10,2022-08-10
IDAHO,27843,2022-08-10,2022-08-10
ILLINOIS,228334,2022-08-10,2022-08-10
INDIANA,125766,2022-08-10,2022-08-10
IOWA,59788,2022-08-10,2022-08-10
KANSAS,53676,2022-08-10,2022-08-10
KENTUCKY,76017,2022-08-10,2022-08-10
LOUISIANA-PN (Non-Participating),NA,2022-08-10,2022-08-10
LOUISIANA-RN,65170,2022-08-10,2022-08-10
MAINE,28718,2022-08-10,2022-08-10
MARYLAND,87828,2022-08-10,2022-08-10
MASSACHUSETTS,163413,2022-08-10,2022-08-10
MICHIGAN (Non-Participating),NA,2022-08-10,2022-08-10
MINNESOTA,124549,2022-08-10,2022-08-10
MISSISSIPPI,52384,2022-08-10,2022-08-10
MISSOURI,120702,2022-08-10,2022-08-10
MONTANA,20936,2022-08-10,2022-08-10
NEBRASKA,32608,2022-08-10,2022-08-10
NEVADA,55648,2022-08-10,2022-08-10
NEW HAMPSHIRE,26397,2022-08-10,2022-08-10
NEW JERSEY,138175,2022-08-10,2022-08-10
NEW MEXICO,31030,2022-08-10,2022-08-10
NEW YORK,371612,2022-08-10,2022-08-10
NORTH CAROLINA,153300,2022-08-10,2022-08-10
NORTH DAKOTA,17031,2022-08-10,2022-08-10
NORTHERN MARIANA ISLANDS,3755,2022-08-10,2022-08-10
OHIO,234237,2022-08-10,2022-08-10
OKLAHOMA,51271,2022-08-10,2022-08-10
OREGON,79008,2022-08-10,2022-08-10
PENNSYLVANIA,238140,2022-08-10,2022-08-10
RHODE ISLAND,27777,2022-08-10,2022-08-10
SOUTH CAROLINA,76926,2022-08-10,2022-08-10
SOUTH DAKOTA,19659,2022-08-10,2022-08-10
TENNESSEE,112386,2022-08-10,2022-08-10
TEXAS,376358,2022-08-10,2022-08-10
UTAH,42927,2022-08-10,2022-08-10
VERMONT,21701,2022-08-10,2022-08-10
VIRGIN ISLANDS,1588,2022-08-10,2022-08-10
VIRGINIA,114819,2022-08-10,2022-08-10
WASHINGTON,125048,2022-08-10,2022-08-10
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-10,2022-08-10
WEST VIRGINIA-RN,35151,2022-08-10,2022-08-10
WISCONSIN,115736,2022-08-10,2022-08-10
WYOMING,9423,2022-08-10,2022-08-10
TOTALS,5258345,2022-08-10,2022-08-10
