state,counts_all,updated_date,scrape_date
ALABAMA,117005,2023-01-19,2023-01-20
ALASKA,17641,2023-01-19,2023-01-20
AMERICAN SAMOA,299,2023-01-19,2023-01-20
ARIZONA,118627,2023-01-19,2023-01-20
ARKANSAS,60130,2023-01-19,2023-01-20
CALIFORNIA,605727,2023-01-19,2023-01-20
COLORADO,92981,2023-01-19,2023-01-20
CONNECTICUT,105005,2023-01-19,2023-01-20
DELAWARE,24191,2023-01-19,2023-01-20
DISTRICT OF COLUMBIA,39041,2023-01-19,2023-01-20
FLORIDA,428551,2023-01-19,2023-01-20
GEORGIA,171615,2023-01-19,2023-01-20
GUAM,1533,2023-01-19,2023-01-20
HAWAII,35539,2023-01-19,2023-01-20
IDAHO,32194,2023-01-19,2023-01-20
ILLINOIS,240825,2023-01-19,2023-01-20
INDIANA,149272,2023-01-19,2023-01-20
IOWA,66675,2023-01-19,2023-01-20
KANSAS,62439,2023-01-19,2023-01-20
KENTUCKY,86751,2023-01-19,2023-01-20
LOUISIANA,87933,2023-01-19,2023-01-20
MAINE,30547,2023-01-19,2023-01-20
MARYLAND,99084,2023-01-19,2023-01-20
MASSACHUSETTS,170818,2023-01-19,2023-01-20
MICHIGAN (Non-Participating),NA,2023-01-19,2023-01-20
MINNESOTA,148024,2023-01-19,2023-01-20
MISSISSIPPI,63103,2023-01-19,2023-01-20
MISSOURI,145293,2023-01-19,2023-01-20
MONTANA,24280,2023-01-19,2023-01-20
NEBRASKA,36870,2023-01-19,2023-01-20
NEVADA,61344,2023-01-19,2023-01-20
NEW HAMPSHIRE,29728,2023-01-19,2023-01-20
NEW JERSEY,166770,2023-01-19,2023-01-20
NEW MEXICO,34016,2023-01-19,2023-01-20
NEW YORK,458989,2023-01-19,2023-01-20
NORTH CAROLINA,177071,2023-01-19,2023-01-20
NORTH DAKOTA,19235,2023-01-19,2023-01-20
NORTHERN MARIANA ISLANDS,3783,2023-01-19,2023-01-20
OHIO,289604,2023-01-19,2023-01-20
OKLAHOMA,66989,2023-01-19,2023-01-20
OREGON,86926,2023-01-19,2023-01-20
PENNSYLVANIA,289121,2023-01-19,2023-01-20
RHODE ISLAND,32251,2023-01-19,2023-01-20
SOUTH CAROLINA,91635,2023-01-19,2023-01-20
SOUTH DAKOTA,22347,2023-01-19,2023-01-20
TENNESSEE,142977,2023-01-19,2023-01-20
TEXAS,485441,2023-01-19,2023-01-20
UTAH,46872,2023-01-19,2023-01-20
VERMONT,23892,2023-01-19,2023-01-20
VIRGIN ISLANDS,1233,2023-01-19,2023-01-20
VIRGINIA,142682,2023-01-19,2023-01-20
WASHINGTON,138125,2023-01-19,2023-01-20
WEST VIRGINIA,42712,2023-01-19,2023-01-20
WISCONSIN,134514,2023-01-19,2023-01-20
WYOMING,8860,2023-01-19,2023-01-20
