state,counts_lpn,updated_date,scrape_date
ALABAMA,15755,2025-02-14,2025-02-14
ALASKA,700,2025-02-14,2025-02-14
AMERICAN SAMOA,13,2025-02-14,2025-02-14
ARIZONA,10995,2025-02-14,2025-02-14
ARKANSAS,13837,2025-02-14,2025-02-14
CALIFORNIA-RN (Non-Participating),NA,2025-02-14,2025-02-14
CALIFORNIA-VN,113364,2025-02-14,2025-02-14
COLORADO,7364,2025-02-14,2025-02-14
CONNECTICUT,12664,2025-02-14,2025-02-14
DELAWARE,3073,2025-02-14,2025-02-14
DISTRICT OF COLUMBIA,2837,2025-02-14,2025-02-14
FLORIDA,65274,2025-02-14,2025-02-14
GEORGIA,30387,2025-02-14,2025-02-14
GUAM,190,2025-02-14,2025-02-14
HAWAII,2194,2025-02-14,2025-02-14
IDAHO,3210,2025-02-14,2025-02-14
ILLINOIS,27267,2025-02-14,2025-02-14
INDIANA,20174,2025-02-14,2025-02-14
IOWA,8777,2025-02-14,2025-02-14
KANSAS,9081,2025-02-14,2025-02-14
KENTUCKY,12437,2025-02-14,2025-02-14
LOUISIANA-PN,21140,2025-02-14,2025-02-14
LOUISIANA-RN (Non-Participating),NA,2025-02-14,2025-02-14
MAINE,1651,2025-02-14,2025-02-14
MARYLAND,11153,2025-02-14,2025-02-14
MASSACHUSETTS,20187,2025-02-14,2025-02-14
MICHIGAN,20637,2025-02-14,2025-02-14
MINNESOTA,17585,2025-02-14,2025-02-14
MISSISSIPPI,14203,2025-02-14,2025-02-14
MISSOURI,22761,2025-02-14,2025-02-14
MONTANA,2254,2025-02-14,2025-02-14
NEBRASKA,5376,2025-02-14,2025-02-14
NEVADA,4766,2025-02-14,2025-02-14
NEW HAMPSHIRE,3158,2025-02-14,2025-02-14
NEW JERSEY,24188,2025-02-14,2025-02-14
NEW MEXICO,2398,2025-02-14,2025-02-14
NEW YORK,76363,2025-02-14,2025-02-14
NORTH CAROLINA,22959,2025-02-14,2025-02-14
NORTH DAKOTA,2616,2025-02-14,2025-02-14
NORTHERN MARIANA ISLANDS,55,2025-02-14,2025-02-14
OHIO,50533,2025-02-14,2025-02-14
OKLAHOMA,17158,2025-02-14,2025-02-14
OREGON,6535,2025-02-14,2025-02-14
PENNSYLVANIA,49149,2025-02-14,2025-02-14
RHODE ISLAND,2764,2025-02-14,2025-02-14
SOUTH CAROLINA,12290,2025-02-14,2025-02-14
SOUTH DAKOTA,2782,2025-02-14,2025-02-14
TENNESSEE,29257,2025-02-14,2025-02-14
TEXAS,101477,2025-02-14,2025-02-14
UTAH,2646,2025-02-14,2025-02-14
VERMONT,1558,2025-02-14,2025-02-14
VIRGIN ISLANDS,77,2025-02-14,2025-02-14
VIRGINIA,26215,2025-02-14,2025-02-14
WASHINGTON,10348,2025-02-14,2025-02-14
WEST VIRGINIA-PN,7564,2025-02-14,2025-02-14
WEST VIRGINIA-RN (Non-Participating),NA,2025-02-14,2025-02-14
WISCONSIN,12256,2025-02-14,2025-02-14
WYOMING,698,2025-02-14,2025-02-14
TOTALS,966350,2025-02-14,2025-02-14
