state,counts_lpn,updated_date,scrape_date
ALABAMA,17563,2022-09-16,2022-09-16
ALASKA,825,2022-09-16,2022-09-16
AMERICAN SAMOA,132,2022-09-16,2022-09-16
ARIZONA,10778,2022-09-16,2022-09-16
ARKANSAS,14132,2022-09-16,2022-09-16
CALIFORNIA-RN (Non-Participating),NA,2022-09-16,2022-09-16
CALIFORNIA-VN,107331,2022-09-16,2022-09-16
COLORADO,8455,2022-09-16,2022-09-16
CONNECTICUT,14257,2022-09-16,2022-09-16
DELAWARE,2848,2022-09-16,2022-09-16
DISTRICT OF COLUMBIA,2258,2022-09-16,2022-09-16
FLORIDA,65213,2022-09-16,2022-09-16
GEORGIA,30176,2022-09-16,2022-09-16
GUAM,221,2022-09-16,2022-09-16
HAWAII,1913,2022-09-16,2022-09-16
IDAHO,3191,2022-09-16,2022-09-16
ILLINOIS,26580,2022-09-16,2022-09-16
INDIANA,23685,2022-09-16,2022-09-16
IOWA,10110,2022-09-16,2022-09-16
KANSAS,9588,2022-09-16,2022-09-16
KENTUCKY,13454,2022-09-16,2022-09-16
LOUISIANA-PN,21575,2022-09-16,2022-09-16
LOUISIANA-RN (Non-Participating),NA,2022-09-16,2022-09-16
MAINE,1857,2022-09-16,2022-09-16
MARYLAND,11206,2022-09-16,2022-09-16
MASSACHUSETTS,20805,2022-09-16,2022-09-16
MICHIGAN (Non-Participating),NA,2022-09-16,2022-09-16
MINNESOTA,19057,2022-09-16,2022-09-16
MISSISSIPPI,13408,2022-09-16,2022-09-16
MISSOURI,22553,2022-09-16,2022-09-16
MONTANA,2382,2022-09-16,2022-09-16
NEBRASKA,5562,2022-09-16,2022-09-16
NEVADA,4649,2022-09-16,2022-09-16
NEW HAMPSHIRE,3124,2022-09-16,2022-09-16
NEW JERSEY,23267,2022-09-16,2022-09-16
NEW MEXICO,2442,2022-09-16,2022-09-16
NEW YORK,70029,2022-09-16,2022-09-16
NORTH CAROLINA,22996,2022-09-16,2022-09-16
NORTH DAKOTA,3286,2022-09-16,2022-09-16
NORTHERN MARIANA ISLANDS,54,2022-09-16,2022-09-16
OHIO,55566,2022-09-16,2022-09-16
OKLAHOMA,16529,2022-09-16,2022-09-16
OREGON,6136,2022-09-16,2022-09-16
PENNSYLVANIA,47497,2022-09-16,2022-09-16
RHODE ISLAND,2640,2022-09-16,2022-09-16
SOUTH CAROLINA,11935,2022-09-16,2022-09-16
SOUTH DAKOTA,2719,2022-09-16,2022-09-16
TENNESSEE,29786,2022-09-16,2022-09-16
TEXAS,104279,2022-09-16,2022-09-16
UTAH,2620,2022-09-16,2022-09-16
VERMONT,1822,2022-09-16,2022-09-16
VIRGIN ISLANDS,111,2022-09-16,2022-09-16
VIRGINIA,26751,2022-09-16,2022-09-16
WASHINGTON,11084,2022-09-16,2022-09-16
WEST VIRGINIA-PN,7737,2022-09-16,2022-09-16
WEST VIRGINIA-RN (Non-Participating),NA,2022-09-16,2022-09-16
WISCONSIN,15884,2022-09-16,2022-09-16
WYOMING,988,2022-09-16,2022-09-16
TOTALS,955046,2022-09-16,2022-09-16
