state,counts_lpn,updated_date,scrape_date
ALABAMA,15310,2024-09-28,2024-09-29
ALASKA,862,2024-09-28,2024-09-29
AMERICAN SAMOA,7,2024-09-28,2024-09-29
ARIZONA,10764,2024-09-28,2024-09-29
ARKANSAS,13908,2024-09-28,2024-09-29
CALIFORNIA-RN (Non-Participating),NA,2024-09-28,2024-09-29
CALIFORNIA-VN,112999,2024-09-28,2024-09-29
COLORADO,8516,2024-09-28,2024-09-29
CONNECTICUT,12758,2024-09-28,2024-09-29
DELAWARE,2987,2024-09-28,2024-09-29
DISTRICT OF COLUMBIA,2823,2024-09-28,2024-09-29
FLORIDA,64110,2024-09-28,2024-09-29
GEORGIA,29883,2024-09-28,2024-09-29
GUAM,190,2024-09-28,2024-09-29
HAWAII,2074,2024-09-28,2024-09-29
IDAHO,3096,2024-09-28,2024-09-29
ILLINOIS,26653,2024-09-28,2024-09-29
INDIANA,22874,2024-09-28,2024-09-29
IOWA,8938,2024-09-28,2024-09-29
KANSAS,9313,2024-09-28,2024-09-29
KENTUCKY,13234,2024-09-28,2024-09-29
LOUISIANA-PN,21876,2024-09-28,2024-09-29
LOUISIANA-RN (Non-Participating),NA,2024-09-28,2024-09-29
MAINE,1667,2024-09-28,2024-09-29
MARYLAND,11151,2024-09-28,2024-09-29
MASSACHUSETTS,19808,2024-09-28,2024-09-29
MICHIGAN,20829,2024-09-28,2024-09-29
MINNESOTA,17884,2024-09-28,2024-09-29
MISSISSIPPI,13861,2024-09-28,2024-09-29
MISSOURI,22262,2024-09-28,2024-09-29
MONTANA,2221,2024-09-28,2024-09-29
NEBRASKA,5304,2024-09-28,2024-09-29
NEVADA,4793,2024-09-28,2024-09-29
NEW HAMPSHIRE,3130,2024-09-28,2024-09-29
NEW JERSEY,23771,2024-09-28,2024-09-29
NEW MEXICO,2450,2024-09-28,2024-09-29
NEW YORK,75400,2024-09-28,2024-09-29
NORTH CAROLINA,23139,2024-09-28,2024-09-29
NORTH DAKOTA,2999,2024-09-28,2024-09-29
NORTHERN MARIANA ISLANDS,58,2024-09-28,2024-09-29
OHIO,55928,2024-09-28,2024-09-29
OKLAHOMA,16954,2024-09-28,2024-09-29
OREGON,6479,2024-09-28,2024-09-29
PENNSYLVANIA,48042,2024-09-28,2024-09-29
RHODE ISLAND,2631,2024-09-28,2024-09-29
SOUTH CAROLINA,12020,2024-09-28,2024-09-29
SOUTH DAKOTA,2766,2024-09-28,2024-09-29
TENNESSEE,29382,2024-09-28,2024-09-29
TEXAS,102246,2024-09-28,2024-09-29
UTAH,2554,2024-09-28,2024-09-29
VERMONT,1499,2024-09-28,2024-09-29
VIRGIN ISLANDS,83,2024-09-28,2024-09-29
VIRGINIA,26332,2024-09-28,2024-09-29
WASHINGTON,10453,2024-09-28,2024-09-29
WEST VIRGINIA-PN,7350,2024-09-28,2024-09-29
WEST VIRGINIA-RN (Non-Participating),NA,2024-09-28,2024-09-29
WISCONSIN,11826,2024-09-28,2024-09-29
WYOMING,1007,2024-09-28,2024-09-29
TOTALS,971454,2024-09-28,2024-09-29
