state,counts_all,updated_date,scrape_date
ALABAMA,107373,2025-12-22,2025-12-22
ALASKA,23083,2025-12-22,2025-12-22
AMERICAN SAMOA,229,2025-12-22,2025-12-22
ARIZONA,127745,2025-12-22,2025-12-22
ARKANSAS,63052,2025-12-22,2025-12-22
CALIFORNIA,707124,2025-12-22,2025-12-22
COLORADO,96654,2025-12-22,2025-12-22
CONNECTICUT,94353,2025-12-22,2025-12-22
DELAWARE,22410,2025-12-22,2025-12-22
DISTRICT OF COLUMBIA,51847,2025-12-22,2025-12-22
FLORIDA,449276,2025-12-22,2025-12-22
GEORGIA,177624,2025-12-22,2025-12-22
GUAM,1336,2025-12-22,2025-12-22
HAWAII,36216,2025-12-22,2025-12-22
IDAHO,31845,2025-12-22,2025-12-22
ILLINOIS,279285,2025-12-22,2025-12-22
INDIANA,148640,2025-12-22,2025-12-22
IOWA,67273,2025-12-22,2025-12-22
KANSAS,62611,2025-12-22,2025-12-22
KENTUCKY,89695,2025-12-22,2025-12-22
LOUISIANA,90522,2025-12-22,2025-12-22
MAINE,30267,2025-12-22,2025-12-22
MARYLAND,102309,2025-12-22,2025-12-22
MASSACHUSETTS,191175,2025-12-22,2025-12-22
MICHIGAN,201537,2025-12-22,2025-12-22
MINNESOTA,156804,2025-12-22,2025-12-22
MISSISSIPPI,69009,2025-12-22,2025-12-22
MISSOURI,142418,2025-12-22,2025-12-22
MONTANA,29253,2025-12-22,2025-12-22
NEBRASKA,37735,2025-12-22,2025-12-22
NEVADA,67677,2025-12-22,2025-12-22
NEW HAMPSHIRE,30857,2025-12-22,2025-12-22
NEW JERSEY,176533,2025-12-22,2025-12-22
NEW MEXICO,37213,2025-12-22,2025-12-22
NEW YORK,608777,2025-12-22,2025-12-22
NORTH CAROLINA,188303,2025-12-22,2025-12-22
NORTH DAKOTA,20788,2025-12-22,2025-12-22
NORTHERN MARIANA ISLANDS,3944,2025-12-22,2025-12-22
OHIO,280645,2025-12-22,2025-12-22
OKLAHOMA,72486,2025-12-22,2025-12-22
OREGON,97852,2025-12-22,2025-12-22
PENNSYLVANIA,287397,2025-12-22,2025-12-22
RHODE ISLAND,24464,2025-12-22,2025-12-22
SOUTH CAROLINA,102786,2025-12-22,2025-12-22
SOUTH DAKOTA,23105,2025-12-22,2025-12-22
TENNESSEE,147066,2025-12-22,2025-12-22
TEXAS,529080,2025-12-22,2025-12-22
UTAH,49419,2025-12-22,2025-12-22
VERMONT,13507,2025-12-22,2025-12-22
VIRGIN ISLANDS,1209,2025-12-22,2025-12-22
VIRGINIA,149604,2025-12-22,2025-12-22
WASHINGTON,117056,2025-12-22,2025-12-22
WEST VIRGINIA,43348,2025-12-22,2025-12-22
WISCONSIN,132404,2025-12-22,2025-12-22
WYOMING,9601,2025-12-22,2025-12-22
