state,counts_lpn,updated_date,scrape_date
ALABAMA,17622,2022-10-01,2022-10-01
ALASKA,837,2022-10-01,2022-10-01
AMERICAN SAMOA,132,2022-10-01,2022-10-01
ARIZONA,10818,2022-10-01,2022-10-01
ARKANSAS,14140,2022-10-01,2022-10-01
CALIFORNIA-RN (Non-Participating),NA,2022-10-01,2022-10-01
CALIFORNIA-VN,107719,2022-10-01,2022-10-01
COLORADO,8475,2022-10-01,2022-10-01
CONNECTICUT,14183,2022-10-01,2022-10-01
DELAWARE,2855,2022-10-01,2022-10-01
DISTRICT OF COLUMBIA,2278,2022-10-01,2022-10-01
FLORIDA,65453,2022-10-01,2022-10-01
GEORGIA,30278,2022-10-01,2022-10-01
GUAM,221,2022-10-01,2022-10-01
HAWAII,1925,2022-10-01,2022-10-01
IDAHO,3206,2022-10-01,2022-10-01
ILLINOIS,26739,2022-10-01,2022-10-01
INDIANA,23733,2022-10-01,2022-10-01
IOWA,10049,2022-10-01,2022-10-01
KANSAS,9614,2022-10-01,2022-10-01
KENTUCKY,13471,2022-10-01,2022-10-01
LOUISIANA-PN,21622,2022-10-01,2022-10-01
LOUISIANA-RN (Non-Participating),NA,2022-10-01,2022-10-01
MAINE,1848,2022-10-01,2022-10-01
MARYLAND,11167,2022-10-01,2022-10-01
MASSACHUSETTS,20909,2022-10-01,2022-10-01
MICHIGAN (Non-Participating),NA,2022-10-01,2022-10-01
MINNESOTA,19095,2022-10-01,2022-10-01
MISSISSIPPI,13472,2022-10-01,2022-10-01
MISSOURI,22619,2022-10-01,2022-10-01
MONTANA,2384,2022-10-01,2022-10-01
NEBRASKA,5573,2022-10-01,2022-10-01
NEVADA,4643,2022-10-01,2022-10-01
NEW HAMPSHIRE,3112,2022-10-01,2022-10-01
NEW JERSEY,23368,2022-10-01,2022-10-01
NEW MEXICO,2449,2022-10-01,2022-10-01
NEW YORK,70147,2022-10-01,2022-10-01
NORTH CAROLINA,23099,2022-10-01,2022-10-01
NORTH DAKOTA,3291,2022-10-01,2022-10-01
NORTHERN MARIANA ISLANDS,54,2022-10-01,2022-10-01
OHIO,55556,2022-10-01,2022-10-01
OKLAHOMA,16555,2022-10-01,2022-10-01
OREGON,6165,2022-10-01,2022-10-01
PENNSYLVANIA,47709,2022-10-01,2022-10-01
RHODE ISLAND,2666,2022-10-01,2022-10-01
SOUTH CAROLINA,11984,2022-10-01,2022-10-01
SOUTH DAKOTA,2716,2022-10-01,2022-10-01
TENNESSEE,29871,2022-10-01,2022-10-01
TEXAS,104618,2022-10-01,2022-10-01
UTAH,2591,2022-10-01,2022-10-01
VERMONT,1826,2022-10-01,2022-10-01
VIRGIN ISLANDS,112,2022-10-01,2022-10-01
VIRGINIA,26826,2022-10-01,2022-10-01
WASHINGTON,11116,2022-10-01,2022-10-01
WEST VIRGINIA-PN,7774,2022-10-01,2022-10-01
WEST VIRGINIA-RN (Non-Participating),NA,2022-10-01,2022-10-01
WISCONSIN,15922,2022-10-01,2022-10-01
WYOMING,992,2022-10-01,2022-10-01
TOTALS,957599,2022-10-01,2022-10-01
