state,counts_all,updated_date,scrape_date
ALABAMA,111736,2022-04-09,2022-04-10
ALASKA,19644,2022-04-09,2022-04-10
AMERICAN SAMOA,298,2022-04-09,2022-04-10
ARIZONA,116380,2022-04-09,2022-04-10
ARKANSAS,59045,2022-04-09,2022-04-10
CALIFORNIA,577682,2022-04-09,2022-04-10
COLORADO,91247,2022-04-09,2022-04-10
CONNECTICUT,97762,2022-04-09,2022-04-10
DELAWARE,22446,2022-04-09,2022-04-10
DISTRICT OF COLUMBIA,33272,2022-04-09,2022-04-10
FLORIDA,417258,2022-04-09,2022-04-10
GEORGIA,166514,2022-04-09,2022-04-10
GUAM,1855,2022-04-09,2022-04-10
HAWAII,30399,2022-04-09,2022-04-10
IDAHO,30217,2022-04-09,2022-04-10
ILLINOIS,250039,2022-04-09,2022-04-10
INDIANA,145532,2022-04-09,2022-04-10
IOWA,69009,2022-04-09,2022-04-10
KANSAS,62843,2022-04-09,2022-04-10
KENTUCKY,86674,2022-04-09,2022-04-10
LOUISIANA,84765,2022-04-09,2022-04-10
MAINE,30088,2022-04-09,2022-04-10
MARYLAND,97988,2022-04-09,2022-04-10
MASSACHUSETTS,177616,2022-04-09,2022-04-10
MICHIGAN (Non-Participating),NA,2022-04-09,2022-04-10
MINNESOTA,139935,2022-04-09,2022-04-10
MISSISSIPPI,64121,2022-04-09,2022-04-10
MISSOURI,142649,2022-04-09,2022-04-10
MONTANA,22334,2022-04-09,2022-04-10
NEBRASKA,37039,2022-04-09,2022-04-10
NEVADA,58214,2022-04-09,2022-04-10
NEW HAMPSHIRE,28995,2022-04-09,2022-04-10
NEW JERSEY,166402,2022-04-09,2022-04-10
NEW MEXICO,32957,2022-04-09,2022-04-10
NEW YORK,431287,2022-04-09,2022-04-10
NORTH CAROLINA,172581,2022-04-09,2022-04-10
NORTH DAKOTA,19367,2022-04-09,2022-04-10
NORTHERN MARIANA ISLANDS,3428,2022-04-09,2022-04-10
OHIO,281057,2022-04-09,2022-04-10
OKLAHOMA,67203,2022-04-09,2022-04-10
OREGON,80803,2022-04-09,2022-04-10
PENNSYLVANIA,290613,2022-04-09,2022-04-10
RHODE ISLAND,28476,2022-04-09,2022-04-10
SOUTH CAROLINA,91411,2022-04-09,2022-04-10
SOUTH DAKOTA,22079,2022-04-09,2022-04-10
TENNESSEE,140648,2022-04-09,2022-04-10
TEXAS,474310,2022-04-09,2022-04-10
UTAH,43931,2022-04-09,2022-04-10
VERMONT,22513,2022-04-09,2022-04-10
VIRGIN ISLANDS,1433,2022-04-09,2022-04-10
VIRGINIA,139963,2022-04-09,2022-04-10
WASHINGTON,131160,2022-04-09,2022-04-10
WEST VIRGINIA,42141,2022-04-09,2022-04-10
WISCONSIN,128808,2022-04-09,2022-04-10
WYOMING,9994,2022-04-09,2022-04-10
