state,counts_all,updated_date,scrape_date
ALABAMA,102958,2024-10-17,2024-10-17
ALASKA,24319,2024-10-17,2024-10-17
AMERICAN SAMOA,63,2024-10-17,2024-10-17
ARIZONA,124656,2024-10-17,2024-10-17
ARKANSAS,61680,2024-10-17,2024-10-17
CALIFORNIA,655277,2024-10-17,2024-10-17
COLORADO,100912,2024-10-17,2024-10-17
CONNECTICUT,95969,2024-10-17,2024-10-17
DELAWARE,24359,2024-10-17,2024-10-17
DISTRICT OF COLUMBIA,51724,2024-10-17,2024-10-17
FLORIDA,443059,2024-10-17,2024-10-17
GEORGIA,175998,2024-10-17,2024-10-17
GUAM,1396,2024-10-17,2024-10-17
HAWAII,39475,2024-10-17,2024-10-17
IDAHO,32499,2024-10-17,2024-10-17
ILLINOIS,278585,2024-10-17,2024-10-17
INDIANA,154020,2024-10-17,2024-10-17
IOWA,67196,2024-10-17,2024-10-17
KANSAS,62668,2024-10-17,2024-10-17
KENTUCKY,91505,2024-10-17,2024-10-17
LOUISIANA,89054,2024-10-17,2024-10-17
MAINE,30672,2024-10-17,2024-10-17
MARYLAND,100867,2024-10-17,2024-10-17
MASSACHUSETTS,186398,2024-10-17,2024-10-17
MICHIGAN,197407,2024-10-17,2024-10-17
MINNESOTA,152483,2024-10-17,2024-10-17
MISSISSIPPI,68799,2024-10-17,2024-10-17
MISSOURI,146483,2024-10-17,2024-10-17
MONTANA,27036,2024-10-17,2024-10-17
NEBRASKA,39676,2024-10-17,2024-10-17
NEVADA,65257,2024-10-17,2024-10-17
NEW HAMPSHIRE,30519,2024-10-17,2024-10-17
NEW JERSEY,171183,2024-10-17,2024-10-17
NEW MEXICO,36509,2024-10-17,2024-10-17
NEW YORK,555385,2024-10-17,2024-10-17
NORTH CAROLINA,185079,2024-10-17,2024-10-17
NORTH DAKOTA,20826,2024-10-17,2024-10-17
NORTHERN MARIANA ISLANDS,4722,2024-10-17,2024-10-17
OHIO,288834,2024-10-17,2024-10-17
OKLAHOMA,70390,2024-10-17,2024-10-17
OREGON,92754,2024-10-17,2024-10-17
PENNSYLVANIA,293767,2024-10-17,2024-10-17
RHODE ISLAND,28145,2024-10-17,2024-10-17
SOUTH CAROLINA,95363,2024-10-17,2024-10-17
SOUTH DAKOTA,22769,2024-10-17,2024-10-17
TENNESSEE,146211,2024-10-17,2024-10-17
TEXAS,517286,2024-10-17,2024-10-17
UTAH,49852,2024-10-17,2024-10-17
VERMONT,14509,2024-10-17,2024-10-17
VIRGIN ISLANDS,1372,2024-10-17,2024-10-17
VIRGINIA,147409,2024-10-17,2024-10-17
WASHINGTON,119016,2024-10-17,2024-10-17
WEST VIRGINIA,45593,2024-10-17,2024-10-17
WISCONSIN,125485,2024-10-17,2024-10-17
WYOMING,10522,2024-10-17,2024-10-17
