state,counts_all,updated_date,scrape_date
ALABAMA,110138,2026-08-21,2026-08-21
ALASKA,25795,2026-08-21,2026-08-21
AMERICAN SAMOA,247,2026-08-21,2026-08-21
ARIZONA,127065,2026-08-21,2026-08-21
ARKANSAS,64169,2026-08-21,2026-08-21
CALIFORNIA,740121,2026-08-21,2026-08-21
COLORADO,101480,2026-08-21,2026-08-21
CONNECTICUT,89497,2026-08-21,2026-08-21
DELAWARE,23159,2026-08-21,2026-08-21
DISTRICT OF COLUMBIA,48158,2026-08-21,2026-08-21
FLORIDA,448574,2026-08-21,2026-08-21
GEORGIA,180443,2026-08-21,2026-08-21
GUAM,1489,2026-08-21,2026-08-21
HAWAII,40277,2026-08-21,2026-08-21
IDAHO,33830,2026-08-21,2026-08-21
ILLINOIS,292890,2026-08-21,2026-08-21
INDIANA,156699,2026-08-21,2026-08-21
IOWA,68527,2026-08-21,2026-08-21
KANSAS,63527,2026-08-21,2026-08-21
KENTUCKY,94330,2026-08-21,2026-08-21
LOUISIANA,91144,2026-08-21,2026-08-21
MAINE,30522,2026-08-21,2026-08-21
MARYLAND,102592,2026-08-21,2026-08-21
MASSACHUSETTS,182199,2026-08-21,2026-08-21
MICHIGAN,212943,2026-08-21,2026-08-21
MINNESOTA,158774,2026-08-21,2026-08-21
MISSISSIPPI,70285,2026-08-21,2026-08-21
MISSOURI,143994,2026-08-21,2026-08-21
MONTANA,29486,2026-08-21,2026-08-21
NEBRASKA,39517,2026-08-21,2026-08-21
NEVADA,70057,2026-08-21,2026-08-21
NEW HAMPSHIRE,31190,2026-08-21,2026-08-21
NEW JERSEY,174779,2026-08-21,2026-08-21
NEW MEXICO,38449,2026-08-21,2026-08-21
NEW YORK,642286,2026-08-21,2026-08-21
NORTH CAROLINA,192885,2026-08-21,2026-08-21
NORTH DAKOTA,20579,2026-08-21,2026-08-21
NORTHERN MARIANA ISLANDS,3660,2026-08-21,2026-08-21
OHIO,292246,2026-08-21,2026-08-21
OKLAHOMA,74062,2026-08-21,2026-08-21
OREGON,100242,2026-08-21,2026-08-21
PENNSYLVANIA,286439,2026-08-21,2026-08-21
RHODE ISLAND,24058,2026-08-21,2026-08-21
SOUTH CAROLINA,100849,2026-08-21,2026-08-21
SOUTH DAKOTA,23490,2026-08-21,2026-08-21
TENNESSEE,148981,2026-08-21,2026-08-21
TEXAS,538572,2026-08-21,2026-08-21
UTAH,51858,2026-08-21,2026-08-21
VERMONT,13912,2026-08-21,2026-08-21
VIRGIN ISLANDS,1283,2026-08-21,2026-08-21
VIRGINIA,152038,2026-08-21,2026-08-21
WASHINGTON,118235,2026-08-21,2026-08-21
WEST VIRGINIA,40093,2026-08-21,2026-08-21
WISCONSIN,127648,2026-08-21,2026-08-21
WYOMING,10163,2026-08-21,2026-08-21
