state,counts_all,updated_date,scrape_date
ALABAMA,115540,2022-09-13,2022-09-13
ALASKA,21464,2022-09-13,2022-09-13
AMERICAN SAMOA,299,2022-09-13,2022-09-13
ARIZONA,115804,2022-09-13,2022-09-13
ARKANSAS,59960,2022-09-13,2022-09-13
CALIFORNIA,594083,2022-09-13,2022-09-13
COLORADO,94913,2022-09-13,2022-09-13
CONNECTICUT,101696,2022-09-13,2022-09-13
DELAWARE,23511,2022-09-13,2022-09-13
DISTRICT OF COLUMBIA,36181,2022-09-13,2022-09-13
FLORIDA,419305,2022-09-13,2022-09-13
GEORGIA,168766,2022-09-13,2022-09-13
GUAM,1439,2022-09-13,2022-09-13
HAWAII,33345,2022-09-13,2022-09-13
IDAHO,31255,2022-09-13,2022-09-13
ILLINOIS,257080,2022-09-13,2022-09-13
INDIANA,150257,2022-09-13,2022-09-13
IOWA,69942,2022-09-13,2022-09-13
KANSAS,63168,2022-09-13,2022-09-13
KENTUCKY,89791,2022-09-13,2022-09-13
LOUISIANA,87013,2022-09-13,2022-09-13
MAINE,30652,2022-09-13,2022-09-13
MARYLAND,99260,2022-09-13,2022-09-13
MASSACHUSETTS,185985,2022-09-13,2022-09-13
MICHIGAN (Non-Participating),NA,2022-09-13,2022-09-13
MINNESOTA,145354,2022-09-13,2022-09-13
MISSISSIPPI,65972,2022-09-13,2022-09-13
MISSOURI,143645,2022-09-13,2022-09-13
MONTANA,23527,2022-09-13,2022-09-13
NEBRASKA,38378,2022-09-13,2022-09-13
NEVADA,60589,2022-09-13,2022-09-13
NEW HAMPSHIRE,29585,2022-09-13,2022-09-13
NEW JERSEY,162790,2022-09-13,2022-09-13
NEW MEXICO,33554,2022-09-13,2022-09-13
NEW YORK,446778,2022-09-13,2022-09-13
NORTH CAROLINA,176571,2022-09-13,2022-09-13
NORTH DAKOTA,20424,2022-09-13,2022-09-13
NORTHERN MARIANA ISLANDS,3432,2022-09-13,2022-09-13
OHIO,291256,2022-09-13,2022-09-13
OKLAHOMA,67693,2022-09-13,2022-09-13
OREGON,86113,2022-09-13,2022-09-13
PENNSYLVANIA,287765,2022-09-13,2022-09-13
RHODE ISLAND,30611,2022-09-13,2022-09-13
SOUTH CAROLINA,89539,2022-09-13,2022-09-13
SOUTH DAKOTA,22381,2022-09-13,2022-09-13
TENNESSEE,142534,2022-09-13,2022-09-13
TEXAS,481411,2022-09-13,2022-09-13
UTAH,45873,2022-09-13,2022-09-13
VERMONT,23600,2022-09-13,2022-09-13
VIRGIN ISLANDS,1707,2022-09-13,2022-09-13
VIRGINIA,142045,2022-09-13,2022-09-13
WASHINGTON,136902,2022-09-13,2022-09-13
WEST VIRGINIA,43199,2022-09-13,2022-09-13
WISCONSIN,131916,2022-09-13,2022-09-13
WYOMING,10466,2022-09-13,2022-09-13
