state,counts_lpn,updated_date,scrape_date
ALABAMA,16024,2025-06-07,2025-06-07
ALASKA,757,2025-06-07,2025-06-07
AMERICAN SAMOA,24,2025-06-07,2025-06-07
ARIZONA,11198,2025-06-07,2025-06-07
ARKANSAS,13728,2025-06-07,2025-06-07
CALIFORNIA-RN (Non-Participating),NA,2025-06-07,2025-06-07
CALIFORNIA-VN,114256,2025-06-07,2025-06-07
COLORADO,7547,2025-06-07,2025-06-07
CONNECTICUT,12830,2025-06-07,2025-06-07
DELAWARE,3150,2025-06-07,2025-06-07
DISTRICT OF COLUMBIA,2910,2025-06-07,2025-06-07
FLORIDA,66262,2025-06-07,2025-06-07
GEORGIA,27366,2025-06-07,2025-06-07
GUAM,192,2025-06-07,2025-06-07
HAWAII,2296,2025-06-07,2025-06-07
IDAHO,3295,2025-06-07,2025-06-07
ILLINOIS,23794,2025-06-07,2025-06-07
INDIANA,20575,2025-06-07,2025-06-07
IOWA,8656,2025-06-07,2025-06-07
KANSAS,9022,2025-06-07,2025-06-07
KENTUCKY,12645,2025-06-07,2025-06-07
LOUISIANA-PN,21637,2025-06-07,2025-06-07
LOUISIANA-RN (Non-Participating),NA,2025-06-07,2025-06-07
MAINE,1631,2025-06-07,2025-06-07
MARYLAND,11228,2025-06-07,2025-06-07
MASSACHUSETTS,20357,2025-06-07,2025-06-07
MICHIGAN,20673,2025-06-07,2025-06-07
MINNESOTA,17402,2025-06-07,2025-06-07
MISSISSIPPI,14412,2025-06-07,2025-06-07
MISSOURI,22991,2025-06-07,2025-06-07
MONTANA,2144,2025-06-07,2025-06-07
NEBRASKA,5457,2025-06-07,2025-06-07
NEVADA,4778,2025-06-07,2025-06-07
NEW HAMPSHIRE,3160,2025-06-07,2025-06-07
NEW JERSEY,24596,2025-06-07,2025-06-07
NEW MEXICO,2429,2025-06-07,2025-06-07
NEW YORK,77042,2025-06-07,2025-06-07
NORTH CAROLINA,22766,2025-06-07,2025-06-07
NORTH DAKOTA,2708,2025-06-07,2025-06-07
NORTHERN MARIANA ISLANDS,55,2025-06-07,2025-06-07
OHIO,51715,2025-06-07,2025-06-07
OKLAHOMA,16715,2025-06-07,2025-06-07
OREGON,6595,2025-06-07,2025-06-07
PENNSYLVANIA,49971,2025-06-07,2025-06-07
RHODE ISLAND,2420,2025-06-07,2025-06-07
SOUTH CAROLINA,12465,2025-06-07,2025-06-07
SOUTH DAKOTA,2756,2025-06-07,2025-06-07
TENNESSEE,29301,2025-06-07,2025-06-07
TEXAS,100989,2025-06-07,2025-06-07
UTAH,2687,2025-06-07,2025-06-07
VERMONT,1578,2025-06-07,2025-06-07
VIRGIN ISLANDS,77,2025-06-07,2025-06-07
VIRGINIA,26218,2025-06-07,2025-06-07
WASHINGTON,10235,2025-06-07,2025-06-07
WEST VIRGINIA-PN,7630,2025-06-07,2025-06-07
WEST VIRGINIA-RN (Non-Participating),NA,2025-06-07,2025-06-07
WISCONSIN,9894,2025-06-07,2025-06-07
WYOMING,782,2025-06-07,2025-06-07
TOTALS,964021,2025-06-07,2025-06-07
