state,counts_lpn,updated_date,scrape_date
ALABAMA,16695,2026-08-10,2026-08-10
ALASKA,966,2026-08-10,2026-08-10
AMERICAN SAMOA,72,2026-08-10,2026-08-10
ARIZONA,10685,2026-08-10,2026-08-10
ARKANSAS,13867,2026-08-10,2026-08-10
CALIFORNIA-RN (Non-Participating),NA,2026-08-10,2026-08-10
CALIFORNIA-VN,117966,2026-08-10,2026-08-10
COLORADO,8238,2026-08-10,2026-08-10
CONNECTICUT,12620,2026-08-10,2026-08-10
DELAWARE,3178,2026-08-10,2026-08-10
DISTRICT OF COLUMBIA,2197,2026-08-10,2026-08-10
FLORIDA,62410,2026-08-10,2026-08-10
GEORGIA,29309,2026-08-10,2026-08-10
GUAM,193,2026-08-10,2026-08-10
HAWAII,2023,2026-08-10,2026-08-10
IDAHO,3576,2026-08-10,2026-08-10
ILLINOIS,26834,2026-08-10,2026-08-10
INDIANA,22173,2026-08-10,2026-08-10
IOWA,9158,2026-08-10,2026-08-10
KANSAS,9269,2026-08-10,2026-08-10
KENTUCKY,12885,2026-08-10,2026-08-10
LOUISIANA-PN,22017,2026-08-10,2026-08-10
LOUISIANA-RN (Non-Participating),NA,2026-08-10,2026-08-10
MAINE,1547,2026-08-10,2026-08-10
MARYLAND,11383,2026-08-10,2026-08-10
MASSACHUSETTS,19727,2026-08-10,2026-08-10
MICHIGAN,20864,2026-08-10,2026-08-10
MINNESOTA,17178,2026-08-10,2026-08-10
MISSISSIPPI,13771,2026-08-10,2026-08-10
MISSOURI,21161,2026-08-10,2026-08-10
MONTANA,2160,2026-08-10,2026-08-10
NEBRASKA,5081,2026-08-10,2026-08-10
NEVADA,4819,2026-08-10,2026-08-10
NEW HAMPSHIRE,3105,2026-08-10,2026-08-10
NEW JERSEY,23541,2026-08-10,2026-08-10
NEW MEXICO,2546,2026-08-10,2026-08-10
NEW YORK,80792,2026-08-10,2026-08-10
NORTH CAROLINA,22828,2026-08-10,2026-08-10
NORTH DAKOTA,2671,2026-08-10,2026-08-10
NORTHERN MARIANA ISLANDS,48,2026-08-10,2026-08-10
OHIO,56806,2026-08-10,2026-08-10
OKLAHOMA,17239,2026-08-10,2026-08-10
OREGON,6924,2026-08-10,2026-08-10
PENNSYLVANIA,46717,2026-08-10,2026-08-10
RHODE ISLAND,2624,2026-08-10,2026-08-10
SOUTH CAROLINA,12188,2026-08-10,2026-08-10
SOUTH DAKOTA,2794,2026-08-10,2026-08-10
TENNESSEE,29111,2026-08-10,2026-08-10
TEXAS,100070,2026-08-10,2026-08-10
UTAH,2670,2026-08-10,2026-08-10
VERMONT,1327,2026-08-10,2026-08-10
VIRGIN ISLANDS,80,2026-08-10,2026-08-10
VIRGINIA,26119,2026-08-10,2026-08-10
WASHINGTON,9987,2026-08-10,2026-08-10
WEST VIRGINIA-PN,7002,2026-08-10,2026-08-10
WEST VIRGINIA-RN (Non-Participating),NA,2026-08-10,2026-08-10
WISCONSIN,12091,2026-08-10,2026-08-10
WYOMING,967,2026-08-10,2026-08-10
TOTALS,974269,2026-08-10,2026-08-10
