state,counts_rn,updated_date,scrape_date
ALABAMA,93613,2026-09-09,2026-09-09
ALASKA,24969,2026-09-09,2026-09-09
AMERICAN SAMOA,175,2026-09-09,2026-09-09
ARIZONA,116654,2026-09-09,2026-09-09
ARKANSAS,50143,2026-09-09,2026-09-09
CALIFORNIA-RN,623469,2026-09-09,2026-09-09
CALIFORNIA-VN (Non-Participating),NA,2026-09-09,2026-09-09
COLORADO,93494,2026-09-09,2026-09-09
CONNECTICUT,74574,2026-09-09,2026-09-09
DELAWARE,20017,2026-09-09,2026-09-09
DISTRICT OF COLUMBIA,46203,2026-09-09,2026-09-09
FLORIDA,387702,2026-09-09,2026-09-09
GEORGIA,151485,2026-09-09,2026-09-09
GUAM,1311,2026-09-09,2026-09-09
HAWAII,38564,2026-09-09,2026-09-09
IDAHO,30332,2026-09-09,2026-09-09
ILLINOIS,242292,2026-09-09,2026-09-09
INDIANA,134767,2026-09-09,2026-09-09
IOWA,59530,2026-09-09,2026-09-09
KANSAS,54150,2026-09-09,2026-09-09
KENTUCKY,81522,2026-09-09,2026-09-09
LOUISIANA-PN (Non-Participating),NA,2026-09-09,2026-09-09
LOUISIANA-RN,69259,2026-09-09,2026-09-09
MAINE,28977,2026-09-09,2026-09-09
MARYLAND,91180,2026-09-09,2026-09-09
MASSACHUSETTS,161914,2026-09-09,2026-09-09
MICHIGAN,192319,2026-09-09,2026-09-09
MINNESOTA,141199,2026-09-09,2026-09-09
MISSISSIPPI,56572,2026-09-09,2026-09-09
MISSOURI,122963,2026-09-09,2026-09-09
MONTANA,27506,2026-09-09,2026-09-09
NEBRASKA,34460,2026-09-09,2026-09-09
NEVADA,65248,2026-09-09,2026-09-09
NEW HAMPSHIRE,28077,2026-09-09,2026-09-09
NEW JERSEY,151721,2026-09-09,2026-09-09
NEW MEXICO,35846,2026-09-09,2026-09-09
NEW YORK,563766,2026-09-09,2026-09-09
NORTH CAROLINA,169786,2026-09-09,2026-09-09
NORTH DAKOTA,17960,2026-09-09,2026-09-09
NORTHERN MARIANA ISLANDS,3582,2026-09-09,2026-09-09
OHIO,235830,2026-09-09,2026-09-09
OKLAHOMA,56522,2026-09-09,2026-09-09
OREGON,93500,2026-09-09,2026-09-09
PENNSYLVANIA,240046,2026-09-09,2026-09-09
RHODE ISLAND,21502,2026-09-09,2026-09-09
SOUTH CAROLINA,89076,2026-09-09,2026-09-09
SOUTH DAKOTA,20741,2026-09-09,2026-09-09
TENNESSEE,119605,2026-09-09,2026-09-09
TEXAS,437942,2026-09-09,2026-09-09
UTAH,49235,2026-09-09,2026-09-09
VERMONT,12610,2026-09-09,2026-09-09
VIRGIN ISLANDS,1201,2026-09-09,2026-09-09
VIRGINIA,125723,2026-09-09,2026-09-09
WASHINGTON,108167,2026-09-09,2026-09-09
WEST VIRGINIA-PN (Non-Participating),NA,2026-09-09,2026-09-09
WEST VIRGINIA-RN,33152,2026-09-09,2026-09-09
WISCONSIN,115864,2026-09-09,2026-09-09
WYOMING,9219,2026-09-09,2026-09-09
TOTALS,6057236,2026-09-09,2026-09-09
