state,counts_all,updated_date,scrape_date
ALABAMA,102843,2024-12-06,2024-12-06
ALASKA,24603,2024-12-06,2024-12-06
AMERICAN SAMOA,69,2024-12-06,2024-12-06
ARIZONA,125305,2024-12-06,2024-12-06
ARKANSAS,61386,2024-12-06,2024-12-06
CALIFORNIA,659907,2024-12-06,2024-12-06
COLORADO,94794,2024-12-06,2024-12-06
CONNECTICUT,95787,2024-12-06,2024-12-06
DELAWARE,24548,2024-12-06,2024-12-06
DISTRICT OF COLUMBIA,44348,2024-12-06,2024-12-06
FLORIDA,445707,2024-12-06,2024-12-06
GEORGIA,176772,2024-12-06,2024-12-06
GUAM,1426,2024-12-06,2024-12-06
HAWAII,40519,2024-12-06,2024-12-06
IDAHO,32775,2024-12-06,2024-12-06
ILLINOIS,282026,2024-12-06,2024-12-06
INDIANA,151282,2024-12-06,2024-12-06
IOWA,67140,2024-12-06,2024-12-06
KANSAS,62185,2024-12-06,2024-12-06
KENTUCKY,87223,2024-12-06,2024-12-06
LOUISIANA,89054,2024-12-06,2024-12-06
MAINE,30547,2024-12-06,2024-12-06
MARYLAND,100479,2024-12-06,2024-12-06
MASSACHUSETTS,177147,2024-12-06,2024-12-06
MICHIGAN,195880,2024-12-06,2024-12-06
MINNESOTA,151489,2024-12-06,2024-12-06
MISSISSIPPI,68887,2024-12-06,2024-12-06
MISSOURI,146883,2024-12-06,2024-12-06
MONTANA,27430,2024-12-06,2024-12-06
NEBRASKA,36381,2024-12-06,2024-12-06
NEVADA,65279,2024-12-06,2024-12-06
NEW HAMPSHIRE,30457,2024-12-06,2024-12-06
NEW JERSEY,172682,2024-12-06,2024-12-06
NEW MEXICO,36412,2024-12-06,2024-12-06
NEW YORK,560741,2024-12-06,2024-12-06
NORTH CAROLINA,184610,2024-12-06,2024-12-06
NORTH DAKOTA,20953,2024-12-06,2024-12-06
NORTHERN MARIANA ISLANDS,4643,2024-12-06,2024-12-06
OHIO,283299,2024-12-06,2024-12-06
OKLAHOMA,69958,2024-12-06,2024-12-06
OREGON,92971,2024-12-06,2024-12-06
PENNSYLVANIA,286070,2024-12-06,2024-12-06
RHODE ISLAND,28386,2024-12-06,2024-12-06
SOUTH CAROLINA,96075,2024-12-06,2024-12-06
SOUTH DAKOTA,22728,2024-12-06,2024-12-06
TENNESSEE,146333,2024-12-06,2024-12-06
TEXAS,515964,2024-12-06,2024-12-06
UTAH,50249,2024-12-06,2024-12-06
VERMONT,14642,2024-12-06,2024-12-06
VIRGIN ISLANDS,1391,2024-12-06,2024-12-06
VIRGINIA,147136,2024-12-06,2024-12-06
WASHINGTON,118536,2024-12-06,2024-12-06
WEST VIRGINIA,40940,2024-12-06,2024-12-06
WISCONSIN,126300,2024-12-06,2024-12-06
WYOMING,10599,2024-12-06,2024-12-06
