state,counts_rn,updated_date,scrape_date
ALABAMA,93117,2026-08-13,2026-08-13
ALASKA,24772,2026-08-13,2026-08-13
AMERICAN SAMOA,180,2026-08-13,2026-08-13
ARIZONA,116210,2026-08-13,2026-08-13
ARKANSAS,50130,2026-08-13,2026-08-13
CALIFORNIA-RN,620751,2026-08-13,2026-08-13
CALIFORNIA-VN (Non-Participating),NA,2026-08-13,2026-08-13
COLORADO,93112,2026-08-13,2026-08-13
CONNECTICUT,76724,2026-08-13,2026-08-13
DELAWARE,19938,2026-08-13,2026-08-13
DISTRICT OF COLUMBIA,45810,2026-08-13,2026-08-13
FLORIDA,395648,2026-08-13,2026-08-13
GEORGIA,150825,2026-08-13,2026-08-13
GUAM,1285,2026-08-13,2026-08-13
HAWAII,38222,2026-08-13,2026-08-13
IDAHO,30215,2026-08-13,2026-08-13
ILLINOIS,265407,2026-08-13,2026-08-13
INDIANA,134195,2026-08-13,2026-08-13
IOWA,59589,2026-08-13,2026-08-13
KANSAS,54191,2026-08-13,2026-08-13
KENTUCKY,81313,2026-08-13,2026-08-13
LOUISIANA-PN (Non-Participating),NA,2026-08-13,2026-08-13
LOUISIANA-RN,69018,2026-08-13,2026-08-13
MAINE,28970,2026-08-13,2026-08-13
MARYLAND,91221,2026-08-13,2026-08-13
MASSACHUSETTS,162528,2026-08-13,2026-08-13
MICHIGAN,192057,2026-08-13,2026-08-13
MINNESOTA,141186,2026-08-13,2026-08-13
MISSISSIPPI,56425,2026-08-13,2026-08-13
MISSOURI,122659,2026-08-13,2026-08-13
MONTANA,27271,2026-08-13,2026-08-13
NEBRASKA,34393,2026-08-13,2026-08-13
NEVADA,65161,2026-08-13,2026-08-13
NEW HAMPSHIRE,28105,2026-08-13,2026-08-13
NEW JERSEY,150796,2026-08-13,2026-08-13
NEW MEXICO,35816,2026-08-13,2026-08-13
NEW YORK,560209,2026-08-13,2026-08-13
NORTH CAROLINA,169661,2026-08-13,2026-08-13
NORTH DAKOTA,17855,2026-08-13,2026-08-13
NORTHERN MARIANA ISLANDS,3635,2026-08-13,2026-08-13
OHIO,235229,2026-08-13,2026-08-13
OKLAHOMA,56694,2026-08-13,2026-08-13
OREGON,93273,2026-08-13,2026-08-13
PENNSYLVANIA,239349,2026-08-13,2026-08-13
RHODE ISLAND,21353,2026-08-13,2026-08-13
SOUTH CAROLINA,88483,2026-08-13,2026-08-13
SOUTH DAKOTA,20631,2026-08-13,2026-08-13
TENNESSEE,119716,2026-08-13,2026-08-13
TEXAS,437780,2026-08-13,2026-08-13
UTAH,49170,2026-08-13,2026-08-13
VERMONT,12529,2026-08-13,2026-08-13
VIRGIN ISLANDS,1199,2026-08-13,2026-08-13
VIRGINIA,125624,2026-08-13,2026-08-13
WASHINGTON,108130,2026-08-13,2026-08-13
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-13,2026-08-13
WEST VIRGINIA-RN,33014,2026-08-13,2026-08-13
WISCONSIN,115362,2026-08-13,2026-08-13
WYOMING,9185,2026-08-13,2026-08-13
TOTALS,6075321,2026-08-13,2026-08-13
