state,counts_rn,updated_date,scrape_date
ALABAMA,93613,2026-09-02,2026-09-02
ALASKA,24854,2026-09-02,2026-09-02
AMERICAN SAMOA,175,2026-09-02,2026-09-02
ARIZONA,116505,2026-09-02,2026-09-02
ARKANSAS,50110,2026-09-02,2026-09-02
CALIFORNIA-RN,622816,2026-09-02,2026-09-02
CALIFORNIA-VN (Non-Participating),NA,2026-09-02,2026-09-02
COLORADO,93384,2026-09-02,2026-09-02
CONNECTICUT,75784,2026-09-02,2026-09-02
DELAWARE,20004,2026-09-02,2026-09-02
DISTRICT OF COLUMBIA,46148,2026-09-02,2026-09-02
FLORIDA,386966,2026-09-02,2026-09-02
GEORGIA,151327,2026-09-02,2026-09-02
GUAM,1309,2026-09-02,2026-09-02
HAWAII,38444,2026-09-02,2026-09-02
IDAHO,30316,2026-09-02,2026-09-02
ILLINOIS,266664,2026-09-02,2026-09-02
INDIANA,134637,2026-09-02,2026-09-02
IOWA,59490,2026-09-02,2026-09-02
KANSAS,54148,2026-09-02,2026-09-02
KENTUCKY,81460,2026-09-02,2026-09-02
LOUISIANA-PN (Non-Participating),NA,2026-09-02,2026-09-02
LOUISIANA-RN,69203,2026-09-02,2026-09-02
MAINE,28989,2026-09-02,2026-09-02
MARYLAND,91191,2026-09-02,2026-09-02
MASSACHUSETTS,162154,2026-09-02,2026-09-02
MICHIGAN,192133,2026-09-02,2026-09-02
MINNESOTA,141034,2026-09-02,2026-09-02
MISSISSIPPI,56533,2026-09-02,2026-09-02
MISSOURI,122890,2026-09-02,2026-09-02
MONTANA,27447,2026-09-02,2026-09-02
NEBRASKA,34423,2026-09-02,2026-09-02
NEVADA,65213,2026-09-02,2026-09-02
NEW HAMPSHIRE,28074,2026-09-02,2026-09-02
NEW JERSEY,151511,2026-09-02,2026-09-02
NEW MEXICO,35777,2026-09-02,2026-09-02
NEW YORK,563177,2026-09-02,2026-09-02
NORTH CAROLINA,169535,2026-09-02,2026-09-02
NORTH DAKOTA,17928,2026-09-02,2026-09-02
NORTHERN MARIANA ISLANDS,3597,2026-09-02,2026-09-02
OHIO,235659,2026-09-02,2026-09-02
OKLAHOMA,56468,2026-09-02,2026-09-02
OREGON,93410,2026-09-02,2026-09-02
PENNSYLVANIA,239874,2026-09-02,2026-09-02
RHODE ISLAND,21450,2026-09-02,2026-09-02
SOUTH CAROLINA,88948,2026-09-02,2026-09-02
SOUTH DAKOTA,20729,2026-09-02,2026-09-02
TENNESSEE,119954,2026-09-02,2026-09-02
TEXAS,437621,2026-09-02,2026-09-02
UTAH,49194,2026-09-02,2026-09-02
VERMONT,12582,2026-09-02,2026-09-02
VIRGIN ISLANDS,1197,2026-09-02,2026-09-02
VIRGINIA,125584,2026-09-02,2026-09-02
WASHINGTON,108205,2026-09-02,2026-09-02
WEST VIRGINIA-PN (Non-Participating),NA,2026-09-02,2026-09-02
WEST VIRGINIA-RN,33109,2026-09-02,2026-09-02
WISCONSIN,115763,2026-09-02,2026-09-02
WYOMING,9210,2026-09-02,2026-09-02
TOTALS,6077920,2026-09-02,2026-09-02
