state,counts_all,updated_date,scrape_date
ALABAMA,102807,2024-12-10,2024-12-10
ALASKA,24641,2024-12-10,2024-12-10
AMERICAN SAMOA,68,2024-12-10,2024-12-10
ARIZONA,125372,2024-12-10,2024-12-10
ARKANSAS,61398,2024-12-10,2024-12-10
CALIFORNIA,660209,2024-12-10,2024-12-10
COLORADO,94820,2024-12-10,2024-12-10
CONNECTICUT,94958,2024-12-10,2024-12-10
DELAWARE,24567,2024-12-10,2024-12-10
DISTRICT OF COLUMBIA,44401,2024-12-10,2024-12-10
FLORIDA,445763,2024-12-10,2024-12-10
GEORGIA,176807,2024-12-10,2024-12-10
GUAM,1426,2024-12-10,2024-12-10
HAWAII,40566,2024-12-10,2024-12-10
IDAHO,32793,2024-12-10,2024-12-10
ILLINOIS,282147,2024-12-10,2024-12-10
INDIANA,151334,2024-12-10,2024-12-10
IOWA,67161,2024-12-10,2024-12-10
KANSAS,62201,2024-12-10,2024-12-10
KENTUCKY,87281,2024-12-10,2024-12-10
LOUISIANA,89046,2024-12-10,2024-12-10
MAINE,30535,2024-12-10,2024-12-10
MARYLAND,100490,2024-12-10,2024-12-10
MASSACHUSETTS,177220,2024-12-10,2024-12-10
MICHIGAN,195944,2024-12-10,2024-12-10
MINNESOTA,151529,2024-12-10,2024-12-10
MISSISSIPPI,68888,2024-12-10,2024-12-10
MISSOURI,146886,2024-12-10,2024-12-10
MONTANA,27460,2024-12-10,2024-12-10
NEBRASKA,36382,2024-12-10,2024-12-10
NEVADA,65195,2024-12-10,2024-12-10
NEW HAMPSHIRE,30455,2024-12-10,2024-12-10
NEW JERSEY,172763,2024-12-10,2024-12-10
NEW MEXICO,36442,2024-12-10,2024-12-10
NEW YORK,561009,2024-12-10,2024-12-10
NORTH CAROLINA,184621,2024-12-10,2024-12-10
NORTH DAKOTA,20957,2024-12-10,2024-12-10
NORTHERN MARIANA ISLANDS,4653,2024-12-10,2024-12-10
OHIO,283379,2024-12-10,2024-12-10
OKLAHOMA,69971,2024-12-10,2024-12-10
OREGON,92911,2024-12-10,2024-12-10
PENNSYLVANIA,286182,2024-12-10,2024-12-10
RHODE ISLAND,28391,2024-12-10,2024-12-10
SOUTH CAROLINA,96125,2024-12-10,2024-12-10
SOUTH DAKOTA,22723,2024-12-10,2024-12-10
TENNESSEE,145808,2024-12-10,2024-12-10
TEXAS,516366,2024-12-10,2024-12-10
UTAH,50274,2024-12-10,2024-12-10
VERMONT,14652,2024-12-10,2024-12-10
VIRGIN ISLANDS,1391,2024-12-10,2024-12-10
VIRGINIA,147193,2024-12-10,2024-12-10
WASHINGTON,118559,2024-12-10,2024-12-10
WEST VIRGINIA,40957,2024-12-10,2024-12-10
WISCONSIN,126337,2024-12-10,2024-12-10
WYOMING,10604,2024-12-10,2024-12-10
