state,counts_all,updated_date,scrape_date
ALABAMA,104118,2025-04-21,2025-04-21
ALASKA,20456,2025-04-21,2025-04-21
AMERICAN SAMOA,132,2025-04-21,2025-04-21
ARIZONA,127577,2025-04-21,2025-04-21
ARKANSAS,61913,2025-04-21,2025-04-21
CALIFORNIA,676568,2025-04-21,2025-04-21
COLORADO,97235,2025-04-21,2025-04-21
CONNECTICUT,94058,2025-04-21,2025-04-21
DELAWARE,25070,2025-04-21,2025-04-21
DISTRICT OF COLUMBIA,47102,2025-04-21,2025-04-21
FLORIDA,452337,2025-04-21,2025-04-21
GEORGIA,174422,2025-04-21,2025-04-21
GUAM,1464,2025-04-21,2025-04-21
HAWAII,42614,2025-04-21,2025-04-21
IDAHO,33826,2025-04-21,2025-04-21
ILLINOIS,267322,2025-04-21,2025-04-21
INDIANA,154610,2025-04-21,2025-04-21
IOWA,66823,2025-04-21,2025-04-21
KANSAS,62185,2025-04-21,2025-04-21
KENTUCKY,89469,2025-04-21,2025-04-21
LOUISIANA,88021,2025-04-21,2025-04-21
MAINE,30429,2025-04-21,2025-04-21
MARYLAND,101244,2025-04-21,2025-04-21
MASSACHUSETTS,181726,2025-04-21,2025-04-21
MICHIGAN,198005,2025-04-21,2025-04-21
MINNESOTA,152585,2025-04-21,2025-04-21
MISSISSIPPI,66467,2025-04-21,2025-04-21
MISSOURI,146303,2025-04-21,2025-04-21
MONTANA,26952,2025-04-21,2025-04-21
NEBRASKA,37049,2025-04-21,2025-04-21
NEVADA,65916,2025-04-21,2025-04-21
NEW HAMPSHIRE,30686,2025-04-21,2025-04-21
NEW JERSEY,176248,2025-04-21,2025-04-21
NEW MEXICO,36654,2025-04-21,2025-04-21
NEW YORK,577383,2025-04-21,2025-04-21
NORTH CAROLINA,185340,2025-04-21,2025-04-21
NORTH DAKOTA,19699,2025-04-21,2025-04-21
NORTHERN MARIANA ISLANDS,4468,2025-04-21,2025-04-21
OHIO,288030,2025-04-21,2025-04-21
OKLAHOMA,70712,2025-04-21,2025-04-21
OREGON,95615,2025-04-21,2025-04-21
PENNSYLVANIA,290850,2025-04-21,2025-04-21
RHODE ISLAND,22922,2025-04-21,2025-04-21
SOUTH CAROLINA,98542,2025-04-21,2025-04-21
SOUTH DAKOTA,22831,2025-04-21,2025-04-21
TENNESSEE,146059,2025-04-21,2025-04-21
TEXAS,521948,2025-04-21,2025-04-21
UTAH,46823,2025-04-21,2025-04-21
VERMONT,12387,2025-04-21,2025-04-21
VIRGIN ISLANDS,1375,2025-04-21,2025-04-21
VIRGINIA,147963,2025-04-21,2025-04-21
WASHINGTON,118659,2025-04-21,2025-04-21
WEST VIRGINIA,42051,2025-04-21,2025-04-21
WISCONSIN,129526,2025-04-21,2025-04-21
WYOMING,9044,2025-04-21,2025-04-21
