state,counts_all,updated_date,scrape_date
ALABAMA,103887,2025-03-19,2025-03-19
ALASKA,19985,2025-03-19,2025-03-19
AMERICAN SAMOA,97,2025-03-19,2025-03-19
ARIZONA,127283,2025-03-19,2025-03-19
ARKANSAS,62013,2025-03-19,2025-03-19
CALIFORNIA,672977,2025-03-19,2025-03-19
COLORADO,96602,2025-03-19,2025-03-19
CONNECTICUT,95066,2025-03-19,2025-03-19
DELAWARE,24909,2025-03-19,2025-03-19
DISTRICT OF COLUMBIA,46319,2025-03-19,2025-03-19
FLORIDA,451250,2025-03-19,2025-03-19
GEORGIA,173855,2025-03-19,2025-03-19
GUAM,1458,2025-03-19,2025-03-19
HAWAII,42252,2025-03-19,2025-03-19
IDAHO,33617,2025-03-19,2025-03-19
ILLINOIS,265616,2025-03-19,2025-03-19
INDIANA,154067,2025-03-19,2025-03-19
IOWA,66953,2025-03-19,2025-03-19
KANSAS,62257,2025-03-19,2025-03-19
KENTUCKY,89107,2025-03-19,2025-03-19
LOUISIANA,87825,2025-03-19,2025-03-19
MAINE,30441,2025-03-19,2025-03-19
MARYLAND,101130,2025-03-19,2025-03-19
MASSACHUSETTS,180590,2025-03-19,2025-03-19
MICHIGAN,197605,2025-03-19,2025-03-19
MINNESOTA,152159,2025-03-19,2025-03-19
MISSISSIPPI,66260,2025-03-19,2025-03-19
MISSOURI,146653,2025-03-19,2025-03-19
MONTANA,26643,2025-03-19,2025-03-19
NEBRASKA,36932,2025-03-19,2025-03-19
NEVADA,65683,2025-03-19,2025-03-19
NEW HAMPSHIRE,30693,2025-03-19,2025-03-19
NEW JERSEY,175658,2025-03-19,2025-03-19
NEW MEXICO,36594,2025-03-19,2025-03-19
NEW YORK,572254,2025-03-19,2025-03-19
NORTH CAROLINA,185318,2025-03-19,2025-03-19
NORTH DAKOTA,19617,2025-03-19,2025-03-19
NORTHERN MARIANA ISLANDS,4519,2025-03-19,2025-03-19
OHIO,287118,2025-03-19,2025-03-19
OKLAHOMA,70676,2025-03-19,2025-03-19
OREGON,95215,2025-03-19,2025-03-19
PENNSYLVANIA,289917,2025-03-19,2025-03-19
RHODE ISLAND,22504,2025-03-19,2025-03-19
SOUTH CAROLINA,98015,2025-03-19,2025-03-19
SOUTH DAKOTA,22851,2025-03-19,2025-03-19
TENNESSEE,146162,2025-03-19,2025-03-19
TEXAS,521607,2025-03-19,2025-03-19
UTAH,46546,2025-03-19,2025-03-19
VERMONT,14865,2025-03-19,2025-03-19
VIRGIN ISLANDS,1399,2025-03-19,2025-03-19
VIRGINIA,147924,2025-03-19,2025-03-19
WASHINGTON,118918,2025-03-19,2025-03-19
WEST VIRGINIA,41846,2025-03-19,2025-03-19
WISCONSIN,128948,2025-03-19,2025-03-19
WYOMING,9011,2025-03-19,2025-03-19
