state,counts_all,updated_date,scrape_date
ALABAMA,109815,2021-09-23,2021-09-24
ALASKA,17540,2021-09-23,2021-09-24
AMERICAN SAMOA,297,2021-09-23,2021-09-24
ARIZONA,111185,2021-09-23,2021-09-24
ARKANSAS,59093,2021-09-23,2021-09-24
CALIFORNIA,567256,2021-09-23,2021-09-24
COLORADO,91598,2021-09-23,2021-09-24
CONNECTICUT,92973,2021-09-23,2021-09-24
DELAWARE,24482,2021-09-23,2021-09-24
DISTRICT OF COLUMBIA,31173,2021-09-23,2021-09-24
FLORIDA,400120,2021-09-23,2021-09-24
GEORGIA,167008,2021-09-23,2021-09-24
GUAM,1708,2021-09-23,2021-09-24
HAWAII,26495,2021-09-23,2021-09-24
IDAHO,28054,2021-09-23,2021-09-24
ILLINOIS,240877,2021-09-23,2021-09-24
INDIANA,155350,2021-09-23,2021-09-24
IOWA,73753,2021-09-23,2021-09-24
KANSAS,63976,2021-09-23,2021-09-24
KENTUCKY,89639,2021-09-23,2021-09-24
LOUISIANA,86932,2021-09-23,2021-09-24
MAINE,29708,2021-09-23,2021-09-24
MARYLAND,98241,2021-09-23,2021-09-24
MASSACHUSETTS,170691,2021-09-23,2021-09-24
MICHIGAN (Non-Participating),NA,2021-09-23,2021-09-24
MINNESOTA,139208,2021-09-23,2021-09-24
MISSISSIPPI,64078,2021-09-23,2021-09-24
MISSOURI,139644,2021-09-23,2021-09-24
MONTANA,21810,2021-09-23,2021-09-24
NEBRASKA,40007,2021-09-23,2021-09-24
NEVADA,55168,2021-09-23,2021-09-24
NEW HAMPSHIRE,28320,2021-09-23,2021-09-24
NEW JERSEY,160850,2021-09-23,2021-09-24
NEW MEXICO,32407,2021-09-23,2021-09-24
NEW YORK,485961,2021-09-23,2021-09-24
NORTH CAROLINA,171158,2021-09-23,2021-09-24
NORTH DAKOTA,19873,2021-09-23,2021-09-24
NORTHERN MARIANA ISLANDS,3343,2021-09-23,2021-09-24
OHIO,283906,2021-09-23,2021-09-24
OKLAHOMA,67707,2021-09-23,2021-09-24
OREGON,77541,2021-09-23,2021-09-24
PENNSYLVANIA,287974,2021-09-23,2021-09-24
RHODE ISLAND,28754,2021-09-23,2021-09-24
SOUTH CAROLINA,88149,2021-09-23,2021-09-24
SOUTH DAKOTA,21899,2021-09-23,2021-09-24
TENNESSEE,140157,2021-09-23,2021-09-24
TEXAS,468273,2021-09-23,2021-09-24
UTAH,41970,2021-09-23,2021-09-24
VERMONT,21745,2021-09-23,2021-09-24
VIRGIN ISLANDS,1364,2021-09-23,2021-09-24
VIRGINIA,139291,2021-09-23,2021-09-24
WASHINGTON,126383,2021-09-23,2021-09-24
WEST VIRGINIA,42020,2021-09-23,2021-09-24
WISCONSIN,124830,2021-09-23,2021-09-24
WYOMING,9526,2021-09-23,2021-09-24
