state,counts_rn,updated_date,scrape_date
ALABAMA,94861,2022-04-22,2022-04-23
ALASKA,18974,2022-04-22,2022-04-23
AMERICAN SAMOA,166,2022-04-22,2022-04-23
ARIZONA,105492,2022-04-22,2022-04-23
ARKANSAS,45054,2022-04-22,2022-04-23
CALIFORNIA-RN,473278,2022-04-22,2022-04-23
CALIFORNIA-VN (Non-Participating),NA,2022-04-22,2022-04-23
COLORADO,83307,2022-04-22,2022-04-23
CONNECTICUT,83957,2022-04-22,2022-04-23
DELAWARE,19825,2022-04-22,2022-04-23
DISTRICT OF COLUMBIA,31263,2022-04-22,2022-04-23
FLORIDA,355097,2022-04-22,2022-04-23
GEORGIA,136534,2022-04-22,2022-04-23
GUAM,1643,2022-04-22,2022-04-23
HAWAII,28813,2022-04-22,2022-04-23
IDAHO,26768,2022-04-22,2022-04-23
ILLINOIS,224590,2022-04-22,2022-04-23
INDIANA,122476,2022-04-22,2022-04-23
IOWA,58853,2022-04-22,2022-04-23
KANSAS,53395,2022-04-22,2022-04-23
KENTUCKY,73744,2022-04-22,2022-04-23
LOUISIANA-PN (Non-Participating),NA,2022-04-22,2022-04-23
LOUISIANA-RN,63767,2022-04-22,2022-04-23
MAINE,28180,2022-04-22,2022-04-23
MARYLAND,87063,2022-04-22,2022-04-23
MASSACHUSETTS,157909,2022-04-22,2022-04-23
MICHIGAN (Non-Participating),NA,2022-04-22,2022-04-23
MINNESOTA,120895,2022-04-22,2022-04-23
MISSISSIPPI,51268,2022-04-22,2022-04-23
MISSOURI,118119,2022-04-22,2022-04-23
MONTANA,20079,2022-04-22,2022-04-23
NEBRASKA,31770,2022-04-22,2022-04-23
NEVADA,53898,2022-04-22,2022-04-23
NEW HAMPSHIRE,25914,2022-04-22,2022-04-23
NEW JERSEY,142316,2022-04-22,2022-04-23
NEW MEXICO,30565,2022-04-22,2022-04-23
NEW YORK,364011,2022-04-22,2022-04-23
NORTH CAROLINA,150153,2022-04-22,2022-04-23
NORTH DAKOTA,16302,2022-04-22,2022-04-23
NORTHERN MARIANA ISLANDS,3427,2022-04-22,2022-04-23
OHIO,226934,2022-04-22,2022-04-23
OKLAHOMA,51575,2022-04-22,2022-04-23
OREGON,75123,2022-04-22,2022-04-23
PENNSYLVANIA,237590,2022-04-22,2022-04-23
RHODE ISLAND,26158,2022-04-22,2022-04-23
SOUTH CAROLINA,78964,2022-04-22,2022-04-23
SOUTH DAKOTA,19380,2022-04-22,2022-04-23
TENNESSEE,110938,2022-04-22,2022-04-23
TEXAS,369685,2022-04-22,2022-04-23
UTAH,41505,2022-04-22,2022-04-23
VERMONT,20967,2022-04-22,2022-04-23
VIRGIN ISLANDS,1362,2022-04-22,2022-04-23
VIRGINIA,113350,2022-04-22,2022-04-23
WASHINGTON,120413,2022-04-22,2022-04-23
WEST VIRGINIA-PN (Non-Participating),NA,2022-04-22,2022-04-23
WEST VIRGINIA-RN,34043,2022-04-22,2022-04-23
WISCONSIN,113543,2022-04-22,2022-04-23
WYOMING,9119,2022-04-22,2022-04-23
TOTALS,5154375,2022-04-22,2022-04-23
