date,state,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2021-03-09,ID,3,37,8,48,0.075,0.8333333333333334,0.08780410168501993,0.8622075203707856
2021-03-08,ID,4,37,8,49,0.0975609756097561,0.8367346938775511,0.08780410168501993,0.8622075203707856
2021-03-07,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08458110516934046,0.8617216117216117
2021-03-06,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08458110516934048,0.8617216117216119
2021-03-05,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08458110516934048,0.8617216117216117
2021-03-04,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08458110516934048,0.8617216117216117
2021-03-03,ID,4,47,1,52,0.0784313725490196,0.9807692307692307,0.08458110516934046,0.8617216117216117
2021-03-02,ID,3,37,8,48,0.075,0.8333333333333334,0.08458110516934048,0.8617216117216119
2021-03-01,ID,3,37,8,48,0.075,0.8333333333333334,0.08458110516934048,0.8617216117216117
2021-02-28,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08458110516934048,0.8617216117216117
2021-02-27,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08133435192258721,0.8617216117216117
2021-02-26,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08133435192258721,0.8617216117216117
2021-02-25,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08133435192258721,0.8617216117216119
2021-02-24,ID,4,47,1,52,0.0784313725490196,0.9807692307692307,0.08133435192258721,0.8617216117216117
2021-02-23,ID,3,37,8,48,0.075,0.8333333333333334,0.08133435192258723,0.8617216117216117
2021-02-22,ID,3,37,8,48,0.075,0.8333333333333334,0.08133435192258721,0.8617216117216117
2021-02-21,ID,3,41,8,52,0.06818181818181818,0.8461538461538461,0.08133435192258723,0.8617216117216119
2021-02-20,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.08782785841609371,0.8617216117216117
2021-02-19,ID,4,40,8,52,0.09090909090909091,0.8461538461538461,0.09107461166284696,0.8617216117216117
