date,state,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-01-21,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.5059612057786728,0.9363317320311084
2022-01-20,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.41509548883282116,0.9372841129834893
2022-01-19,AK,5,17,2,24,0.22727272727272727,0.9166666666666666,0.5029972045710547,0.9329071565040786
2022-01-18,AK,4,16,2,22,0.2,0.9090909090909091,0.5023191740842362,0.9319890106203947
2022-01-17,AK,4,16,2,22,0.2,0.9090909090909091,0.47456432581546343,0.9343363464642944
2022-01-16,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.47138031383039636,0.9308103026156698
2022-01-15,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.47573827094816884,0.9367791417642325
2022-01-14,AK,4,18,2,24,0.18181818181818182,0.9166666666666666,0.47304724589646796,0.9367791417642325
2022-01-13,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.46758128356763357,0.9386839036689943
2022-01-12,AK,3,19,2,24,0.13636363636363635,0.9166666666666666,0.4798489110850941,0.9352808719477029
2022-01-11,AK,3,17,2,22,0.15,0.9090909090909091,0.4815051451552665,0.9318249054218276
2022-01-10,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.38205285138915474,0.9397516351093966
2022-01-09,AK,3,20,1,24,0.13043478260869565,0.9583333333333334,0.4680077722843471,0.9400104342812393
2022-01-08,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.45059917795026916,0.9400104342812393
2022-01-07,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.4403049287123048,0.9400104342812393
2022-01-06,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4388500520369164,0.9390580533288583
2022-01-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4468735400470193,0.9367070998285347
2022-01-04,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.4595489027819858,0.9371937235165974
2022-01-03,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.43537455341519216,0.9388759117298549
2022-01-02,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.42542300706268643,0.9394170372709805
2022-01-01,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.4380477065757261,0.9407775814886675
2021-12-31,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.4397117385251395,0.9394170372709805
2021-12-30,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.44301441994702817,0.9395681289080583
2021-12-29,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.45275015335520824,0.9367508896890527
2021-12-28,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.4526269154327101,0.9375063186039762
2021-12-27,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.4141801847666913,0.939323013662943
2021-12-26,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4125848795983233,0.9389117582516876
2021-12-25,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4236107050872761,0.9389117582516875
2021-12-24,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.42998261015501255,0.9398641392040686
2021-12-23,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4280821028295033,0.9400104342812392
2021-12-22,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.43993237104880467,0.9359767373135951
2021-12-21,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.43907112750938443,0.9376526136811467
2021-12-20,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.4209092576083312,0.9385169277877328
2021-12-19,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.42552446532743254,0.9390580533288583
2021-12-18,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4290661399778321,0.9423233594513073
2021-12-17,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.3565214971206893,0.9423233594513073
2021-12-16,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4274889238618381,0.9413709784989264
2021-12-15,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.43838690440306427,0.9386930878979127
2021-12-14,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.4295724122945049,0.9371315541935219
2021-12-13,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.41220260264635783,0.9406828411329365
2021-12-12,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.42307398018287967,0.9412239666740623
2021-12-11,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4188096744605908,0.9402651939032088
2021-12-10,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.41479199507245135,0.9412239666740622
2021-12-09,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4143383905283235,0.9389046496855219
2021-12-08,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4261404896721775,0.9371733310590071
2021-12-07,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.4305999141652897,0.9376526136811467
2021-12-06,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.40022326043718565,0.9385169277877328
2021-12-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.3996955333854663,0.9381056723764774
2021-12-04,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.41412506400156185,0.9400104342812393
2021-12-03,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.41524992339413785,0.9400104342812393
2021-12-02,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.412421069080135,0.9400104342812393
2021-12-01,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.43545923680896365,0.9370423939033052
2021-11-30,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.42796705148713193,0.9366523599992577
2021-11-29,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.41106306165868706,0.9391732984441034
2021-11-28,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.40241716065023364,0.939863422456375
2021-11-27,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4079142363946167,0.9389046496855217
2021-11-26,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.33671197331116554,0.9375441054678346
2021-11-25,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.41458036423189026,0.9398634224563752
2021-11-24,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.41986914801947994,0.9381937392222722
2021-11-23,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.41755105055204783,0.9378118263023654
2021-11-22,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.4045015529403944,0.9348434583999776
2021-11-21,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.40169092061011064,0.9390580533288582
2021-11-20,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.4164000608647026,0.9409628152336202
2021-11-19,AK,0,23,1,24,0.0,0.9583333333333334,0.3995962773624941,0.9410141565248537
2021-11-18,AK,0,23,1,24,0.0,0.9583333333333334,0.40568350931586533,0.9400617755724728
2021-11-17,AK,0,23,1,24,0.0,0.9583333333333334,0.4136942333068245,0.9382577289839105
2021-11-16,AK,0,21,1,22,0.0,0.9545454545454546,0.3337669415151258,0.9366961952795195
2021-11-15,AK,0,21,1,22,0.0,0.9545454545454546,0.3088014765679304,0.9395206500313471
2021-11-14,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.3886909469058773,0.9400617755724728
2021-11-13,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.4229965546041146,0.9400104342812393
2021-11-12,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.4194503877054854,0.9400104342812393
2021-11-11,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.41773212911769647,0.9400104342812392
2021-11-10,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.45137889758376154,0.9381937392222722
2021-11-09,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.4447800965960776,0.9376526136811467
2021-11-08,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.4225176868937508,0.9383635241443962
2021-11-07,AK,5,18,1,24,0.21739130434782608,0.9583333333333334,0.4177358527901684,0.9389046496855217
2021-11-06,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.432575796872197,0.9408221952272283
2021-11-05,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.4279506326258762,0.9408221952272283
2021-11-04,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.4420835038296193,0.9408221952272285
2021-11-03,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.45239887299577825,0.9372999774622491
2021-11-02,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.462507970518102,0.9370894066782378
2021-11-01,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.45093626002827414,0.9385169277877328
2021-10-31,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.37279804850631365,0.9400104342812393
2021-10-30,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.4603966194877633,0.9400104342812393
2021-10-29,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.38485412199534963,0.9400104342812393
2021-10-28,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.45811241502136507,0.9400104342812393
2021-10-27,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.47505039516830266,0.9373397806175537
2021-10-26,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.46995812449273533,0.9378118263023655
2021-10-25,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.45929513162972,0.9385169277877327
2021-10-24,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.44665655632587203,0.9390580533288582
2021-10-23,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.4621900421173572,0.9400104342812392
2021-10-22,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.44046134656637,0.9400104342812392
2021-10-21,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.4362448031441192,0.9400104342812392
2021-10-20,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.3671454594198734,0.9371934855403831
2021-10-19,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.4565518544582588,0.9346260175473832
2021-10-18,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.43331226595565997,0.9391760018380789
2021-10-17,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.4243556915049585,0.9397171273792043
2021-10-16,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.44494301015788373,0.9397171273792043
2021-10-15,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.44087004832264315,0.9397171273792045
2021-10-14,AK,9,14,1,24,0.391304347826087,0.9583333333333334,0.44946574927350064,0.939863422456375
2021-10-13,AK,9,14,1,24,0.391304347826087,0.9583333333333334,0.45886299033340866,0.9382577289839105
2021-10-12,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.38751982032853743,0.9377166034427848
2021-10-11,AK,7,14,1,22,0.3333333333333333,0.9545454545454546,0.43421472629496793,0.9385169277877327
2021-10-10,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.42903139447465194,0.9381056723764774
2021-10-09,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.4187062530319362,0.9409628152336201
2021-10-08,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.42729824328150734,0.940910486609863
2021-10-07,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.42406556692723335,0.9413317320311085
2021-10-06,AK,9,14,1,24,0.391304347826087,0.9583333333333334,0.4502740129490318,0.937173331059007
2021-10-05,AK,7,14,1,22,0.3333333333333333,0.9545454545454546,0.42949770238636437,0.9364633610016577
2021-10-04,AK,9,12,1,22,0.42857142857142855,0.9545454545454546,0.42478598837462866,0.934861013809238
2021-10-03,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.40825955775216466,0.9400104342812393
2021-10-02,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.4192509215625041,0.9400104342812392
2021-10-01,AK,8,15,1,24,0.34782608695652173,0.9583333333333334,0.4233292446651117,0.9376975091111711
2021-09-30,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.4356002574687766,0.9400104342812393
2021-09-29,AK,10,13,1,24,0.43478260869565216,0.9583333333333334,0.43913516237576705,0.9381937392222722
2021-09-28,AK,11,10,1,22,0.5238095238095238,0.9545454545454546,0.454650796288384,0.9378118263023654
2021-09-27,AK,10,11,1,22,0.47619047619047616,0.9545454545454546,0.4130284315958885,0.9385169277877328
2021-09-26,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.41654401737409114,0.9390580533288582
2021-09-25,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.42719501265043086,0.9409628152336201
2021-09-24,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.42120071105190376,0.9390580533288582
2021-09-23,AK,11,12,1,24,0.4782608695652174,0.9583333333333334,0.420861732914977,0.9413709784989263
2021-09-22,AK,10,13,1,24,0.43478260869565216,0.9583333333333334,0.4385197467179785,0.9373397806175537
2021-09-21,AK,10,11,1,22,0.47619047619047616,0.9545454545454546,0.4379707482007728,0.9366322055178814
2021-09-20,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.40401239265480526,0.9394693087401137
2021-09-19,AK,4,19,1,24,0.17391304347826086,0.9583333333333334,0.3912083062693421,0.9400104342812392
2021-09-18,AK,4,19,1,24,0.17391304347826086,0.9583333333333334,0.37053125124250375,0.9386498900635523
2021-09-17,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.3715352082828774,0.9413709784989264
2021-09-16,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.3604174861547315,0.9427315227166134
2021-09-15,AK,7,16,1,24,0.30434782608695654,0.9583333333333334,0.3841366830036695,0.9403792942953654
2021-09-14,AK,8,13,1,22,0.38095238095238093,0.9545454545454546,0.39439590828552873,0.9406921273589584
2021-09-13,AK,6,15,1,22,0.2857142857142857,0.9545454545454546,0.3811616558876084,0.940285635270726
2021-09-12,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.3748455876461184,0.9446362846213753
2021-09-11,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.37213163657686704,0.9436839036689945
2021-09-10,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.3727041588708107,0.9436839036689942
2021-09-09,AK,6,17,1,24,0.2608695652173913,0.9583333333333334,0.37003483154681865,0.9427315227166134
2021-09-08,AK,4,19,1,24,0.17391304347826086,0.9583333333333334,0.3665585246626289,0.9413924655213025
2021-09-07,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.33184757716264707,0.9386513110324277
2021-09-06,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.32541211169443524,0.9421903971754879
2021-09-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.33439137246558687,0.9427315227166134
2021-09-04,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.3399377333117867,0.9436839036689942
2021-09-03,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.3425482054667504,0.9436839036689945
2021-09-02,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.3435550874909901,0.9427315227166134
2021-09-01,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.3450416058190565,0.9402128447368187
2021-08-31,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.3543842861160062,0.9378438211831845
2021-08-30,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.3449155041769653,0.9412380162231069
2021-08-29,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.3451193848005528,0.9417791417642325
2021-08-28,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.3296245667416476,0.9417791417642325
2021-08-27,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24062779655414854,0.9417791417642324
2021-08-26,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.28913620344663676,0.9427315227166134
2021-08-25,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.30051774455790714,0.9403792942953654
2021-08-24,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.2311407675327566,0.9398381687542398
2021-08-23,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.2697094083849427,0.9415203425923898
2021-08-22,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.26566036294131123,0.9408267608118515
2021-08-21,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.2624950156537653,0.9417791417642324
2021-08-20,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.2621584226832438,0.9436839036689945
2021-08-19,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.26845546898219175,0.9417791417642325
2021-08-18,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.25619339072728947,0.9395373632766288
2021-08-17,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.2438555005233081,0.9410083101701109
2021-08-16,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.23901641136084664,0.9412380162231068
2021-08-15,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24602301307286956,0.9417791417642325
2021-08-14,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.25245147442504795,0.9417791417642325
2021-08-13,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24715679992094214,0.9417791417642325
2021-08-12,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24324908796884737,0.9417791417642324
2021-08-11,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24511014892641875,0.9384162750451122
2021-08-10,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.2403126261743387,0.9398701636350589
2021-08-09,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.23949011299113399,0.9412380162231069
2021-08-08,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24840282956424767,0.9427315227166133
2021-08-07,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.23568683976859642,0.9417791417642324
2021-08-06,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24436692628516726,0.9417791417642325
2021-08-05,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23401596686758572,0.9436839036689942
2021-08-04,AK,2,21,1,24,0.08695652173913043,0.9583333333333334,0.24170734575661146,0.9413924655213025
2021-08-03,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.2361630499247931,0.940851339980177
2021-08-02,AK,2,19,1,22,0.09523809523809523,0.9545454545454546,0.23758085049949315,0.9412380162231069
2021-08-01,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.2322894886391897,0.9415203425923897
2021-07-31,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.2324355348771686,0.9424727235447706
2021-07-30,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.16250105546656787,0.9415203425923898
2021-07-29,AK,2,20,1,23,0.09090909090909091,0.9565217391304348,0.16856095068902466,0.9415203425923898
2021-07-28,AK,1,21,1,23,0.045454545454545456,0.9565217391304348,0.16454868491720873,0.9380941526716483
2021-07-27,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.2361391087243813,0.9388249975283026
2021-07-26,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.1666695250007608,0.9421903971754879
2021-07-25,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.2317106697813394,0.9427315227166133
2021-07-24,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23588817246479854,0.9417791417642325
2021-07-23,AK,0,23,1,24,0.0,0.9583333333333334,0.2308107791886475,0.9417791417642324
2021-07-22,AK,1,21,2,24,0.045454545454545456,0.9166666666666666,0.2374503319201329,0.9367791417642325
2021-07-21,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.16747402172052178,0.9389224280369962
2021-07-20,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.23188807031711592,0.9392232335146071
2021-07-19,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.22397540832262242,0.9412380162231069
2021-07-18,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.218774426751457,0.9408267608118515
2021-07-17,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22565144105455576,0.9417791417642325
2021-07-16,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22867464151788203,0.9427315227166133
2021-07-15,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22677754033069908,0.9427315227166133
2021-07-14,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23142666058164,0.9407995086278677
2021-07-13,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.22866506062904363,0.9375464593705318
2021-07-12,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.2265484617013867,0.9410917211459362
2021-07-11,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22570374503323642,0.9416328466870618
2021-07-10,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22441406096180933,0.9425852276394426
2021-07-09,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22626903085072156,0.9369983874443076
2021-07-08,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22335856433853532,0.9398555303014504
2021-07-07,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23608257684344688,0.936864593133223
2021-07-06,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.23801465402214442,0.9344612303387904
2021-07-05,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.2270200547038985,0.9375821022446124
2021-07-04,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23542933905261137,0.9381232277857378
2021-07-03,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23029119017179905,0.9436839036689942
2021-07-02,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22792393836259597,0.9400279896904998
2021-07-01,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.2287100288307515,0.9446362846213754
2021-06-30,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.1652187604011484,0.9397643590557327
2021-06-29,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.2322202931957312,0.9413994111477821
2021-06-28,AK,0,21,1,22,0.0,0.9545454545454546,0.22677220867706835,0.9431427781278688
2021-06-27,AK,1,21,1,23,0.045454545454545456,0.9565217391304348,0.23009977491210523,0.9443774854495326
2021-06-26,AK,1,21,1,23,0.045454545454545456,0.9565217391304348,0.226601793533959,0.9434251044971518
2021-06-25,AK,1,21,1,23,0.045454545454545456,0.9565217391304348,0.22660179353395898,0.9434251044971517
2021-06-24,AK,1,21,1,23,0.045454545454545456,0.9565217391304348,0.23153453248709813,0.943278809419981
2021-06-23,AK,1,21,1,23,0.045454545454545456,0.9565217391304348,0.23130764163372894,0.9415147507925097
2021-06-22,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.23218744019346907,0.9392203519886192
2021-06-21,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.22419161345027513,0.9428558630443062
2021-06-20,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.2238657666524551,0.9430897689233735
2021-06-19,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.23048970849568054,0.9430897689233735
2021-06-18,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22375287098871843,0.9411722233816668
2021-06-17,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22873518721618027,0.9440485416942268
2021-06-16,AK,1,22,1,24,0.043478260869565216,0.9583333333333334,0.22896258424252966,0.9394416075266793
2021-06-15,AK,1,20,1,22,0.047619047619047616,0.9545454545454546,0.22601617671493487,0.9408805595393421
2021-06-14,AK,1,21,0,22,0.045454545454545456,1.0,0.2275267304354454,0.9501351508345273
2021-06-13,AK,1,23,0,24,0.041666666666666664,1.0,0.22847638804433765,0.9491827698821462
2021-06-12,AK,1,23,0,24,0.041666666666666664,1.0,0.2201685976533235,0.9494899895442047
2021-06-11,AK,1,23,0,24,0.041666666666666664,1.0,0.2210496688991341,0.9505625012618777
2021-06-10,AK,1,23,0,24,0.041666666666666664,1.0,0.22253674628822928,0.9496101203094968
2021-06-09,AK,2,22,0,24,0.08333333333333333,1.0,0.2342496788925364,0.9480388067421749
2021-06-08,AK,2,20,0,22,0.09090909090909091,1.0,0.23090334989685676,0.949051977968112
2021-06-07,AK,3,19,0,22,0.13636363636363635,1.0,0.2361527644564128,0.949469500303105
2021-06-06,AK,3,21,0,24,0.125,1.0,0.16552212391051802,0.949469500303105
2021-06-05,AK,2,22,0,24,0.08333333333333333,1.0,0.22998501161130766,0.9504282730739583
2021-06-04,AK,2,22,0,24,0.08333333333333333,1.0,0.23278613205948692,0.950428273073958
2021-06-03,AK,2,22,0,24,0.08333333333333333,1.0,0.2275562595986916,0.949469500303105
2021-06-02,AK,2,22,0,24,0.08333333333333333,1.0,0.23137028315599784,0.9470156189816163
