date,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2021-03-19,6210,0.15005283550545967,0.9143317230273752,15.382526381435069,91.46492305572754
2021-03-20,6210,0.146784140969163,0.9138486312399355,15.34010914631217,91.46472490183292
2021-03-21,6208,0.1457782478406487,0.9138208762886598,15.277782068887019,91.47833146575233
2021-03-22,5698,0.15514235909355026,0.9061074061074061,15.182282447951453,91.46171139042384
2021-03-23,5696,0.15343811394891946,0.8936095505617978,15.053831895371214,91.28780368167781
2021-03-24,6207,0.14041811846689894,0.9247623650716933,14.899706494159423,91.14755976481148
2021-03-25,6209,0.1409824436956907,0.9081977774198744,14.751375136004723,91.06683328166774
2021-03-26,6207,0.13943587014369346,0.9081681971967134,14.599704202265205,90.97878291265829
2021-03-27,6205,0.13709820635766293,0.9074939564867043,14.461333707815202,90.888001844755
2021-03-28,6205,0.1391304347826087,0.9081385979049154,14.366364949843206,90.80682643927292
2021-03-29,5687,0.15162736308711752,0.9022331633550202,14.316150721179882,90.75148011423884
2021-03-30,5680,0.14969708813758062,0.9008802816901409,14.262707495303612,90.8553477017866
2021-03-31,6205,0.1417677642980936,0.9298952457695407,14.281988150034962,90.9286745688987
2021-04-01,6207,0.13891346664307203,0.9104237151603028,14.252431334997553,90.96047367947627
2021-04-02,6207,0.1419491525423729,0.9125181246979217,14.288335369264402,91.0226155009221
2021-04-03,6206,0.13926738630330915,0.910570415726716,14.319323654202206,91.06656491863654
2021-04-04,6203,0.13997165131112685,0.9098823150088666,14.331341033181037,91.09147516297871
2021-04-05,5774,0.14852433882713684,0.9037062694838933,14.28701211518131,91.11251953624831
2021-04-06,5771,0.14589723926380369,0.9038294922890313,14.232728559841643,91.15465111623247
2021-04-07,6202,0.13800277392510402,0.9300225733634312,14.178942983084648,91.15647008185948
2021-04-08,6207,0.1412870058500266,0.908812630900596,14.212850686041142,91.13345459243509
2021-04-09,6207,0.14247693399574166,0.9080070887707428,14.220390421089265,91.06901122204683
2021-04-10,6206,0.14224902447676482,0.9084756687077022,14.262985252138632,91.03908626463235
2021-04-11,6206,0.14217252396166133,0.9078311311633903,14.294426290003411,91.00978363826839
2021-04-12,5707,0.15084449621432733,0.902575784124759,14.327571395534704,90.99363384742361
2021-04-13,5691,0.15210166177908113,0.8987875593041644,14.416206002895812,90.9216062333541
2021-04-14,6209,0.13852813852813853,0.9301014656144306,14.42371121151059,90.92273326551123
2021-04-15,6212,0.14197203044786688,0.9093689632968448,14.433497277194023,90.93068087117192
2021-04-16,6210,0.141716920893934,0.907890499194847,14.422639947168198,90.92901530580198
2021-04-17,6210,0.14227353463587922,0.9066022544283414,14.422990092298408,90.90225224466826
2021-04-18,6208,0.14019189765458423,0.9065721649484536,14.394695430768731,90.8842670130263
2021-04-19,5680,0.1506554490315007,0.8998239436619718,14.39199475672835,90.84495500641506
2021-04-20,5676,0.15166340508806261,0.9002818886539817,14.385733946856657,90.8663025685553
2021-04-21,6204,0.1416955017301038,0.9316569954867827,14.43098199259902,90.88852442387461
2021-04-22,6206,0.14174344436569808,0.9094424750241702,14.427716477139466,90.88957459140784
2021-04-23,6207,0.1409098955567357,0.9101014983083615,14.416187543750917,90.92116029302947
2021-04-24,6206,0.1412850550230742,0.9078311311633903,14.402066406425131,90.93871567495874
2021-04-25,6206,0.14024498491034973,0.9076699967773123,14.40282479579321,90.95439898679959
2021-04-26,5682,0.15249266862170088,0.9002111932418163,14.429070789938928,90.9599311236545
2021-04-27,5687,0.1522504892367906,0.8985405310356954,14.437457706349328,90.93505458625042
2021-04-28,6213,0.1408475164987843,0.9267664574279736,14.425343631616188,90.86518975683886
2021-04-29,6216,0.14184271258654357,0.9062097812097812,14.42676174905684,90.8190084166333
2021-04-30,6218,0.141261963842609,0.9073657124477323,14.43179129599789,90.77992576148145
2021-05-01,6217,0.14042553191489363,0.9071899630046646,14.419512394452452,90.7707662163568
2021-05-02,6215,0.14075257365992191,0.9065164923572003,14.426763662303483,90.75428758178377
2021-05-03,5687,0.15108759553204,0.8973096535959205,14.40669118959404,90.71283701541384
2021-05-04,5688,0.15139675717913656,0.8999648382559775,14.394495017341841,90.73318426141786
2021-05-05,6214,0.14028403186698996,0.9291921467653685,14.386445236887635,90.7678369662378
2021-05-06,6216,0.1449767608151591,0.8999356499356499,14.431217354439285,90.67820651946448
2021-05-07,6217,0.1415549597855228,0.8999517452147338,14.435403010766626,90.57229270185022
2021-05-08,6212,0.14014676928584213,0.8993882807469414,14.431420687494462,90.46084009816846
2021-05-09,6209,0.14168451106352606,0.902560798840393,14.444734078974522,90.4043301907855
2021-05-10,5671,0.1491832316473135,0.8959619114794569,14.417528880621285,90.38507673197887
2021-05-11,5663,0.14690823158723906,0.8966978633233269,14.35340708645132,90.33840566151244
2021-05-12,6196,0.1403936596411775,0.9265655261459006,14.354973197511143,90.30088250980575
2021-05-13,6201,0.1413817663817664,0.9056603773584906,14.303616134176963,90.38266433013204
2021-05-14,6202,0.1393238434163701,0.9061593034504999,14.271743043189067,90.47134373350013
2021-05-15,6201,0.13983276996975627,0.9064666989195291,14.267257338673552,90.57246399310853
2021-05-16,6202,0.140491452991453,0.9055143502096098,14.250213651929652,90.61465758409734
2021-05-17,5674,0.15106925642534824,0.898308071906944,14.277156863044436,90.64817416163288
2021-05-18,5672,0.15006874877234336,0.8975669957686883,14.322307108545923,90.66059033942375
2021-05-19,6203,0.141016713091922,0.9260035466709656,14.331207872127989,90.65256206121039
2021-05-20,6207,0.1419665122907018,0.9044627033993878,14.33956138511278,90.63545243322321
2021-05-21,6208,0.14209591474245115,0.9068943298969072,14.379162404056794,90.64595281102903
2021-05-22,6208,0.1413817663817664,0.904639175257732,14.401290924228368,90.6198453301462
2021-05-23,6206,0.1403602639557696,0.9034805027392846,14.399416795147177,90.59079036628442
2021-05-24,5680,0.15008794215360563,0.9008802816901409,14.385398019836568,90.6275362203301
2021-05-25,5672,0.15173495393060185,0.8993300423131171,14.409200950668835,90.65272259953623
2021-05-26,6197,0.1394700139470014,0.925609165725351,14.38710524859854,90.64708858602745
2021-05-27,6199,0.14331379861481086,0.9083723181158251,14.40635219608581,90.70294022483368
2021-05-28,6197,0.1423746889441877,0.9078586412780377,14.410334684682047,90.71671610170698
2021-05-29,6198,0.1390964069726076,0.9070667957405615,14.377686693122635,90.75139639431883
2021-05-30,6198,0.1404164442071543,0.9065827686350436,14.378489268142419,90.79571447854396
2021-05-31,5672,0.14728378113355559,0.8989774330042313,14.338429824998844,90.76853092588811
2021-06-01,5668,0.14882352941176472,0.899788285109386,14.296838046158314,90.77507725154909
2021-06-02,6206,0.13836259342951504,0.927006123106671,14.281017753051367,90.79503378556795
2021-06-03,6207,0.13822434875066453,0.9091348477525375,14.208311326420706,90.80592706609242
2021-06-04,6210,0.1376374600922313,0.907890499194847,14.140636628535614,90.8063821791897
2021-06-05,6208,0.13647686832740213,0.9052835051546392,14.103214647889823,90.7809065993908
2021-06-06,6207,0.136825227151256,0.9043015949734171,14.051911547091272,90.7483184042247
2021-06-07,5676,0.14644187414232504,0.8986962649753347,14.03988430435941,90.74430171809762
2021-06-08,5675,0.1474446837673781,0.8999118942731278,14.0201865094396,90.74606756329392
2021-06-09,6206,0.136118363794604,0.9257170480180471,13.988126086083726,90.72765220488502
2021-06-10,6212,0.13832239758822487,0.9077591757887958,13.989526783763162,90.70799974826012
2021-06-11,6213,0.135427760028399,0.9068083051665862,13.95795963999413,90.69253983357069
2021-06-12,6214,0.13521677327647477,0.9056968136466045,13.939958282123738,90.69844424059876
2021-06-13,6211,0.13525538352019933,0.9046852358718402,13.917531944537215,90.70392482486194
2021-06-14,5668,0.14535111808552373,0.8994354269583628,13.901949715154341,90.71448428176235
2021-06-15,5665,0.14190821256038647,0.876963812886143,13.822857269340174,90.38665454766257
2021-06-16,6180,0.1297056199821588,0.906957928802589,13.731246643448097,90.11866713029889
2021-06-17,6184,0.13179001093693038,0.8871280724450195,13.63792683414389,89.82393708253065
2021-06-18,6180,0.1345093715545755,0.8805825242718447,13.624806998803555,89.44928306974863
2021-06-19,6182,0.13149171270718232,0.8783565189259139,13.571591847813663,89.05870743088161
2021-06-20,6182,0.1309786607799853,0.8793270786153349,13.51049580866775,88.69644804150296
2021-06-21,5628,0.1438496117695137,0.8695806680881307,13.489045718439034,88.26995148621394
2021-06-22,5646,0.14317718940936863,0.8696422245837762,13.507173959138779,88.16535736760869
2021-06-23,6197,0.13386952636282395,0.9028562207519768,13.566658336005425,88.10676153831423
2021-06-24,6206,0.13498271784609786,0.8857557202707058,13.612268434707817,88.08715650725263
2021-06-25,6207,0.13537117903930132,0.8854519091348477,13.624579970203902,88.15671914815267
2021-06-26,6207,0.13187214611872147,0.8820686321894635,13.630014733225886,88.20974933763193
2021-06-27,6207,0.13217550274223036,0.8812630900596101,13.647112475543674,88.23740664397873
2021-06-28,5564,0.14235753960090516,0.8736520488856937,13.625797158849268,88.29556922680106
2021-06-29,5551,0.1444765045342127,0.8740767429292019,13.644358803489895,88.35891948887857
2021-06-30,6200,0.1307294453361869,0.9043548387096774,13.599500503109367,88.38032831684572
2021-07-01,6208,0.13232617400800872,0.8849871134020618,13.56154987685095,88.36934821872224
2021-07-02,6211,0.13443998540678584,0.8826275962002899,13.548247110672158,88.32900089108568
2021-07-03,6210,0.13269968927070006,0.8809983896940419,13.560069155700424,88.31371171257967
2021-07-04,6208,0.12952799121844127,0.8804768041237113,13.522247562503436,88.30247905635254
2021-07-05,5561,0.13887742468014858,0.8714260025175328,13.472531635064058,88.27067839395025
2021-07-06,5552,0.14094374613641047,0.8740994236311239,13.422063657952595,88.2710024039777
2021-07-07,6208,0.13089098346078606,0.9057667525773195,13.42437134544687,88.29117260208689
2021-07-08,6209,0.13071181503732024,0.8846835239168949,13.401309074437034,88.28683560944164
2021-07-09,6209,0.13255431805733064,0.8821066194234176,13.374370969444819,88.27939308405774
2021-07-10,6210,0.13211678832116788,0.8824476650563607,13.366043813022928,88.30009701780516
2021-07-11,6211,0.1298867373036171,0.8813395588472066,13.371168757096868,88.31242208528367
2021-07-12,5548,0.14453850918851952,0.8729271809661139,13.452041392930742,88.33386749169196
2021-07-13,5547,0.14775072224515065,0.8736253830899585,13.549283908769885,88.32709548396103
2021-07-14,6210,0.13236078989503647,0.9051529790660225,13.570281143544891,88.3183272909425
2021-07-15,6205,0.1347169124340069,0.8852538275584206,13.627496820640413,88.32647448582145
2021-07-16,6205,0.13590817999635635,0.8846091861402096,13.67540913405507,88.36222543891846
2021-07-17,6201,0.12925668253387038,0.8808256732785035,13.63455047995082,88.33905412780622
2021-07-18,6201,0.1303473491773309,0.8821157877761652,13.6411306495753,88.35014311250563
2021-07-19,5537,0.14666391241479032,0.8743001625428932,13.671493552807739,88.36975713503105
2021-07-20,5536,0.1492135761589404,0.8728323699421965,13.692391465861881,88.3584283757773
2021-07-21,6205,0.13795568263045033,0.901853344077357,13.772318504939221,88.31129073308207
2021-07-22,6207,0.14027727106895294,0.8831963911712583,13.851752199724162,88.28189878469405
2021-07-23,6209,0.14335600073515897,0.8763085843130939,13.958149638849918,88.1633187585924
2021-07-24,6209,0.13725847612103537,0.8835561282009986,14.072460975809415,88.20232525748519
2021-07-25,6207,0.1412151067323481,0.8830352827452875,14.227714655166803,88.21546089990122
2021-07-26,5664,0.15870445344129555,0.8721751412429378,14.399722384116881,88.185103452759
2021-07-27,5660,0.14777238641376267,0.8010600706713781,14.379133959185769,87.15978489174731
2021-07-28,6205,0.13789778206364514,0.8356164383561644,14.37830680823141,86.21354338144455
2021-07-29,6209,0.14214711729622267,0.810114350136898,14.405018897192406,85.16951422381084
2021-07-30,6209,0.14237152569486103,0.8054437107424706,14.390954968045294,84.15715888708765
2021-07-31,6209,0.1366906474820144,0.8059268803349976,14.382843130344991,83.04816963185907
2021-08-01,6208,0.13585129523432865,0.8145940721649485,14.306217251801856,82.07043805213993
2021-08-02,5660,0.15103825136612023,0.808303886925795,14.196700079299355,81.15799156189503
2021-08-03,5656,0.15812527376259308,0.8072842998585573,14.34459846999693,81.24690912171188
2021-08-04,6210,0.14637430275052896,0.8371980676328502,14.465691622666702,81.26950382566453
2021-08-05,6219,0.14858490566037735,0.8181379643029426,14.55766002786891,81.38412688517946
2021-08-06,6219,0.14986215045293422,0.816529988744171,14.66466895298424,81.54250228520375
2021-08-07,6218,0.14516446720504234,0.8165004824702476,14.785723520456068,81.69355374427874
2021-08-08,6218,0.1467219589257504,0.8144097780636861,14.941018716047807,81.69092097140357
2021-08-09,5671,0.16713635378278777,0.813436783636043,15.170991607714488,81.76424806726426
2021-08-10,5663,0.17039288039939224,0.8135263994349284,15.346243131097332,81.85342091835528
2021-08-11,6215,0.16318638824439288,0.8321802091713596,15.586415781009674,81.78173722604826
2021-08-12,6215,0.16384736428009442,0.8180209171359614,15.804450904148487,81.78006512366282
2021-08-13,6215,0.16640440597954367,0.8180209171359614,16.040768840242908,81.80136410068839
2021-08-14,6213,0.15839243498817968,0.8169966199903428,16.22973980857344,81.80845177954691
2021-08-15,6215,0.1604646583973223,0.8172164119066774,16.426064086738755,81.84854654873249
2021-08-16,5659,0.17774880486744893,0.8132178830182011,16.577670530805342,81.84541939704903
2021-08-17,5665,0.18013504683075582,0.8104148278905561,16.71684433696768,81.80096837498657
2021-08-18,6212,0.1740058195926285,0.8298454603992274,16.871407641942476,81.76761482109896
2021-08-19,6216,0.1734754292480758,0.8151544401544402,17.00895142719935,81.72666514993438
2021-08-20,6216,0.17826858607769672,0.8157979407979408,17.178439714315825,81.69490834510552
2021-08-21,6216,0.17409305993690852,0.8159588159588159,17.402734356440522,81.68008257322656
2021-08-22,6214,0.1716491783805187,0.8128419697457354,17.562513213343326,81.61759054235596
2021-08-23,5667,0.1978021978021978,0.802893947414858,17.84899025526831,81.47010574802248
2021-08-24,5664,0.20105587329520458,0.8026129943502824,18.147859204760437,81.35865098316143
2021-08-25,6214,0.18865000968429207,0.8308657869327325,18.35706192035563,81.37322707649723
2021-08-26,6216,0.19597791798107256,0.8159588159588159,18.678526045112726,81.38471815941688
2021-08-27,6218,0.19497725924461143,0.8132840141524605,18.917221376068653,81.3488049216243
2021-08-28,6219,0.18944466325324932,0.816529988744171,19.13652999487352,81.35696453284366
2021-08-29,6216,0.18875739644970413,0.8156370656370656,19.3809331101476,81.39689447414838
2021-08-30,5658,0.21316477768090672,0.8108872393071757,19.600398536986297,81.51108435832434
2021-08-31,5658,0.21616910002179124,0.8110639802050195,19.816301775937532,81.63181272767773
2021-09-01,6211,0.1982225656877898,0.8333601674448559,19.953052575987503,81.66744673499379
2021-09-02,6216,0.2008236909197882,0.8203024453024453,20.02227790368344,81.72949858275992
2021-09-03,6218,0.20271333071175776,0.8179478932132519,20.132793210356954,81.7961254264855
2021-09-04,6217,0.1956135151155898,0.8140582274408878,20.220919665533252,81.76081455072432
2021-09-05,6213,0.19220881945817678,0.8139385160148077,20.27022570851143,81.73654955612064
