yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
1134,3431,1079,5644,0.2484118291347207,0.8088235294117647,0.22990874681450066,0.8166680361635814
1123,3463,1061,5647,0.24487570867858702,0.8121126261731894,0.22838562051911457,0.816518135947904
1120,3950,1150,6220,0.22090729783037474,0.815112540192926,0.2271017228813371,0.8157649512311803
1123,3946,1150,6219,0.22154271059380548,0.8150828107412768,0.2260525882121045,0.8152007226786073
1140,3938,1140,6218,0.22449783379283184,0.8166613058861371,0.22509669886277725,0.8147829283214584
1138,3936,1140,6214,0.22428064643279463,0.8165432893466367,0.22395777120231442,0.8146033711738719
1162,4006,1041,6209,0.22484520123839008,0.832340151393139,0.22308651002360347,0.8142440889855401
1082,3469,1083,5634,0.23774994506701824,0.8077742279020235,0.22170052409920804,0.8140564550539349
1074,3479,1090,5643,0.23588842521414452,0.8068403331561226,0.22138843378149536,0.8141168943610472
1077,3966,1174,6217,0.2135633551457466,0.8111629403249155,0.2209671776860364,0.8144954303367203
1085,3965,1168,6218,0.21485148514851485,0.8121582502412351,0.22054522117104058,0.8146649034747847
1098,3973,1148,6219,0.2165253401695918,0.8154044058530311,0.2197531419631198,0.814627597170226
1104,3956,1156,6216,0.21818181818181817,0.814028314028314,0.21949562416900883,0.8145169999169911
1111,4053,1050,6214,0.215143299767622,0.8310267138719022,0.21928105167525655,0.8147178241417014
1073,3482,1081,5636,0.23556531284302965,0.8081973030518098,0.21918219653070997,0.8149362786066104
1065,3507,1076,5648,0.23293963254593175,0.8094900849858357,0.21839812878725692,0.8146909738808766
1064,3988,1167,6219,0.21060965954077593,0.8123492522913651,0.21836767772415086,0.8143009425272615
1057,3993,1170,6220,0.2093069306930693,0.8118971061093248,0.21843520066284297,0.8152847341426313
1088,3979,1153,6220,0.21472271561081507,0.8146302250803859,0.2185615081070542,0.8163244268642431
1099,3973,1148,6220,0.21667981072555206,0.8154340836012862,0.21790074818321029,0.8171367263583613
1110,4066,1041,6217,0.21445131375579599,0.8325558951262667,0.2170515732911476,0.8178491161675397
1048,3507,1093,5648,0.2300768386388584,0.8064801699716714,0.21741741517412533,0.8191875538947825
1061,3498,1092,5651,0.2327264751041895,0.8067598655105291,0.21786183435796905,0.8197583898906894
1059,3958,1107,6124,0.21108232011162048,0.8192357935989549,0.2177261260294975,0.8203603307216757
1056,3968,1109,6133,0.21019108280254778,0.8191749551606066,0.21736055035448332,0.8191412507288771
1057,3974,1102,6133,0.21009739614390777,0.8203163215392141,0.21718821874380584,0.8181331556972085
1060,3970,1101,6131,0.21073558648111332,0.8204208122655358,0.21795956864122862,0.817416967755549
1120,4041,969,6130,0.2170122069366402,0.8419249592169658,0.21834606659141814,0.8167505127189933
1068,3512,1071,5651,0.2331877729257642,0.8104760219430189,0.2172350270930728,0.8154312089294029
1062,3520,1068,5650,0.2317765168048887,0.8109734513274336,0.21643394348225087,0.8155480678435946
1052,3993,1178,6223,0.20852329038652131,0.8107022336493652,0.21490228900075956,0.8153012153008415
1056,3997,1169,6222,0.20898476152780526,0.8121182899389264,0.2136733986348484,0.8158997888239827
1093,3979,1149,6221,0.2154968454258675,0.8153030059475969,0.21332644443780469,0.8162458581603576
1083,3991,1146,6220,0.2134410721324399,0.8157556270096463,0.21236415972086092,0.8162851041266465
1083,4093,1040,6216,0.20923493044822256,0.8326898326898327,0.21157582704447148,0.8163976273176451
1043,3540,1066,5649,0.22758018765001092,0.8112940343423615,0.21168484696196563,0.816570032401411
1010,3559,1077,5646,0.22105493543444954,0.8092454835281615,0.21134673367137685,0.8164208909716598
1013,4054,1151,6218,0.19992105782514308,0.8148922483113541,0.2112423335964849,0.816406403653632
1046,4018,1153,6217,0.20655608214849921,0.81454077529355,0.21112919073559183,0.8160991271436261
1058,4010,1146,6214,0.20876085240726125,0.815577727711619,0.21058214097824418,0.8160301917361029
1055,4019,1140,6214,0.20792274339771383,0.8165432893466367,0.21034396149993734,0.8161535794117919
1088,4093,1032,6213,0.20999806987068134,0.8338966682761951,0.2102235190170781,0.8163688513694426
1029,3540,1070,5639,0.22521339461588968,0.8102500443341017,0.20976609710767424,0.8156370040047759
1006,3560,1077,5643,0.22032413491020586,0.809144072301967,0.2098699703677715,0.8156103954641848
1006,4046,1164,6216,0.19912905779889153,0.8127413127413128,0.21059880112296955,0.8159141852416588
1026,4035,1156,6217,0.2027267338470658,0.8140582274408878,0.21220474464606617,0.8163363356201572
1051,4024,1141,6216,0.2070935960591133,0.8164414414414415,0.21335900367250588,0.816528646821892
1053,4032,1131,6216,0.20707964601769913,0.818050193050193,0.21388624905341683,0.8170466601836102
1065,4085,1064,6214,0.20679611650485438,0.8287737367235275,0.2144774261737416,0.8173118808075241
1033,3539,1072,5644,0.22594050743657043,0.8100637845499645,0.21531374790814986,0.8174419872253662
1032,3546,1065,5643,0.2254259501965924,0.8112706007442849,0.21596525960644247,0.8179181793163145
1067,4005,1146,6218,0.21037066246056782,0.8156963653908009,0.21646341578953798,0.8182896929295312
1069,4002,1148,6219,0.21080654703214355,0.8154044058530311,0.21627753451256976,0.8187763192505889
1075,4025,1119,6219,0.2107843137254902,0.8200675349734684,0.21620944626524413,0.8192399066551399
1077,4022,1120,6219,0.21121788585997253,0.8199067374175912,0.2170727166766129,0.818922495825214
1096,4058,1058,6212,0.21265036864571207,0.8296844816484225,0.21694141043066897,0.8186698139516927
1058,3532,1053,5643,0.23050108932461874,0.8133971291866029,0.21713768244982595,0.8194822796061298
1053,3547,1052,5652,0.22891304347826086,0.8138711960368011,0.21695226288406233,0.8190278881209511
1065,4029,1125,6219,0.20906949352179033,0.8191027496382055,0.2164338765953919,0.81848397219426
1071,4021,1128,6220,0.2103299293008641,0.8186495176848875,0.2158708353963083,0.8179326662883956
1103,3984,1133,6220,0.21682720660507177,0.8178456591639871,0.21521226279683292,0.81740866579427
1070,4018,1131,6219,0.21029874213836477,0.8181379643029426,0.21427805348566298,0.8170913570092982
1111,4080,1023,6214,0.2140242727798112,0.8353717412294818,0.2154748221703883,0.8167969578828788
1047,3521,1070,5638,0.22920315236427322,0.8102163887903512,0.21571772941737288,0.8149470505958619
1030,3542,1072,5644,0.22528433945756782,0.8100637845499645,0.2158359297000598,0.8153017863177491
1040,4030,1149,6219,0.20512820512820512,0.8152436082971539,0.216240471470256,0.8156529843795567
1043,4027,1151,6221,0.2057199211045365,0.8149815142260087,0.21625277071226096,0.8155857679107877
1067,4007,1147,6221,0.21028774142688214,0.815624497669185,0.2161118859559916,0.815660676021197
1110,3966,1144,6220,0.2186761229314421,0.8160771704180064,0.2159979310518447,0.8158693109377337
1103,4010,1104,6217,0.2157246235087033,0.8224223902203636,0.21452624026153197,0.816197135645439
1054,3528,1056,5638,0.23003055434308162,0.8126995388435615,0.21389774555129853,0.8168325762793992
1045,3536,1057,5638,0.22811613184894128,0.8125221709826179,0.21328523878700217,0.8160872011344129
1039,4024,1151,6214,0.20521429982223977,0.8147730930157708,0.213265043687416,0.8158352306261881
1038,4032,1147,6217,0.20473372781065088,0.8155058709988741,0.212982884606126,0.8157790639109822
1064,4015,1137,6216,0.2094900570978539,0.8170849420849421,0.21286443139239494,0.8157271194949721
1060,4027,1129,6216,0.208374287399253,0.8183719433719434,0.21348517158850647,0.8155372173413583
1086,4053,1076,6215,0.21132516053706946,0.8268704746580853,0.21412092304580102,0.8153555983933803
1033,3543,1091,5667,0.225743006993007,0.8074819128286571,0.21457744484986785,0.8158577951693727
1048,3549,1073,5670,0.22797476615183815,0.8107583774250441,0.21506848050479782,0.816355819512489
1029,4034,1154,6217,0.20323918625320955,0.8143799260093293,0.21552743859943055,0.8163605866642278
1034,4037,1150,6221,0.2039045553145336,0.8151422600868028,0.2159896314379969,0.8163172846381942
1085,3989,1146,6220,0.2138352384706346,0.8157556270096463,0.21673644347492613,0.8160043835450104
1082,4002,1138,6222,0.21282454760031472,0.8171006107360977,0.21666775303245975,0.8156727275481088
1108,4057,1055,6220,0.21452081316553728,0.8303858520900321,0.21662456337922217,0.8151718873329913
1054,3545,1072,5671,0.22918025657751684,0.8109680832304709,0.2170225823643328,0.8148811959681527
1063,3535,1073,5671,0.23118747281426708,0.8107917474872156,0.2175080583819466,0.8137227783496803
1046,4020,1157,6223,0.2064745361231741,0.814076811827093,0.2168987379179061,0.8122768590264179
1058,4001,1164,6223,0.20913223957303814,0.8129519524345171,0.2162395586176206,0.8119411584269078
1080,3982,1161,6223,0.21335440537337022,0.8134340350313354,0.21560808699719422,0.8117202541491139
1076,3987,1160,6223,0.2125222200276516,0.8135947292302748,0.21514918164055197,0.8118019323165891
1120,4034,1068,6222,0.2173069460613116,0.8283510125361621,0.21461060986841723,0.8119753804330664
1058,3491,1117,5666,0.23257858870081335,0.8028591599011649,0.21411745122696169,0.8116120198349962
1030,3509,1130,5669,0.2269222295659837,0.8006703122243782,0.21289818367641614,0.8123490495730898
1020,4033,1172,6225,0.20186028102117554,0.8117269076305221,0.21200846110674104,0.8134481783795747
1034,4017,1174,6225,0.20471193823005346,0.8114056224899598,0.21217235221757202,0.8136390577270805
1065,4003,1158,6226,0.2101420678768745,0.814005782203662,0.21212486990524945,0.8142205674393992
1059,4014,1153,6226,0.20875221762270846,0.8148088660456152,0.2124339855982018,0.8148443047491537
1099,4040,1084,6223,0.21385483557112278,0.8258074883496705,0.21262235599288964,0.8152843692982541
1025,3550,1087,5662,0.22404371584699453,0.8080183680678206,0.21220516101488454,0.8159302133413927
1011,3570,1086,5667,0.22069417157825802,0.8083642138697724,0.21182711302426588,0.8162198729235987
1026,4028,1162,6216,0.20300751879699247,0.8130630630630631,0.21054446919383585,0.8159042615935744
1036,4033,1147,6216,0.20437956204379562,0.8154761904761905,0.20900179785971934,0.8160293263009667
1080,4007,1129,6216,0.21230587772754078,0.8183719433719434,0.20774950544140422,0.8158267601530662
1068,4016,1132,6216,0.21007081038552322,0.8178893178893178,0.20637914158200665,0.8157661815589675
1088,4070,1054,6212,0.21093447072508725,0.8303283966516419,0.20505812451547306,0.8161109140465571
1014,3566,1074,5654,0.22139737991266376,0.8100459851432614,0.20324213808157343,0.8165440241598735
965,3593,1096,5654,0.21171566476524792,0.8061549345596039,0.20249524095430593,0.8166894520258389
972,4085,1156,6213,0.19220881945817678,0.8139385160148077,0.20270225708511433,0.8173654955612063
990,4071,1156,6217,0.1956135151155898,0.8140582274408878,0.20220919665533252,0.8176081455072431
1031,4055,1132,6218,0.20271333071175776,0.8179478932132519,0.2013279321035696,0.817961254264855
1024,4075,1117,6216,0.2008236909197882,0.8203024453024453,0.20022277903683441,0.8172949858275992
1026,4150,1035,6211,0.1982225656877898,0.8333601674448559,0.199530525759875,0.8166744673499376
992,3597,1069,5658,0.21616910002179124,0.8110639802050195,0.19816301775937537,0.8163181272767772
978,3610,1070,5658,0.21316477768090672,0.8108872393071757,0.19600398536986297,0.8151108435832434
957,4113,1146,6216,0.18875739644970413,0.8156370656370656,0.19380933110147597,0.8139689447414836
962,4116,1141,6219,0.18944466325324932,0.816529988744171,0.19136529994873522,0.8135696453284365
986,4071,1161,6218,0.19497725924461143,0.8132840141524605,0.18917221376068655,0.813488049216243
994,4078,1144,6216,0.19597791798107256,0.8159588159588159,0.18678526045112728,0.8138471815941687
974,4189,1051,6214,0.18865000968429207,0.8308657869327325,0.1835706192035563,0.8137322707649722
914,3632,1118,5664,0.20105587329520458,0.8026129943502824,0.18147859204760436,0.8135865098316143
900,3650,1117,5667,0.1978021978021978,0.802893947414858,0.17848990255268313,0.8147010574802247
867,4184,1163,6214,0.1716491783805187,0.8128419697457354,0.17562513213343328,0.8161759054235596
883,4189,1144,6216,0.17409305993690852,0.8159588159588159,0.17402734356440525,0.8168008257322654
904,4167,1145,6216,0.17826858607769672,0.8157979407979408,0.17178439714315824,0.8169490834510551
879,4188,1149,6216,0.1734754292480758,0.8151544401544402,0.17008951427199354,0.8172666514993437
897,4258,1057,6212,0.1740058195926285,0.8298454603992274,0.16871407641942476,0.8176761482109897
827,3764,1074,5665,0.18013504683075582,0.8104148278905561,0.16716844336967682,0.8180096837498657
818,3784,1057,5659,0.17774880486744893,0.8132178830182011,0.16577670530805344,0.8184541939704904
815,4264,1136,6215,0.1604646583973223,0.8172164119066774,0.16426064086738754,0.8184854654873248
804,4272,1137,6213,0.15839243498817968,0.8169966199903428,0.16229739808573446,0.8180845177954691
846,4238,1131,6215,0.16640440597954367,0.8180209171359614,0.16040768840242908,0.8180136410068839
833,4251,1131,6215,0.16384736428009442,0.8180209171359614,0.15804450904148487,0.8178006512366282
844,4328,1043,6215,0.16318638824439288,0.8321802091713596,0.15586415781009674,0.8178173722604826
785,3822,1056,5663,0.17039288039939224,0.8135263994349284,0.15346243131097334,0.8185342091835527
771,3842,1058,5671,0.16713635378278777,0.813436783636043,0.15170991607714487,0.8176424806726426
743,4321,1154,6218,0.1467219589257504,0.8144097780636861,0.14941018716047808,0.8169092097140357
737,4340,1141,6218,0.14516446720504234,0.8165004824702476,0.14785723520456068,0.8169355374427874
761,4317,1141,6219,0.14986215045293422,0.816529988744171,0.14664668952984242,0.8154250228520376
756,4332,1131,6219,0.14858490566037735,0.8181379643029426,0.1455766002786891,0.8138412688517945
761,4438,1011,6210,0.14637430275052896,0.8371980676328502,0.14465691622666701,0.8126950382566454
722,3844,1090,5656,0.15812527376259308,0.8072842998585573,0.14344598469996933,0.8124690912171187
691,3884,1085,5660,0.15103825136612023,0.808303886925795,0.14196700079299354,0.8115799156189503
687,4370,1151,6208,0.13585129523432865,0.8145940721649485,0.1430621725180186,0.8207043805213993
684,4320,1205,6209,0.1366906474820144,0.8059268803349976,0.14382843130344994,0.8304816963185907
712,4289,1208,6209,0.14237152569486103,0.8054437107424706,0.14390954968045294,0.8415715888708765
715,4315,1179,6209,0.14214711729622267,0.810114350136898,0.1440501889719241,0.8516951422381084
715,4470,1020,6205,0.13789778206364514,0.8356164383561644,0.14378306808231409,0.8621354338144455
670,3864,1126,5660,0.14777238641376267,0.8010600706713781,0.14379133959185772,0.8715978489174729
784,4156,724,5664,0.15870445344129555,0.8721751412429378,0.1439972238411688,0.88185103452759
774,4707,726,6207,0.1412151067323481,0.8830352827452875,0.14227714655166807,0.8821546089990121
753,4733,723,6209,0.13725847612103537,0.8835561282009986,0.14072460975809417,0.8820232525748518
780,4661,768,6209,0.14335600073515897,0.8763085843130939,0.13958149638849918,0.8816331875859238
769,4713,725,6207,0.14027727106895294,0.8831963911712583,0.13851752199724165,0.8828189878469405
772,4824,609,6205,0.13795568263045033,0.901853344077357,0.13772318504939224,0.8831129073308208
721,4111,704,5536,0.1492135761589404,0.8728323699421965,0.1369239146586188,0.883584283757773
710,4131,696,5537,0.14666391241479032,0.8743001625428932,0.13671493552807742,0.8836975713503105
713,4757,731,6201,0.1303473491773309,0.8821157877761652,0.13641130649575303,0.8835014311250562
706,4756,739,6201,0.12925668253387038,0.8808256732785035,0.1363455047995082,0.8833905412780622
746,4743,716,6205,0.13590817999635635,0.8846091861402096,0.1367540913405507,0.8836222543891846
740,4753,712,6205,0.1347169124340069,0.8852538275584206,0.13627496820640417,0.8832647448582144
744,4877,589,6210,0.13236078989503647,0.9051529790660225,0.13570281143544893,0.8831832729094249
716,4130,701,5547,0.14775072224515065,0.8736253830899585,0.13549283908769888,0.8832709548396103
700,4143,705,5548,0.14453850918851952,0.8729271809661139,0.13452041392930741,0.8833386749169196
711,4763,737,6211,0.1298867373036171,0.8813395588472066,0.1337116875709687,0.8831242208528366
724,4756,730,6210,0.13211678832116788,0.8824476650563607,0.1336604381302293,0.8830009701780516
726,4751,732,6209,0.13255431805733064,0.8821066194234176,0.13374370969444818,0.8827939308405774
718,4775,716,6209,0.13071181503732024,0.8846835239168949,0.13401309074437034,0.8828683560944163
736,4887,585,6208,0.13089098346078606,0.9057667525773195,0.1342437134544687,0.8829117260208689
684,4169,699,5552,0.14094374613641047,0.8740994236311239,0.13422063657952596,0.882710024039777
673,4173,715,5561,0.13887742468014858,0.8714260025175328,0.13472531635064058,0.8827067839395024
708,4758,742,6208,0.12952799121844127,0.8804768041237113,0.1352224756250344,0.8830247905635255
726,4745,739,6210,0.13269968927070006,0.8809983896940419,0.13560069155700424,0.8831371171257967
737,4745,729,6211,0.13443998540678584,0.8826275962002899,0.1354824711067216,0.8832900089108568
727,4767,714,6208,0.13232617400800872,0.8849871134020618,0.13561549876850953,0.8836934821872224
733,4874,593,6200,0.1307294453361869,0.9043548387096774,0.13599500503109369,0.8838032831684571
701,4151,699,5551,0.1444765045342127,0.8740767429292019,0.13644358803489898,0.8835891948887856
692,4169,703,5564,0.14235753960090516,0.8736520488856937,0.13625797158849268,0.8829556922680106
723,4747,737,6207,0.13217550274223036,0.8812630900596101,0.13647112475543674,0.8823740664397873
722,4753,732,6207,0.13187214611872147,0.8820686321894635,0.1363001473322589,0.8820974933763194
744,4752,711,6207,0.13537117903930132,0.8854519091348477,0.136245799702039,0.8815671914815265
742,4755,709,6206,0.13498271784609786,0.8857557202707058,0.1361226843470782,0.8808715650725262
749,4846,602,6197,0.13386952636282395,0.9028562207519768,0.13566658336005424,0.8810676153831424
703,4207,736,5646,0.14317718940936863,0.8696422245837762,0.1350717395913878,0.881653573676087
704,4190,734,5628,0.1438496117695137,0.8695806680881307,0.13489045718439036,0.8826995148621394
712,4724,746,6182,0.1309786607799853,0.8793270786153349,0.1351049580866775,0.8869644804150296
714,4716,752,6182,0.13149171270718232,0.8783565189259139,0.13571591847813663,0.8905870743088161
732,4710,738,6180,0.1345093715545755,0.8805825242718447,0.13624806998803557,0.8944928306974863
723,4763,698,6184,0.13179001093693038,0.8871280724450195,0.13637926834143893,0.8982393708253065
727,4878,575,6180,0.1297056199821588,0.906957928802589,0.137312466434481,0.9011866713029887
705,4263,697,5665,0.14190821256038647,0.876963812886143,0.13822857269340175,0.9038665454766256
741,4357,570,5668,0.14535111808552373,0.8994354269583628,0.1390194971515434,0.9071448428176234
760,4859,592,6211,0.13525538352019933,0.9046852358718402,0.13917531944537215,0.9070392482486195
761,4867,586,6214,0.13521677327647477,0.9056968136466045,0.1393995828212374,0.9069844424059876
763,4871,579,6213,0.135427760028399,0.9068083051665862,0.1395795963999413,0.9069253983357068
780,4859,573,6212,0.13832239758822487,0.9077591757887958,0.13989526783763165,0.9070799974826012
782,4963,461,6206,0.136118363794604,0.9257170480180471,0.13988126086083733,0.90727652204885
753,4354,568,5675,0.1474446837673781,0.8999118942731278,0.140201865094396,0.9074606756329392
747,4354,575,5676,0.14644187414232504,0.8986962649753347,0.1403988430435941,0.9074430171809761
768,4845,594,6207,0.136825227151256,0.9043015949734171,0.14051911547091275,0.907483184042247
767,4853,588,6208,0.13647686832740213,0.9052835051546392,0.14103214647889822,0.9078090659939079
776,4862,572,6210,0.1376374600922313,0.907890499194847,0.14140636628535616,0.9080638217918968
780,4863,564,6207,0.13822434875066453,0.9091348477525375,0.14208311326420706,0.9080592706609242
796,4957,453,6206,0.13836259342951504,0.927006123106671,0.1428101775305137,0.9079503378556796
759,4341,568,5668,0.14882352941176472,0.899788285109386,0.14296838046158317,0.9077507725154909
751,4348,573,5672,0.14728378113355559,0.8989774330042313,0.14338429824998847,0.9076853092588811
789,4830,579,6198,0.1404164442071543,0.9065827686350436,0.1437848926814242,0.9079571447854395
782,4840,576,6198,0.1390964069726076,0.9070667957405615,0.1437768669312264,0.9075139639431883
801,4825,571,6197,0.1423746889441877,0.9078586412780377,0.14410334684682047,0.9071671610170698
807,4824,568,6199,0.14331379861481086,0.9083723181158251,0.14406352196085814,0.9070294022483368
800,4936,461,6197,0.1394700139470014,0.925609165725351,0.1438710524859854,0.9064708858602744
774,4327,571,5672,0.15173495393060185,0.8993300423131171,0.14409200950668835,0.9065272259953623
768,4349,563,5680,0.15008794215360563,0.9008802816901409,0.14385398019836573,0.906275362203301
787,4820,599,6206,0.1403602639557696,0.9034805027392846,0.1439941679514718,0.9059079036628442
794,4822,592,6208,0.1413817663817664,0.904639175257732,0.14401290924228372,0.9061984533014621
800,4830,578,6208,0.14209591474245115,0.9068943298969072,0.14379162404056797,0.9064595281102903
797,4817,593,6207,0.1419665122907018,0.9044627033993878,0.14339561385112784,0.9063545243322321
810,4934,459,6203,0.141016713091922,0.9260035466709656,0.1433120787212799,0.906525620612104
764,4327,581,5672,0.15006874877234336,0.8975669957686883,0.14322307108545926,0.9066059033942374
770,4327,577,5674,0.15106925642534824,0.898308071906944,0.14277156863044435,0.9064817416163287
789,4827,586,6202,0.140491452991453,0.9055143502096098,0.14250213651929655,0.9061465758409735
786,4835,580,6201,0.13983276996975627,0.9064666989195291,0.14267257338673556,0.9057246399310853
783,4837,582,6202,0.1393238434163701,0.9061593034504999,0.14271743043189067,0.9047134373350013
794,4822,585,6201,0.1413817663817664,0.9056603773584906,0.14303616134176964,0.9038266433013203
806,4935,455,6196,0.1403936596411775,0.9265655261459006,0.14354973197511142,0.9030088250980575
746,4332,585,5663,0.14690823158723906,0.8966978633233269,0.14353407086451322,0.9033840566151243
758,4323,590,5671,0.1491832316473135,0.8959619114794569,0.1441752888062129,0.9038507673197886
794,4810,605,6209,0.14168451106352606,0.902560798840393,0.14444734078974525,0.904043301907855
783,4804,625,6212,0.14014676928584213,0.8993882807469414,0.14431420687494462,0.9046084009816846
792,4803,622,6217,0.1415549597855228,0.8999517452147338,0.14435403010766626,0.9057229270185021
811,4783,622,6216,0.1449767608151591,0.8999356499356499,0.14431217354439288,0.9067820651946449
810,4964,440,6214,0.14028403186698996,0.9291921467653685,0.14386445236887638,0.9076783696623778
775,4344,569,5688,0.15139675717913656,0.8999648382559775,0.1439449501734184,0.9073318426141785
771,4332,584,5687,0.15108759553204,0.8973096535959205,0.14406691189594042,0.9071283701541384
793,4841,581,6215,0.14075257365992191,0.9065164923572003,0.14426763662303485,0.9075428758178378
792,4848,577,6217,0.14042553191489363,0.9071899630046646,0.14419512394452452,0.9077076621635679
797,4845,576,6218,0.141261963842609,0.9073657124477323,0.1443179129599789,0.9077992576148145
799,4834,583,6216,0.14184271258654357,0.9062097812097812,0.1442676174905684,0.908190084166333
811,4947,455,6213,0.1408475164987843,0.9267664574279736,0.14425343631616191,0.9086518975683885
778,4332,577,5687,0.1522504892367906,0.8985405310356954,0.14437457706349327,0.9093505458625041
