date,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-06-23,866,3940,1183,5989,0.18019142738243862,0.8024711971948573,0.1786189722196346,0.7732867692114952
2022-06-22,866,3947,1183,5996,0.17992935798878038,0.8027018012008005,0.17766973352629553,0.7681372461716671
2022-06-21,793,3395,1366,5554,0.1893505253104107,0.754051134317609,0.17724921715373482,0.7667087910621657
2022-06-20,802,3404,1369,5575,0.19067998097955302,0.754439461883408,0.17695522149704873,0.7669168849467846
2022-06-19,788,3955,1442,6185,0.16613957410921357,0.7668552950687146,0.17672759499886823,0.7671087730862409
2022-06-18,793,3953,1448,6194,0.16708807416772017,0.7662253793994188,0.17665792727797852,0.767304560426655
2022-06-17,840,3907,1448,6195,0.17695386559932588,0.7662631154156578,0.17657270042984963,0.7673461168800229
2022-06-16,824,3924,1447,6195,0.17354675652906487,0.7664245359160613,0.17624692094232927,0.7671290712958054
2022-06-15,869,4041,1284,6194,0.1769857433808554,0.7927026154342912,0.17662044805098834,0.7671421768182244
2022-06-14,790,3428,1365,5583,0.18729255571360834,0.7555077915099409,0.17680652327851926,0.7671668837779199
2022-06-13,797,3418,1362,5577,0.18908659549228946,0.7557826788596019,0.17732440625754795,0.7668212893135891
2022-06-12,789,3974,1437,6200,0.16565190006298552,0.7682258064516129,0.17720159499957044,0.7665576220299338
2022-06-11,792,3965,1449,6206,0.16649148623081775,0.7665162745729939,0.17713143042718885,0.7664831451743683
2022-06-10,829,3917,1460,6206,0.17467340918668353,0.764743796326136,0.17671211826726405,0.7668124685161549
2022-06-09,838,3919,1449,6206,0.17616144628967836,0.7665162745729939,0.17638723700431846,0.7667040931076886
2022-06-08,877,4042,1285,6204,0.17828826997357186,0.7928755641521599,0.17631621277386553,0.7664468208099685
2022-06-07,803,3403,1379,5585,0.19091773656680933,0.753088630259624,0.17590605640866605,0.7664960743572387
2022-06-06,793,3420,1375,5588,0.1882269166864467,0.7539370078740157,0.17528429301793774,0.7670429837554968
2022-06-05,786,3973,1440,6199,0.16516074805631434,0.7677044684626553,0.17414638968291116,0.7672052289174803
2022-06-04,780,3989,1434,6203,0.1635563011113441,0.7688215379655006,0.1742062305199265,0.7670846302097974
2022-06-03,817,3922,1464,6203,0.17239924034606458,0.7639851684668709,0.17482611792624175,0.7666308621133434
2022-06-02,833,3909,1459,6201,0.1756642766765078,0.7647153684889534,0.1755091343954927,0.7663731735926761
2022-06-01,862,4052,1281,6195,0.1754171754171754,0.7932203389830509,0.17545572211420551,0.7662823199877973
2022-05-31,786,3427,1353,5566,0.18656539283171136,0.7569169960474308,0.175808493755664,0.7660238491251877
2022-05-30,758,3447,1364,5569,0.1802615933412604,0.7550727240079009,0.1767544707818831,0.7655228363578745
2022-05-29,787,3966,1445,6198,0.16557963391542183,0.7668602775088739,0.17797560370592075,0.7652593215733886
2022-05-28,797,3950,1453,6200,0.16789551295555089,0.7656451612903226,0.17827148175535948,0.7650234207983019
2022-05-27,837,3887,1474,6198,0.17718035563082135,0.7621813488222007,0.1783762799165814,0.7652484719623442
2022-05-26,830,3905,1462,6197,0.17529039070749736,0.7640793932548007,0.1786093907441437,0.7657663437895874
2022-05-25,872,4030,1292,6194,0.17788657690738474,0.7914110429447853,0.1791704065076078,0.7661513152600997
2022-05-24,811,3387,1374,5572,0.19318723201524535,0.7534099066762383,0.18011286864240236,0.7662857908012473
