date,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-10-14,755,3334,1355,5444,0.18464172169234533,0.7511021307861866,0.18217538165092692,0.7483800059837845
2022-10-13,757,3349,1360,5466,0.18436434486117875,0.7511891694109037,0.1817658550656824,0.747009668152712
2022-10-12,803,3461,1194,5458,0.18832082551594748,0.781238548919018,0.18107605794840906,0.7459588847646044
2022-10-11,724,3223,1378,5325,0.18343045350899417,0.7412206572769953,0.18068700511783847,0.7452629267809604
2022-10-10,722,3239,1379,5340,0.1822772027265842,0.7417602996254682,0.1807663608701394,0.7455576303256112
2022-10-09,734,3424,1489,5647,0.17652717652717653,0.7363201700017709,0.1812906608211902,0.7460402117339615
2022-10-08,732,3435,1496,5663,0.17566594672426206,0.7358290658661487,0.1809825301284038,0.7474664831745345
2022-10-07,766,3448,1469,5683,0.1817750355956336,0.7415097659686786,0.1811468016528594,0.7489045678391973
2022-10-06,758,3464,1454,5676,0.17953576504026528,0.7438336856941508,0.18158135098376277,0.7504367432171437
2022-10-05,817,3585,1268,5670,0.18559745570195366,0.7763668430335097,0.18233842330912906,0.7517868840512432
2022-10-04,733,3251,1376,5360,0.1839859437751004,0.7432835820895523,0.1827617581822781,0.7530607514109935
2022-10-03,741,3244,1363,5348,0.18594730238393978,0.7451383694839192,0.18301175008537435,0.753070178130631
2022-10-02,713,3376,1390,5479,0.1743702616776718,0.746304070085782,0.18285630044903686,0.7528496309177608
2022-10-01,723,3366,1393,5482,0.1768158473954512,0.7458956585187888,0.1829445149370109,0.7525773190029998
2022-09-30,762,3361,1358,5481,0.1848168809119573,0.7522349936143039,0.1824023264318375,0.7524807177873309
2022-09-29,763,3365,1352,5480,0.18483527131782945,0.7532846715328467,0.18214415897839564,0.7521484317891776
2022-09-28,811,3490,1176,5477,0.18856079981399673,0.7852839145517619,0.18175408488546477,0.7518678820652154
2022-09-27,737,3231,1370,5338,0.1857358870967742,0.7433495691270139,0.18156525335751228,0.7519796117364769
2022-09-26,735,3241,1371,5347,0.18485915492957747,0.7435945389938283,0.1816885896960443,0.7515722495863343
2022-09-25,715,3371,1403,5489,0.17498776309348996,0.7443978866824558,0.1817763871518017,0.751553085250039
2022-09-24,708,3384,1399,5491,0.17302052785923755,0.7452194500091058,0.18212995285996011,0.7515476063249303
2022-09-23,754,3366,1374,5494,0.18300970873786407,0.7499089916272297,0.18319909616322919,0.7511782113202516
2022-09-22,751,3373,1365,5489,0.1821047526673133,0.7513208234651121,0.1839268648034387,0.7488726091339286
2022-09-21,807,3503,1173,5483,0.18723897911832946,0.7860660222505927,0.18463567190505006,0.7464294435998003
2022-09-20,738,3217,1386,5341,0.18659924146649812,0.7404980340760158,0.18496740222249594,0.743874202273835
2022-09-19,738,3241,1373,5352,0.18547373711987936,0.7434603886397608,0.18502946802497755,0.7421138183446541
2022-09-18,726,3365,1405,5496,0.17746272305059888,0.7443595342066958,0.1850925760018157,0.740255573524277
2022-09-17,737,3346,1415,5498,0.180504530982121,0.7426336849763551,0.1851203984681531,0.7374625365476165
2022-09-16,759,3276,1464,5499,0.18810408921933086,0.7337697763229678,0.18473242575494406,0.734747430140751
2022-09-15,755,3281,1461,5497,0.18706640237859268,0.7342186647262143,0.18390315333777998,0.7336605148364919
2022-09-14,799,3416,1272,5487,0.18956109134045077,0.7681793329688354,0.18290737060675116,0.7328452099325072
2022-09-13,727,3160,1451,5338,0.1870337020838693,0.7281753465717498,0.18219932150635884,0.7315477724824957
2022-09-12,726,3179,1441,5346,0.18591549295774648,0.7304526748971193,0.18140575198856293,0.7322029752263761
2022-09-11,722,3342,1543,5607,0.17765748031496062,0.7248082753700731,0.17999207835218348,0.7332240633493363
2022-09-10,722,3339,1551,5612,0.17778872198965773,0.7236279401282965,0.17956270635398772,0.7350570634058997
2022-09-09,758,3400,1568,5726,0.1822991822991823,0.726161369193154,0.17911297242576585,0.7371344717005252
2022-09-08,751,3419,1554,5724,0.1800959232613909,0.7285115303983228,0.17860475477196736,0.7376818533954689
2022-09-07,801,3538,1377,5716,0.18460474763770454,0.7590972708187543,0.17842210616954118,0.738266298252573
2022-09-06,729,3288,1465,5482,0.18147871545929797,0.7327617657789128,0.1783529229976739,0.7388889515541264
2022-09-05,712,3333,1439,5484,0.17601977750309022,0.737600291757841,0.17808758155509358,0.7386393260398562
2022-09-04,740,3497,1507,5744,0.17465187632759027,0.7376392757660167,0.17775281302934642,0.7383121656720489
2022-09-03,741,3502,1505,5748,0.17464058449210465,0.738169798190675,0.17589295150853715,0.7373373631157675
2022-09-02,750,3446,1552,5748,0.17874165872259296,0.7299930410577592,0.17404860177284592,0.7365906488128563
2022-09-01,753,3458,1537,5748,0.1788173830444075,0.7326026443980515,0.17273050931923892,0.737756223338091
2022-08-31,807,3576,1358,5741,0.1841204654346338,0.763455843929629,0.17160859679207202,0.737958037748161
2022-08-30,721,3293,1477,5491,0.17962132536123568,0.7310143871790202,0.1706954281696888,0.7383890884787915
2022-08-29,702,3340,1455,5497,0.17367639782285996,0.7353101691831908,0.17047649641648416,0.740394995359931
2022-08-28,685,3553,1561,5799,0.16163284568192543,0.7308156578720469,0.17138330635445964,0.7419930549648374
2022-08-27,688,3566,1550,5804,0.1617301363422661,0.7329427980702964,0.17152346865174425,0.745743349355428
2022-08-26,734,3596,1536,5866,0.1695150115473441,0.7381520627344016,0.17158518662601513,0.7487317097832055
2022-08-25,736,3569,1560,5865,0.17096399535423926,0.7340153452685422,0.17189694038196884,0.7505826894855147
2022-08-24,798,3692,1368,5858,0.177728285077951,0.7664731990440423,0.17204369065490185,0.7530658639599997
2022-08-23,738,3406,1418,5562,0.1780888030888031,0.7450557353469974,0.17120656563713826,0.754970543092031
2022-08-22,748,3407,1411,5566,0.1800240673886883,0.746496586417535,0.172354623982441,0.7547716510313407
2022-08-21,749,3857,1478,6084,0.16261398176291794,0.7570677186061802,0.1730168677817899,0.7548551405592623
2022-08-20,744,3844,1498,6086,0.16216216216216217,0.7538613210647388,0.17325590414557265,0.7551861969396093
2022-08-19,785,3787,1515,6087,0.17169728783902014,0.7511089206505668,0.1734637411619203,0.7560492926600063
2022-08-18,786,3784,1512,6082,0.17199124726477025,0.7513975665899375,0.1736449925285616,0.756912933398573
2022-08-17,815,3927,1339,6081,0.17186840995360608,0.7798059529682618,0.17401764099828418,0.7577815337136495
2022-08-16,770,3367,1426,5563,0.18612521150592218,0.7436634909221643,0.17461798817601096,0.7585777212508422
2022-08-15,768,3391,1408,5567,0.1846597739841308,0.7470810131129872,0.1746747097229559,0.7587721091994856
2022-08-14,771,3922,1487,6180,0.16428723630939698,0.7593851132686085,0.17484735107851632,0.7588947939720532
2022-08-13,769,3931,1485,6185,0.16361702127659575,0.7599029911075182,0.17559595192784747,0.7593900064176766
2022-08-12,810,3873,1502,6185,0.17296604740550928,0.7571544058205335,0.17642491137396338,0.7598628918229685
2022-08-11,818,3867,1500,6185,0.17459978655282818,0.7574777687954729,0.1771528714357657,0.7600349635760911
2022-08-10,855,4001,1327,6183,0.17607084019769356,0.7853792657286107,0.17737532522895308,0.7601448664999683
2022-08-09,775,3380,1422,5577,0.1865222623345367,0.7450242065626681,0.17759443290491836,0.7606616519321733
2022-08-08,776,3399,1407,5582,0.18586826347305388,0.7479398065209603,0.17807578067868488,0.7606044304109318
2022-08-07,800,3919,1467,6186,0.16952744225471497,0.7628516003879728,0.17828541772819056,0.7608987437650805
2022-08-06,800,3922,1465,6187,0.16941973739940702,0.7632131889445611,0.17818948772085844,0.7606757040783193
