date,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-08-03,788,3274,1425,5487,0.19399310684391924,0.740295243302351,0.1811705990394687,0.7521767148467472
2022-08-02,792,3317,1426,5535,0.1927476271598929,0.7423667570009034,0.17912923830760488,0.7585728048468638
2022-08-01,787,3377,1395,5559,0.18900096061479346,0.749055585536967,0.17885877618453955,0.7590097236145342
2022-07-31,797,3894,1486,6177,0.16989980814325303,0.7594301440828881,0.1782846563214693,0.7594006563514447
2022-07-30,794,3904,1487,6185,0.16900808854831845,0.7595796281325788,0.1779882273327406,0.7603169527216618
2022-07-29,827,3861,1498,6186,0.17640784982935154,0.7578402845134173,0.1777990101505051,0.7612863899152339
2022-07-28,829,3851,1505,6185,0.17713675213675215,0.7566693613581245,0.17768749448107904,0.762238744959877
2022-07-27,873,3985,1330,6188,0.17970358172087278,0.7850678733031674,0.17702210011820568,0.7637498272601027
2022-07-26,793,3362,1419,5574,0.19085439229843562,0.7454251883745964,0.17688318723540628,0.7649335263220174
2022-07-25,776,3419,1385,5580,0.18498212157330154,0.7517921146953405,0.17610856547712667,0.7659774258710327
2022-07-24,797,3952,1452,6201,0.16782480522215204,0.7658442186744073,0.17624801300514784,0.7663605341408566
2022-07-23,797,3956,1449,6202,0.1676835682726699,0.7663656884875847,0.17608256464007851,0.7668620512887524
2022-07-22,833,3910,1461,6204,0.17562724014336917,0.7645067698259188,0.17628743303810043,0.7670409709489105
2022-07-21,821,3939,1444,6204,0.17247899159663865,0.7672469374597034,0.176306964741238,0.767051812679502
2022-07-20,879,4039,1281,6199,0.17873119154127695,0.7933537667365704,0.1766843983920294,0.766809317079048
2022-07-19,779,3422,1380,5581,0.18543203999047847,0.752732485217703,0.176127411455325,0.7667410024241322
2022-07-18,784,3432,1372,5588,0.1859582542694497,0.7544738725841088,0.17661370638712298,0.766836382130735
2022-07-17,795,3975,1430,6200,0.16666666666666666,0.7693548387096775,0.1766751597475258,0.7667463151396857
2022-07-16,805,3955,1441,6201,0.16911764705882354,0.7676181261086922,0.1771657681018852,0.7664237344945245
2022-07-15,834,3911,1461,6206,0.17576396206533193,0.764582661940058,0.1771998940977038,0.7666240003511532
2022-07-14,832,3919,1455,6206,0.17512102715217848,0.7655494682565259,0.17738240951000872,0.7665210521454766
2022-07-13,860,4059,1285,6204,0.17483228298434642,0.7928755641521599,0.17719806194320845,0.7665116811042217
2022-07-12,795,3415,1378,5588,0.18883610451306412,0.7534001431639227,0.1776886184120416,0.7665426458859524
2022-07-11,786,3431,1377,5594,0.18638842779226938,0.7538434036467644,0.17733773609809128,0.7662878224782984
2022-07-10,809,3947,1444,6200,0.1701009251471825,0.7670967741935484,0.17690579488769148,0.7670003237683416
2022-07-09,808,3963,1433,6204,0.16935652902955356,0.7690199871050934,0.17646501810262785,0.7676316743120281
2022-07-08,839,3900,1465,6204,0.17704156995146655,0.7638620245003224,0.17603068997381138,0.7674276754163545
2022-07-07,825,3921,1454,6200,0.1738305941845765,0.765483870967742,0.1760948955659846,0.7672743070623468
2022-07-06,876,4038,1282,6196,0.17826617826617827,0.7930923176242737,0.1765799317096258,0.7674425094555072
2022-07-05,780,3405,1383,5568,0.1863799283154122,0.7516163793103449,0.17634744316067527,0.7671417378651367
2022-07-04,776,3456,1345,5577,0.1833648393194707,0.7588309126770665,0.17666886430251322,0.7675324460782934
2022-07-03,798,3980,1415,6193,0.16701548765173713,0.7715162279993542,0.17710080551291305,0.7671675872678987
