date,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-04-25,807,3300,1314,5421,0.1964937910883857,0.7576092971776425,0.18701974412996888,0.7752464589350916
2022-04-24,852,3808,1397,6057,0.18283261802575107,0.7693577678718838,0.18705990931985966,0.7765463415073796
2022-04-23,857,3870,1397,6124,0.18129892109160145,0.7718811234487263,0.18539026407068399,0.777951159842135
2022-04-22,870,3907,1372,6149,0.18212267113250993,0.7768742885021955,0.18407211619673694,0.7790286569615306
2022-04-21,883,3899,1376,6158,0.18465077373483899,0.7765508281909711,0.18353117447458267,0.779719874876726
2022-04-20,917,4036,1198,6151,0.1851403189985867,0.8052349211510323,0.183086286104249,0.7801353439062009
2022-04-19,844,3449,1288,5581,0.19659911483810855,0.7692169862031893,0.182779053493258,0.7811358302105968
2022-04-18,842,3437,1302,5581,0.19677494741762094,0.7667084751836588,0.18272029703335416,0.7812676371531825
2022-04-17,828,4010,1371,6209,0.1711451012815213,0.7791914962151715,0.18262209940838695,0.781278671310619
2022-04-16,833,4008,1370,6211,0.17207188597397233,0.7794236032844952,0.1827695374839347,0.7805936197464087
2022-04-15,866,3990,1356,6212,0.17833607907743,0.7817128139085641,0.1828234988625602,0.7799317803663316
2022-04-14,879,3963,1370,6212,0.1815365551425031,0.7794591113972955,0.18344979217808,0.779446239567112
2022-04-13,923,4121,1166,6210,0.18298969072164947,0.8122383252818035,0.18337169186795524,0.7790936737164239
2022-04-12,844,3458,1284,5586,0.19618781961878196,0.7701396348012889,0.18383012051560604,0.7790706693455933
2022-04-11,842,3452,1306,5600,0.1960875640428505,0.7667857142857143,0.1837890466870003,0.7787619405303824
2022-04-10,828,3981,1401,6210,0.17217716781035558,0.7743961352657005,0.18369000578645153,0.7789286728181528
2022-04-09,830,3983,1399,6212,0.1724496156243507,0.7747907276239536,0.18369627784808243,0.7793811069216272
2022-04-08,884,3954,1378,6216,0.18272013228606862,0.7783140283140283,0.18418963559726623,0.7806658292301742
2022-04-07,874,3955,1386,6215,0.18098985297162973,0.7769911504424779,0.18402327404253208,0.7808547509878362
2022-04-06,939,4104,1167,6210,0.18619869125520525,0.8120772946859903,0.18443372072903294,0.7812455106706312
2022-04-05,841,3452,1297,5590,0.19590030281854182,0.7679785330948121,0.18451153647379578,0.7811908382338993
2022-04-04,840,3459,1299,5598,0.19539427773900908,0.7679528403001071,0.18430448192266083,0.7810494128030239
2022-04-03,832,3999,1382,6213,0.17222107224177188,0.777563173990021,0.18428737027107397,0.7814497530861135
2022-04-02,857,4015,1344,6216,0.1759031198686371,0.7837837837837838,0.18480306561938292,0.7824204284464981
2022-04-01,880,3967,1370,6217,0.18155560140292964,0.7796364806176612,0.18446596816591776,0.7813299775652524
2022-03-31,891,3955,1369,6215,0.18386297977713578,0.7797264682220434,0.18491444407718488,0.7810899884366747
2022-03-30,941,4098,1169,6208,0.18674340146854534,0.8116945876288659,0.18453655414587947,0.7810849244444963
2022-03-29,834,3455,1303,5592,0.19445092096059688,0.7669885550786838,0.18462167794343504,0.78135949911654
2022-03-28,843,3474,1284,5601,0.19527449617790132,0.7707552222817354,0.18542768329208054,0.781520923976264
2022-03-27,857,4017,1340,6214,0.17583093967993435,0.7843579015127132,0.18610936290509608,0.7814048950707333
2022-03-26,837,3986,1391,6214,0.1735434376943811,0.7761506276150628,0.18689754604664868,0.7804776432105218
2022-03-25,893,3942,1380,6215,0.18469493278179938,0.7779565567176187,0.18806359918195606,0.7811364714951138
2022-03-24,878,3967,1369,6214,0.18121775025799794,0.7796910202767944,0.1881488517708221,0.7818410188996501
2022-03-23,947,4108,1158,6213,0.18733926805143422,0.8136166103331723,0.18916418494942966,0.7818382903217632
2022-03-22,861,3442,1299,5602,0.2000929584011155,0.7681185290967512,0.19016588596959247,0.7820222364255548
2022-03-21,865,3459,1292,5616,0.20004625346901017,0.76994301994302,0.19055520660060493,0.7822925426058175
