date,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2022-08-02,780,3254,1388,5422,0.19335647000495787,0.7440059018812246,0.18077027595905754,0.7565588073286651
2022-08-01,788,3321,1405,5514,0.191774154295449,0.7451940515052593,0.18046694319479298,0.756741978357711
2022-07-31,802,3834,1503,6139,0.1729939603106126,0.7551718520931748,0.1795433280211765,0.75765259691844
2022-07-30,800,3862,1503,6165,0.1716001716001716,0.7562043795620438,0.17891033375129006,0.7591433831944387
2022-07-29,827,3832,1514,6173,0.17750590255419618,0.7547383768022031,0.1783909719546032,0.760584232197096
2022-07-28,830,3838,1506,6174,0.1778063410454156,0.7560738581146744,0.17815800846987712,0.7619742934277433
2022-07-27,874,3972,1331,6177,0.18035493190260007,0.7845232313420755,0.17743215438783308,0.7635650872398313
2022-07-26,794,3358,1419,5571,0.19123314065510597,0.745288099084545,0.17729254544611237,0.7648218293257996
2022-07-25,777,3416,1386,5579,0.18530884808013356,0.7515683814303639,0.17649782228862948,0.7658853130591078
2022-07-24,800,3946,1453,6199,0.1685630004214075,0.7656073560251654,0.17661817147546086,0.7663066589729104
2022-07-23,798,3953,1449,6200,0.1679646390233635,0.7662903225806451,0.17637221899438368,0.7668473271897405
2022-07-22,834,3908,1461,6203,0.17587515816111346,0.7644688054167338,0.1765618656355385,0.7670423661024148
2022-07-21,822,3937,1444,6203,0.17272536247110737,0.7672094147992906,0.17657079042535712,0.7670640495652868
2022-07-20,882,4035,1281,6198,0.1793776693105552,0.7933204259438529,0.1769378261858579,0.7668323103386259
2022-07-19,780,3421,1380,5581,0.18567007855272555,0.752732485217703,0.17634148086042437,0.7667735272608865
2022-07-18,785,3432,1372,5589,0.18615129238795353,0.7545178028269816,0.17682128881966283,0.7668752101614376
2022-07-17,796,3975,1430,6201,0.1668413330538671,0.7693920335429769,0.17688272107285027,0.7667851525381268
2022-07-16,806,3955,1441,6202,0.16929216551144718,0.7676555949693648,0.1773732997287485,0.7664626239137116
2022-07-15,835,3911,1461,6207,0.17593763168984408,0.7646205896568391,0.17740736110401412,0.7666628549074975
2022-07-14,833,3919,1455,6207,0.17529461279461278,0.7655872402126631,0.17758986941595323,0.766559925039403
2022-07-13,862,4058,1285,6205,0.17520325203252032,0.7929089443996776,0.1774055868032948,0.76655056073045
2022-07-12,796,3415,1378,5589,0.18902873426739492,0.7534442655215602,0.1778960973761814,0.7665815266714627
2022-07-11,787,3431,1377,5595,0.18658131816026552,0.753887399463807,0.17754546323368886,0.7663267716580063
2022-07-10,810,3947,1444,6201,0.17027538364515452,0.767134333172069,0.17711352641844794,0.7670391643689342
2022-07-09,809,3963,1433,6205,0.1695305951383068,0.7690572119258663,0.1766727271346709,0.7676704190470145
2022-07-08,840,3900,1465,6205,0.17721518987341772,0.7639000805801772,0.1762385687193153,0.7674664599353569
2022-07-07,826,3921,1454,6201,0.17400463450600379,0.7655216900499919,0.17630282368301128,0.7673131224662207
2022-07-06,878,4037,1282,6197,0.17863682604272635,0.7931257059867678,0.176787731596295,0.7674813003362745
2022-07-05,781,3405,1383,5569,0.18657429526994745,0.7516609804273657,0.17655547429135204,0.7671805811716828
2022-07-04,777,3456,1345,5578,0.18355776045357902,0.7588741484403012,0.17687669353340646,0.7675712135746214
2022-07-03,799,3980,1415,6194,0.1671897886587152,0.771553115918631,0.17730863034864738,0.7672064212937854
2022-07-02,792,3965,1440,6197,0.16649148623081775,0.7676294981442634,0.17748452520191363,0.7665022087550083
2022-07-01,840,3888,1470,6198,0.17766497461928935,0.7628267182962246,0.17770434255148035,0.7667150048298218
2022-06-30,843,3909,1446,6198,0.1773989898989899,0.7666989351403679,0.1774433572010605,0.7670783794285515
2022-06-29,867,4031,1294,6192,0.17701102490812576,0.7910206718346253,0.17730367711329986,0.76744184329206
2022-06-28,794,3411,1369,5574,0.18882282996432817,0.7543954072479369,0.17715135039948446,0.767922243488331
2022-06-27,787,3431,1359,5577,0.18658131816026552,0.7563206024744487,0.17710261403210475,0.7677488387041598
2022-06-26,800,3950,1446,6196,0.16842105263157894,0.7666236281471918,0.17765579343391366,0.7673957394912738
2022-06-25,801,3966,1431,6198,0.16803020767778476,0.7691190706679574,0.17737518006169223,0.7675945749534457
2022-06-24,834,3909,1454,6197,0.17583807716635041,0.7653703404873325,0.17725540274138335,0.767332486004564
2022-06-23,841,3926,1430,6197,0.17642122928466542,0.7692431821849282,0.17749582148952778,0.7675652484679777
2022-06-22,866,4056,1274,6196,0.17594473791141813,0.7943834732085217,0.1771479503831812,0.7672570440313171
2022-06-21,792,3410,1377,5579,0.18848167539267016,0.7531815737587382,0.1773904558848021,0.767082918969424
2022-06-20,802,3409,1375,5586,0.19045357397292806,0.7538489079842463,0.177167720858151,0.7674533221042864
2022-06-19,793,3971,1439,6203,0.16645675902602855,0.7680154763823956,0.17692575055279383,0.7677614405098562
2022-06-18,796,3965,1444,6205,0.16719176643562278,0.7672844480257857,0.1768008380431543,0.7678552819567607
2022-06-17,845,3915,1446,6206,0.17752100840336135,0.7669996777312278,0.17670079801389643,0.7677808434481493
2022-06-16,828,3931,1445,6204,0.17398613154023954,0.7670857511283043,0.1762939981257996,0.7674937936037047
2022-06-15,874,4046,1283,6203,0.17764227642276423,0.79316459777527,0.17660475737571943,0.7674477403661621
2022-06-14,789,3432,1364,5585,0.1869225302061123,0.7557743957027753,0.1767022210529647,0.7674199420660235
2022-06-13,796,3421,1361,5578,0.18875978183542802,0.7560057368232341,0.1772664818232077,0.7670618400069367
2022-06-12,789,3976,1434,6199,0.16558237145855195,0.7686723665107276,0.17718397722443852,0.7667725967713703
2022-06-11,792,3965,1447,6204,0.16649148623081775,0.7667633784655061,0.17712374530983313,0.7666520203726821
2022-06-10,829,3917,1458,6204,0.17467340918668353,0.7649903288201161,0.17669953478809006,0.7669690734893415
2022-06-09,838,3919,1447,6204,0.17616144628967836,0.7667633784655061,0.17636945764689418,0.7668485094841094
2022-06-08,877,4041,1284,6202,0.1783245221634811,0.7929700096742986,0.17629314248313574,0.7665789743892031
2022-06-07,803,3404,1378,5585,0.19087235559781318,0.7532676812891674,0.1758778072336635,0.7665781640904034
2022-06-06,793,3421,1375,5589,0.18818224964404368,0.7539810341742709,0.1752498804807476,0.7670925494096611
2022-06-05,786,3973,1439,6198,0.16516074805631434,0.7678283317199096,0.17410611586216998,0.7672417053316425
2022-06-04,780,3990,1433,6203,0.16352201257861634,0.7689827502821216,0.17416098105059125,0.7671087846225024
2022-06-03,817,3923,1463,6203,0.17236286919831223,0.7641463807834918,0.17478071520261707,0.7666373852053707
2022-06-02,833,3910,1458,6201,0.17562724014336917,0.7648766328011611,0.1754635706232663,0.7663621469301451
2022-06-01,862,4052,1283,6197,0.1754171754171754,0.7929643375827014,0.17541016179969618,0.7662536932791609
2022-05-31,786,3429,1354,5569,0.18647686832740212,0.756868378523972,0.17576293344115465,0.7660135440499477
2022-05-30,758,3449,1365,5572,0.18017589731400047,0.7550251256281407,0.17670841483655983,0.7655128083607448
2022-05-29,787,3967,1445,6199,0.16554480437526295,0.7668978867559284,0.17792895197828046,0.765249443807973
2022-05-28,797,3951,1453,6201,0.16786015164279697,0.7656829543621997,0.17822475610611174,0.7650135819605282
2022-05-27,837,3888,1474,6199,0.17714285714285713,0.7622197128569124,0.17832954179442714,0.7652385976968038
2022-05-26,830,3906,1462,6198,0.17525337837837837,0.7641174572442724,0.178562630607969,0.7657563842421602
2022-05-25,872,4030,1293,6195,0.17788657690738474,0.7912832929782082,0.1791235495147081,0.7661412909997861
2022-05-24,811,3389,1375,5575,0.1930952380952381,0.7533632286995515,0.1800660116495027,0.7662757566239209
2022-05-23,793,3409,1377,5579,0.18871965730604473,0.7531815737587382,0.1800629781780496,0.7665696061805238
